Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Central auditory processing and word discrimination in patients with multiple sclerosis","European Archives of Oto-Rhino-Laryngology","","271","11","10.1007/s00405-013-2776-6","Ayub ValadbeigiFarzad WeisiNematolah RohbakhshMohammad RezaeiAtta HeidariAmir Rahmani Rasa","2014","http://link.springer.com/article/10.1007/s00405-013-2776-6","Article"
"Parallel processing of auditory and phonetic information in speech discrimination","Perception & Psychophysics","","15","3","10.3758/BF03199292","Charles C. Wood","1974","http://link.springer.com/article/10.3758/BF03199292","Article"
"Perceptual learning in auditory temporal discrimination: No evidence for a cross-modal transfer to the visual modality","Psychonomic Bulletin & Review","","16","2","10.3758/PBR.16.2.382","Einat LapidRolf UlrichThomas Rammsayer","2009","http://link.springer.com/article/10.3758/PBR.16.2.382","Article"
"Neuronal activity in the monkey prefrontal cortex during a duration discrimination task with visual and auditory cues","Scientific Reports","","11","1","10.1038/s41598-021-97094-w","Atsushi ChibaKazunori MoritaKen-ichi OshioMasahiko Inase","2021","http://link.springer.com/article/10.1038/s41598-021-97094-w","Article"
"Sensory noise explains auditory frequency discrimination learning induced by training with identical stimuli","Perception & Psychophysics","","71","1","10.3758/APP.71.1.5","Christophe MicheylJosh H. McDermottAndrew J. Oxenham","2009","http://link.springer.com/article/10.3758/APP.71.1.5","Article"
"Discrimination of restrictions in sequentially-encoded auditory displays: Block designs","Perception & Psychophysics","","9","1","10.3758/BF03213028","Irwin Pollack","1971","http://link.springer.com/article/10.3758/BF03213028","Article"
"Auditory and phonetic memory codes in the discrimination of consonants and vowels","Perception & Psychophysics","","13","2","10.3758/BF03214136","David B. Pisoni","1973","http://link.springer.com/article/10.3758/BF03214136","Article"
"Sex differences in auditory fear discrimination are associated with altered medial prefrontal cortex function","Scientific Reports","","10","1","10.1038/s41598-020-63405-w","Harriet L. L. DaySopapun SuwansawangDavid M. HallidayCarl W. Stevenson","2020","http://link.springer.com/article/10.1038/s41598-020-63405-w","Article"
"Effects of practice and signal energy on duration discrimination of brief auditory intervals","Perception & Psychophysics","","55","4","10.3758/BF03205302","Thomas H. Rammsayer","1994","http://link.springer.com/article/10.3758/BF03205302","Article"
"Duration discrimination of filled and empty auditory intervals: Cognitive and perceptual factors","Perception & Psychophysics","","50","6","10.3758/BF03207541","Thomas H. RammsayerSusan D. Lima","1991","http://link.springer.com/article/10.3758/BF03207541","Article"
"Transfer of learning across durations and ears in auditory frequency discrimination","Perception & Psychophysics","","64","3","10.3758/BF03194715","K. DelhommeauC. MicheylR. JouventL. Collet","2002","http://link.springer.com/article/10.3758/BF03194715","Article"
"Temporal sequence effects in auditory oddity discrimination","Perception & Psychophysics","","6","2","10.3758/BF03210680","Donald G. Doehring","1969","http://link.springer.com/article/10.3758/BF03210680","Article"
"Discrimination of restrictions upon auditory sequentially encoded information: Block parity","Perception & Psychophysics","","9","2","10.3758/BF03212644","Irwin Pollack","1971","http://link.springer.com/article/10.3758/BF03212644","Article"
"Using frequency-following responses (FFRs) to evaluate the auditory function of frequency-modulation (FM) discrimination","Applied Informatics","","4","1","10.1186/s40535-017-0040-7","Zhen FuXihong WuJing Chen","2017","http://link.springer.com/article/10.1186/s40535-017-0040-7","Article"
"Discrimination of restrictions in sequentially blocked auditory displays: Shifting block designs","Perception & Psychophysics","","9","3","10.3758/BF03212660","Irwin Pollack","1971","http://link.springer.com/article/10.3758/BF03212660","Article"
"The prediction of visual stimuli influences auditory loudness discrimination","Experimental Brain Research","","232","10","10.1007/s00221-014-4001-2","Andrea DesantisPascal MamassianMatteo LisiFlorian Waszak","2014","http://link.springer.com/article/10.1007/s00221-014-4001-2","Article"
"Auditory evoked potential correlates of speech sound discrimination","Perception & Psychophysics","","15","2","10.3758/BF03213935","Michael F. Dorman","1974","http://link.springer.com/article/10.3758/BF03213935","Article"
"Cueing signals in auditory detection and frequency discrimination experiments","Perception & Psychophysics","","9","2","10.3758/BF03212614","David S. Emmerich","1971","http://link.springer.com/article/10.3758/BF03212614","Article"
"Pitch discrimination in the cat through electrical stimulation of the terminal auditory nerve fibers","Physiological Psychology","","4","1","10.3758/BF03326539","Aileen J. WilliamsGraeme M. ClarkGordon V. Stanley","1976","http://link.springer.com/article/10.3758/BF03326539","Article"
"Numerical discrimination by rats using sequential auditory stimuli","Animal Learning & Behavior","","14","1","10.3758/BF03200037","Hank DavisMelody Albert","1986","http://link.springer.com/article/10.3758/BF03200037","Article"
"Detection and discrimination thresholds for auditory periodicity","Perception & Psychophysics","","47","2","10.3758/BF03205974","Irwin Pollack","1990","http://link.springer.com/article/10.3758/BF03205974","Article"
"The neural basis of auditory temporal discrimination in girls with fragile X syndrome","Journal of Neurodevelopmental Disorders","","1","1","10.1007/s11689-009-9007-x","Scott S. HallElizabeth WalterElena ShermanFumiko HoeftAllan L. Reiss","2009","http://link.springer.com/article/10.1007/s11689-009-9007-x","Article"
"The perception of time relations in auditory tempo discrimination","Animal Learning & Behavior","","21","3","10.3758/BF03197992","Stewart H. HulseCurtis L. Kline","1993","http://link.springer.com/article/10.3758/BF03197992","Article"
"Exploiting individual differences to assess the role of place and phase locking cues in auditory frequency discrimination at 2 kHz","Scientific Reports","","13","1","10.1038/s41598-023-40571-1","VinayBrian C. J. Moore","2023","http://link.springer.com/article/10.1038/s41598-023-40571-1","Article"
"Auditory frequency discrimination learning is affected by stimulus variability","Perception & Psychophysics","","67","4","10.3758/BF03193525","Sygal AmitayDavid J. C. HawkeyDavid R. Moore","2005","http://link.springer.com/article/10.3758/BF03193525","Article"
"Auditory pattern perception: The effect of tone location on the discrimination of tonal sequences","Perception & Psychophysics","","50","3","10.3758/BF03206752","Kathy Barsz","1991","http://link.springer.com/article/10.3758/BF03206752","Article"
"Auditory frequency discrimination in adult developmental dyslexics","Perception & Psychophysics","","64","2","10.3758/BF03195783","S. J. FranceB. S. RosnerP. C. HansenC. CalvinJ. B. TalcottA. J. RichardsonJ. F. Stein","2002","http://link.springer.com/article/10.3758/BF03195783","Article"
"Discrimination of auditory target dimensions in the presence or absence of variation in a second dimension by infants","Perception & Psychophysics","","31","3","10.3758/BF03202536","Patricia K. KuhlJames D. Miller","1982","http://link.springer.com/article/10.3758/BF03202536","Article"
"The relation between gap discrimination and auditory stream segregation","Perception & Psychophysics","","31","5","10.3758/BF03204859","Donna L. NeffWalt JesteadtEvan L. Brown","1982","http://link.springer.com/article/10.3758/BF03204859","Article"
"Top-down gain control in the auditory system: Evidence from identification and discrimination experiments","Perception & Psychophysics","","64","4","10.3758/BF03194729","Scott ParkerDana R. MurphyBruce A. Schneider","2002","http://link.springer.com/article/10.3758/BF03194729","Article"
"Differences in duration discrimination of filled and empty auditory intervals as a function of base duration","Attention, Perception, & Psychophysics","","72","6","10.3758/APP.72.6.1591","Thomas H. Rammsayer","2010","http://link.springer.com/article/10.3758/APP.72.6.1591","Article"
"Pupillometry as a reliable metric of auditory detection and discrimination across diverse stimulus paradigms in animal models","Scientific Reports","","11","1","10.1038/s41598-021-82340-y","Pilar Montes-LouridoManaswini KarIsha KumbamSrivatsun Sadagopan","2021","http://link.springer.com/article/10.1038/s41598-021-82340-y","Article"
"Human Brainstem Exhibits higher Sensitivity and Specificity than Auditory-Related Cortex to Short-Term Phonetic Discrimination Learning","Scientific Reports","","7","1","10.1038/s41598-017-07426-y","Stefan ElmerMarcela HausheerJoëlle AlbrechtJürg Kühnis","2017","http://link.springer.com/article/10.1038/s41598-017-07426-y","Article"
"Human Auditory Detection and Discrimination Measured with the Pupil Dilation Response","Journal of the Association for Research in Otolaryngology","","21","1","10.1007/s10162-019-00739-x","Avinash D. S. BalaElizabeth A. WhitchurchTerry T. Takahashi","2020","http://link.springer.com/article/10.1007/s10162-019-00739-x","Article"
"Modulation of auditory evoked responses to spectral and temporal changes by behavioral discrimination training","BMC Neuroscience","","10","1","10.1186/1471-2202-10-143","Rossitza DraganovaAndreas WollbrinkMatthias SchulzHidehiko OkamotoChristo Pantev","2009","http://link.springer.com/article/10.1186/1471-2202-10-143","Article"
"Discrimination of two auditory durations by pigeons","Perception & Psychophysics","","8","5","10.3758/BF03212597","Julaine Kinchla","1970","http://link.springer.com/article/10.3758/BF03212597","Article"
"ACx-projecting cholinergic neurons in the NB influence the BLA ensembles to modulate the discrimination of auditory fear memory","Translational Psychiatry","","13","1","10.1038/s41398-023-02384-8","Yan YanDa SongYue JinYujun DengChunjian WangTao HuangYuanhong TangYu YangYun ZhangZhe WangZhifang DongYuetian WangJuan ZhaoJunjun NiHui LiJun Zhang","2023","http://link.springer.com/article/10.1038/s41398-023-02384-8","Article"
"The effects of marker-related temporal cues on auditory gap-duration discrimination","Attention, Perception, & Psychophysics","","75","1","10.3758/s13414-012-0377-x","Mark A. StellmackNeal F. ViemeisterAndrew J. ByrneStanley Sheft","2013","http://link.springer.com/article/10.3758/s13414-012-0377-x","Article"
"The role of the standard in an auditory amplitude discrimination experiment","Perception & Psychophysics","","13","1","10.3758/BF03207234","Glenis R. Long","1973","http://link.springer.com/article/10.3758/BF03207234","Article"
"Visually induced gains in pitch discrimination: Linking audio-visual processing with auditory abilities","Attention, Perception, & Psychophysics","","80","4","10.3758/s13414-017-1481-8","Cecilie MøllerAndreas HøjlundKlaus B. BærentsenNiels Chr. HansenJoshua C. SkewesPeter Vuust","2018","http://link.springer.com/article/10.3758/s13414-017-1481-8","Article"
"Electrical brain imaging evidences left auditory cortex involvement in speech and non-speech discrimination based on temporal features","Behavioral and Brain Functions","","3","1","10.1186/1744-9081-3-63","Tino ZaehleLutz JanckeMartin Meyer","2007","http://link.springer.com/article/10.1186/1744-9081-3-63","Article"
"Duration discrimination of empty and filled intervals marked by auditory and visual signals","Perception & Psychophysics","","54","3","10.3758/BF03205274","Simon Grondin","1993","http://link.springer.com/article/10.3758/BF03205274","Article"
"Auditory conditional discrimination deficits without delays in rats with lesions of either frontal cortex or medial thalamus","Psychobiology","","26","3","10.3758/BF03330609","Alexander A. StevensRobert G. Mair","1998","http://link.springer.com/article/10.3758/BF03330609","Article"
"Auditory and phonetic coding of the cues for speech: Discrimination of the [r-l] distinction by young infants","Perception & Psychophysics","","18","5","10.3758/BF03211210","Peter D. Eimas","1975","http://link.springer.com/article/10.3758/BF03211210","Article"
"Discrimination of auditory temporal patterns","Perception & Psychophysics","","56","1","10.3758/BF03211687","Jaan RossAdrianus J. M. Houtsma","1994","http://link.springer.com/article/10.3758/BF03211687","Article"
"Gay- and Lesbian-Sounding Auditory Cues Elicit Stereotyping and Discrimination","Archives of Sexual Behavior","","46","5","10.1007/s10508-017-0962-0","Fabio FasoliAnne MaassMaria Paola PaladinoSimone Sulpizio","2017","http://link.springer.com/article/10.1007/s10508-017-0962-0","Article"
"Quantifying the Information in Auditory-Nerve Responses for Level Discrimination","Journal of the Association for Research in Otolaryngology","","4","3","10.1007/s10162-002-1090-6","H. Steven ColburnLaurel H. CarneyMichael G. Heinz","2003","http://link.springer.com/article/10.1007/s10162-002-1090-6","Article"
"Auditory short-term memory and vowel perception","Memory & Cognition","","3","1","10.3758/BF03198202","David B. Pisoni","1975","http://link.springer.com/article/10.3758/BF03198202","Article"
"The effect of the controllability of auditory discriminative stimuli in the performance of go/no-go discriminations by pigeons","Animal Learning & Behavior","","8","3","10.3758/BF03199626","James P. RodgersArthur TomieDavid R. Thomas","1980","http://link.springer.com/article/10.3758/BF03199626","Article"
"Among-individual differences in auditory and physical cognitive abilities in zebra finches","Learning & Behavior","","50","3","10.3758/s13420-022-00520-w","Connor T. LambertPrateek K. SahuChristopher B. SturdyLauren M. Guillette","2022","http://link.springer.com/article/10.3758/s13420-022-00520-w","Article"
"Autism Spectrum Disorder and auditory sensory alterations: a systematic review on the integrity of cognitive and neuronal functions related to auditory processing","Journal of Neural Transmission","","130","3","10.1007/s00702-023-02595-9","Ana Margarida GonçalvesPatricia Monteiro","2023","http://link.springer.com/article/10.1007/s00702-023-02595-9","Article"
"Multisensory interactions on auditory and somatosensory information in expert pianists","Scientific Reports","","12","1","10.1038/s41598-022-16618-0","Masato HiranoShinichi Furuya","2022","http://link.springer.com/article/10.1038/s41598-022-16618-0","Article"
"Auditory delayed discriminations by the dolphin: Nonequivalence with delayed-matching performance","Animal Learning & Behavior","","9","1","10.3758/BF03212019","Roger K. R. ThompsonLouis M. Herman","1981","http://link.springer.com/article/10.3758/BF03212019","Article"
"Measuring the difference limen for identification of order of onset for complex auditory stimuli","Perception & Psychophysics","","58","4","10.3758/BF03213087","Richard E. PastoreShannon M. Farrington","1996","http://link.springer.com/article/10.3758/BF03213087","Article"
"Crossmodal temporal discrimination: Assessing the predictions of a general pacemaker-counter model","Perception & Psychophysics","","68","7","10.3758/BF03193716","Rolf UlrichJudith NitschkeThomas Rammsayer","2006","http://link.springer.com/article/10.3758/BF03193716","Article"
"Visual adaptation enhances action sound discrimination","Attention, Perception, & Psychophysics","","79","1","10.3758/s13414-016-1199-z","Nick E. BarracloughSteve A. PageBruce D. Keefe","2017","http://link.springer.com/article/10.3758/s13414-016-1199-z","Article"
"Perceptual organization of auditory temporal patterns in European starlings (Sturnus vulgaris)","Perception & Psychophysics","","54","5","10.3758/BF03211781","Richard F. BraatenStewart H. Hulse","1993","http://link.springer.com/article/10.3758/BF03211781","Article"
"Task rule and choice are reflected by layer-specific processing in rodent auditory cortical microcircuits","Communications Biology","","3","1","10.1038/s42003-020-1073-3","Marina M. ZempeltziMartin KisseMichael G. K. BrunkClaudia GlemserSümeyra AksitKatrina E. DeaneShivam MauryaLina SchneiderFrank W. OhlMatthias DelianoMax F. K. Happel","2020","http://link.springer.com/article/10.1038/s42003-020-1073-3","Article"
"A common basis for auditory sensory storage in perception and immediate memory","Perception & Psychophysics","","31","5","10.3758/BF03204857","Robert G. Crowder","1982","http://link.springer.com/article/10.3758/BF03204857","Article"
"Evidence for two pitch encoding mechanisms using a selective auditory training paradigm","Perception & Psychophysics","","64","2","10.3758/BF03195785","Nicolas GrimaultChristophe MicheylRobert P. CarlyonLionel Collet","2002","http://link.springer.com/article/10.3758/BF03195785","Article"
"Go/No-Go task engagement enhances population representation of target stimuli in primary auditory cortex","Nature Communications","","9","1","10.1038/s41467-018-04839-9","Sophie BagurMartin AversengDiego ElguedaStephen DavidJonathan FritzPingbo YinShihab ShammaYves BoubenecSrdjan Ostojic","2018","http://link.springer.com/article/10.1038/s41467-018-04839-9","Article"
"Studies in auditory timing: 1. Simple patterns","Perception & Psychophysics","","47","3","10.3758/BF03204997","Ira J. HirshCaroline B. MonahanKen W. GrantPunita G. Singh","1990","http://link.springer.com/article/10.3758/BF03204997","Article"
"An objective measure of auditory stream segregation based on molecular psychophysics","Attention, Perception, & Psychophysics","","76","3","10.3758/s13414-013-0613-z","Daniel Oberfeld","2014","http://link.springer.com/article/10.3758/s13414-013-0613-z","Article"
"Tune discrimination in monkeys (Cebus apella) and in rats","Animal Learning & Behavior","","10","2","10.3758/BF03212259","M. R. D’AmatoDavid P. Salmon","1982","http://link.springer.com/article/10.3758/BF03212259","Article"
"A supramodal and conceptual representation of subsecond time revealed with perceptual learning of temporal interval discrimination","Scientific Reports","","12","1","10.1038/s41598-022-14698-6","Ying-Zi XiongShu-Chen GuanCong Yu","2022","http://link.springer.com/article/10.1038/s41598-022-14698-6","Article"
"Preferred auditory temporal processing regimes and auditory-motor synchronization","Psychonomic Bulletin & Review","","28","6","10.3758/s13423-021-01933-w","Pius KernM. Florencia AssaneoDominik EndresDavid PoeppelJohanna M. Rimmele","2021","http://link.springer.com/article/10.3758/s13423-021-01933-w","Article"
"The Effect of Combined Auditory Training on Concurrent Sound Segregation in Young old: A Single-Blinded Randomized Clinical Trial","Indian Journal of Otolaryngology and Head & Neck Surgery","","75","4","10.1007/s12070-023-03923-x","Tayyebe FallahnezhadAkram PourbakhtReyhane ToufanShohre Jalaei","2023","http://link.springer.com/article/10.1007/s12070-023-03923-x","Article"
"Processing of complex auditory stimuli (tunes) by rats and monkeys (Cebus apella)","Animal Learning & Behavior","","12","2","10.3758/BF03213141","M. R. D’AmatoDavid P. Salmon","1984","http://link.springer.com/article/10.3758/BF03213141","Article"
"The effects of type of interval, sensory modality, base duration, and psychophysical task on the discrimination of brief time intervals","Attention, Perception, & Psychophysics","","76","4","10.3758/s13414-014-0655-x","Thomas H. Rammsayer","2014","http://link.springer.com/article/10.3758/s13414-014-0655-x","Article"
"Task-dependent effects of nicotine treatment on auditory performance in young-adult and elderly human nonsmokers","Scientific Reports","","11","1","10.1038/s41598-021-92588-z","Shuping SunMichelle R. KapolowiczMatthew RichardsonRaju MetherateFan-Gang Zeng","2021","http://link.springer.com/article/10.1038/s41598-021-92588-z","Article"
"Categorical perception depends on the discrimination task","Perception & Psychophysics","","66","3","10.3758/BF03194885","E. GerritsM. E. H. Schouten","2004","http://link.springer.com/article/10.3758/BF03194885","Article"
"Auditory beat perception is related to speech output fluency in post-stroke aphasia","Scientific Reports","","11","1","10.1038/s41598-021-82809-w","James D. StefaniakMatthew A. Lambon RalphBlanca De Dios PerezTimothy D. GriffithsManon Grube","2021","http://link.springer.com/article/10.1038/s41598-021-82809-w","Article"
"Auditory pattern perception: The effect of tonal frequency range on the perception of temporal order","Perception & Psychophysics","","43","3","10.3758/BF03207873","Kathy Barsz","1988","http://link.springer.com/article/10.3758/BF03207873","Article"
"Parvalbumin neurons enhance temporal coding and reduce cortical noise in complex auditory scenes","Communications Biology","","6","1","10.1038/s42003-023-05126-0","Jian Carlo NoconHoward J. GrittonNicholas M. JamesRebecca A. MountZhili QuXue HanKamal Sen","2023","http://link.springer.com/article/10.1038/s42003-023-05126-0","Article"
"Frequency range size and the frequency range constraint in auditory perception by European starlings (Sturnus vulgaris)","Animal Learning & Behavior","","18","3","10.3758/BF03205281","Stewart H. HulseSuzanne C. PageRichard F. Braaten","1990","http://link.springer.com/article/10.3758/BF03205281","Article"
"Detection of metric structure in auditory figural patterns","Perception & Psychophysics","","64","6","10.3758/BF03196795","Sylvie HébertLola L. Cuddy","2002","http://link.springer.com/article/10.3758/BF03196795","Article"
