Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Communication Bridge™-2 (CB2): an NIH Stage 2 randomized control trial of a speech-language intervention for communication impairments in individuals with mild to moderate primary progressive aphasia","Trials","","23","1","10.1186/s13063-022-06162-7","Angela C. RobertsAlfred W. RademakerElizabeth Ann SalleyAimee MooneyDarby MorhardtMelanie Fried-OkenSandra WeintraubMarsel MesulamEmily Rogalski","2022","http://link.springer.com/article/10.1186/s13063-022-06162-7","Article"
"Speech-Language Therapy","Encyclopedia of Clinical Neuropsychology","","","","10.1007/978-3-319-56782-2_925-3","Roberta Depompei","2018","http://link.springer.com/referenceworkentry/10.1007/978-3-319-56782-2_925-3","ReferenceWorkEntry"
"The confidence of speech-language pathology students regarding communicating with people with aphasia","BMC Medical Education","","13","1","10.1186/1472-6920-13-92","Emma FinchJennifer FlemingKyla BrownJennifer LethleanAshley CameronSteven M McPhail","2013","http://link.springer.com/article/10.1186/1472-6920-13-92","Article"
"A Pilot Study Comparing Teletherapy with the Conventional Face-to-Face Therapy for Speech-Language Disorders","Indian Journal of Otolaryngology and Head & Neck Surgery","","73","3","10.1007/s12070-021-02647-0","Tanvi ChaudharyAnupam KanodiaHitesh VermaChirom Amit SinghAshwani Kumar MishraKapil Sikka","2021","http://link.springer.com/article/10.1007/s12070-021-02647-0","Article"
"Factors influencing research engagement: research interest, confidence and experience in an Australian speech-language pathology workforce","BMC Health Services Research","","13","1","10.1186/1472-6963-13-144","Emma FinchPetrea CornwellElizabeth C WardSteven M McPhail","2013","http://link.springer.com/article/10.1186/1472-6963-13-144","Article"
"Correlating natural language processing and automated speech analysis with clinician assessment to quantify speech-language changes in mild cognitive impairment and Alzheimer’s dementia","Alzheimer's Research & Therapy","","13","1","10.1186/s13195-021-00848-x","Anthony YeungAndrea IaboniElizabeth RochonMonica LavoieCalvin SantiagoMaria YanchevaJekaterina NovikovaMengdan XuJessica RobinLiam D. KaufmanFariya Mostafa","2021","http://link.springer.com/article/10.1186/s13195-021-00848-x","Article"
"Dysphagia Research Society 29th Anniversary Annual Meeting March 9–12, 2021","Dysphagia","","37","4","10.1007/s00455-021-10366-5","","2022","http://link.springer.com/article/10.1007/s00455-021-10366-5","Article"
"8th ESSD Congress, Dublin 2018","Dysphagia","","34","5","10.1007/s00455-019-10009-w","","2019","http://link.springer.com/article/10.1007/s00455-019-10009-w","Article"
"28th Annual Meeting of the Dysphagia Research Society","Dysphagia","","36","6","10.1007/s00455-020-10221-z","","2021","http://link.springer.com/article/10.1007/s00455-020-10221-z","Article"
"Dysphagia Research Society Annual Meeting
March 2–4, 2017","Dysphagia","","32","6","10.1007/s00455-017-9805-3","","2017","http://link.springer.com/article/10.1007/s00455-017-9805-3","Article"
"Dysphagia Research Society Annual Meeting 
February 25–27, 2016","Dysphagia","","31","6","10.1007/s00455-016-9752-4","","2016","http://link.springer.com/article/10.1007/s00455-016-9752-4","Article"
"Language, Speech, and Voice Citations","Hearing, Speech, and Communication Disorders","","","","10.1007/978-1-4757-0626-0_2","","1974","http://link.springer.com/chapter/10.1007/978-1-4757-0626-0_2","Chapter"
"A qualitative exploration of allied health providers’ perspectives on cultural humility in palliative and end-of-life care","BMC Palliative Care","","22","1","10.1186/s12904-023-01214-4","Hardeep SinghArta Taghavi HaghayeghRiya ShahLovisa CheungSachindri WijekoonKevin ReelRuheena Sangrar","2023","http://link.springer.com/article/10.1186/s12904-023-01214-4","Article"
"The PRO-ACTIVE trial protocol: a randomized study comparing the effectiveness of PROphylACTic swallow InterVEntion for patients receiving radiotherapy for head and neck cancer","BMC Cancer","","21","1","10.1186/s12885-021-08826-0","R. MartinoM. I. FitchC. D. FullerA. HopeG. KrisciunasS. E. LangmoreC. LazarusC. L. MacdonaldT. McCullochG. MillsD. A. PalmaK. PytyniaJ. RingashK. SultanemJ. TheurerK. E. Thorpe","2021","http://link.springer.com/article/10.1186/s12885-021-08826-0","Article"
"5th ESSD Congress, Swallowing Disorders: From Compensation to Recovery, Barcelona October 1–3, 2015","Dysphagia","","31","2","10.1007/s00455-016-9698-6","","2016","http://link.springer.com/article/10.1007/s00455-016-9698-6","Article"
"Receptive and expressive English language assessments used for young children: a scoping review protocol","Systematic Reviews","","6","1","10.1186/s13643-017-0471-1","Laureen J. McIntyreLaurie-ann M. HellstenJulia BidondeCatherine BodenCarolyn Doi","2017","http://link.springer.com/article/10.1186/s13643-017-0471-1","Article"
"10th ESSD Congress, 2020","Dysphagia","","38","1","10.1007/s00455-022-10457-x","","2023","http://link.springer.com/article/10.1007/s00455-022-10457-x","Article"
"7th ESSD Congress and World Dysphagia Summit, 
Barcelona 2017","Dysphagia","","33","4","10.1007/s00455-018-9900-0","","2018","http://link.springer.com/article/10.1007/s00455-018-9900-0","Article"
"Timing of transcranial direct current stimulation (tDCS) combined with speech and language therapy (SLT) for aphasia: study protocol for a randomized controlled trial","Trials","","23","1","10.1186/s13063-022-06627-9","Sameer A. AshaieSamantha EngelLeora R. Cherney","2022","http://link.springer.com/article/10.1186/s13063-022-06627-9","Article"
"Speech assessment tool methods for speech impaired children: a systematic literature review on the state-of-the-art in Speech impairment analysis","Multimedia Tools and Applications","","82","22","10.1007/s11042-023-14913-0","Gowri Prasood UshaJohn Sahaya Rani Alex","2023","http://link.springer.com/article/10.1007/s11042-023-14913-0","Article"
"Humble Behaviorism Redux","Behavior and Social Issues","","31","1","10.1007/s42822-022-00092-4","Megan S. KirbyTrina D. SpencerShane T. Spiker","2022","http://link.springer.com/article/10.1007/s42822-022-00092-4","Article"
"Post-extubation dysphagia is associated with longer hospitalization in survivors of critical illness with neurologic impairment","Critical Care","","17","3","10.1186/cc12791","Madison MachtChristopher J KingTim WimbishBrendan J ClarkAlexander B BensonEllen L BurnhamAndré WilliamsMarc Moss","2013","http://link.springer.com/article/10.1186/cc12791","Article"
"Public awareness of delayed language development in Upper Egypt","The Egyptian Journal of Otolaryngology","","34","1","10.4103/ejo.ejo_46_17","Eman Mostafa MD, PhDMona El-Rabie Ahmed","2018","http://link.springer.com/article/10.4103/ejo.ejo_46_17","Article"
"Crushed Tablet Administration for Patients with Dysphagia and Enteral Feeding: Challenges and Considerations","Drugs & Aging","","40","10","10.1007/s40266-023-01056-y","Amie BlaszczykNicole BrandtJeremy AshleyNancy TudersHannah DolesRichard G. Stefanacci","2023","http://link.springer.com/article/10.1007/s40266-023-01056-y","Article"
"Prevalence of Oropharyngeal Dysphagia in Adults in Different Healthcare Settings: A Systematic Review and Meta-analyses","Dysphagia","","38","1","10.1007/s00455-022-10465-x","Maribeth Caya RivelsrudLena HarteliusLiza BergströmMarianne LøvstadRenée Speyer","2023","http://link.springer.com/article/10.1007/s00455-022-10465-x","Article"
"Computer game-based and traditional learning method: a comparison regarding students’ knowledge retention","BMC Medical Education","","13","1","10.1186/1472-6920-13-30","Silmara RondonFernanda Chiarion SassiClaudia Regina Furquim de Andrade","2013","http://link.springer.com/article/10.1186/1472-6920-13-30","Article"
"Longer-Term Psychiatric Inpatient Care for Adolescents","","","","","10.1007/978-981-19-1950-3","Philip Hazell","2022","http://link.springer.com/book/10.1007/978-981-19-1950-3","Book"
"Speech and Language Therapy","Longer-Term Psychiatric Inpatient Care for Adolescents","","","","10.1007/978-981-19-1950-3_14","Kelly Jones","2022","http://link.springer.com/chapter/10.1007/978-981-19-1950-3_14","Chapter"
"Promoting interprofessional education in surgery: development and evaluation of a clinical curriculum","Global Surgical Education - Journal of the Association for Surgical Education","","2","1","10.1007/s44186-023-00166-w","Eric K. KimRoseanne KrauterNina W. Zhao","2023","http://link.springer.com/article/10.1007/s44186-023-00166-w","Article"
"Dysphagia Research Society Annual Meeting and Post-Graduate Course","Dysphagia","","30","5","10.1007/s00455-015-9633-2","","2015","http://link.springer.com/article/10.1007/s00455-015-9633-2","Article"
"Adductor focal laryngeal Dystonia: correlation between clinicians’ ratings and subjects’ perception of Dysphonia","Journal of Clinical Movement Disorders","","4","1","10.1186/s40734-017-0066-y","Celia Faye StewartCatherine F. SinclairIrene F. KlingBeverly E. DiamondAndrew Blitzer","2017","http://link.springer.com/article/10.1186/s40734-017-0066-y","Article"
"Dysphagia Rehabilitation: Similarities and Differences in Three Areas of the World","Current Physical Medicine and Rehabilitation Reports","","1","4","10.1007/s40141-013-0035-9","Marlís González-FernándezMaggie-Lee HuckabeeSebastian H. DoeltgenYoko InamotoHitoshi KagayaEichii Saitoh","2013","http://link.springer.com/article/10.1007/s40141-013-0035-9","Article"
"Reducing the psychosocial impact of aphasia on mood and quality of life in people with aphasia and the impact of caregiving in family members through the Aphasia Action Success Knowledge (Aphasia ASK) program: study protocol for a randomized controlled trial","Trials","","17","1","10.1186/s13063-016-1257-9","Linda WorrallBrooke RyanKyla HudsonIan KneeboneNina Simmons-MackieAsaduzzaman KhanTammy HoffmannEmma PowerLeanne TogherMiranda Rose","2016","http://link.springer.com/article/10.1186/s13063-016-1257-9","Article"
"Clinician reports of self-awareness after traumatic brain injury: a retrospective chart review","BMC Health Services Research","","22","1","10.1186/s12913-022-08444-x","Rinni MammanAnika ChengRebecca TsowJulia Schmidt","2022","http://link.springer.com/article/10.1186/s12913-022-08444-x","Article"
"Videofluoroscopic swallow study training for radiologists-in-training: a survey of practice and training needs","BMC Medical Education","","22","1","10.1186/s12909-022-03799-5","Leah M. ComanElizabeth A. CardellJohn A. RichardsAmanda MahonMelissa D. LawrieRobert S. WareKelly A. Weir","2022","http://link.springer.com/article/10.1186/s12909-022-03799-5","Article"
"11th ESSD Congress, 2021","Dysphagia","","38","1","10.1007/s00455-022-10456-y","","2023","http://link.springer.com/article/10.1007/s00455-022-10456-y","Article"
"Tongue pressure profile training for dysphagia post stroke (TPPT): study protocol for an exploratory randomized controlled trial","Trials","","14","1","10.1186/1745-6215-14-126","Catriona M SteeleMark A BayleyMelanie Péladeau-PigeonShauna L Stokely","2013","http://link.springer.com/article/10.1186/1745-6215-14-126","Article"
"Identification of recruitment and retention strategies for rehabilitation professionals in Ontario, Canada: results from expert panels","BMC Health Services Research","","8","1","10.1186/1472-6963-8-249","Diem TranLinda McGillis HallAileen DavisMichel D LandryDawn BurnettKatherine BergSusan Jaglal","2008","http://link.springer.com/article/10.1186/1472-6963-8-249","Article"
"Behavioral Treatment for Speech and Language in Primary Progressive Aphasia and Primary Progressive Apraxia of Speech: A Systematic Review","Neuropsychology Review","","","","10.1007/s11065-023-09607-1","Lisa D. WautersKaren CrootHeather R. DialJoseph R. DuffyStephanie M. GrassoEsther KimKristin Schaffer MendezKirrie J. BallardHeather M. ClarkLeeah KohleyLaura L. MurrayEmily J. RogalskiMathieu FigeysLisa MilmanMaya L. Henry","2023","http://link.springer.com/article/10.1007/s11065-023-09607-1","Article"
"Sexual Rehabilitation After a Stroke: A Multi-site Qualitative Study About Influencing Factors and Strategies to Improve Services","Sexuality and Disability","","41","3","10.1007/s11195-023-09795-x","Louis-Pierre AugerJohanne FiliatraultDorra Rakia AllegueBrigitte VachonAliki ThomasErnesto MoralesAnnie Rochette","2023","http://link.springer.com/article/10.1007/s11195-023-09795-x","Article"
"Incidence of cleft-related speech problems in children with an isolated cleft lip","Clinical Oral Investigations","","25","3","10.1007/s00784-020-03367-5","B. J. A. SmariusS. HaverkampH. de WildeA. van Wijck-WarnaarA. B. Mink van der MolenC. C. Breugem","2021","http://link.springer.com/article/10.1007/s00784-020-03367-5","Article"
"Development, prevention, and treatment of feeding tube dependency","European Journal of Pediatrics","","176","6","10.1007/s00431-017-2908-x","Hilde KromJ. Peter de WinterAngelika Kindermann","2017","http://link.springer.com/article/10.1007/s00431-017-2908-x","Article"
"Post-extubation dysphagia in pediatric trauma patients: a single-center case-series study","Scientific Reports","","14","1","10.1038/s41598-024-54247-x","Naoki YogoTakeru AbeKyoko KanoYuichiro MutoSachi KiyonagaKatsuki Hirai","2024","http://link.springer.com/article/10.1038/s41598-024-54247-x","Article"
"Clinical prognostic indicators of dysphagia following prolonged orotracheal intubation in ICU patients","Critical Care","","17","5","10.1186/cc13069","DaniellePedroni MoraesFernandaChiarion SassiLauraDavison MangilliBruno ZilbersteinClaudiaReginaFurquim de Andrade","2013","http://link.springer.com/article/10.1186/cc13069","Article"
"Multimodal intervention in 8- to 13-year-old French dyslexic readers: Study protocol for a randomized multicenter controlled crossover trial","BMC Pediatrics","","22","1","10.1186/s12887-022-03701-8","Karine Louna Harrar-EskinaziBruno De CaraGilles LeloupJulie NothelierHervé CaciJohannes C. ZieglerSylvane Faure","2022","http://link.springer.com/article/10.1186/s12887-022-03701-8","Article"
"Risk factors, costs and complications of delayed hospital discharge from internal medicine wards at a Canadian academic medical centre: retrospective cohort study","BMC Health Services Research","","19","1","10.1186/s12913-019-4760-3","Anthony D. BaiCathy DaiSiddhartha SrivastavaChristopher A. SmithSudeep S. Gill","2019","http://link.springer.com/article/10.1186/s12913-019-4760-3","Article"
"Outcomes of a Pilot Water Protocol Project in a Rehabilitation Setting","Dysphagia","","27","3","10.1007/s00455-011-9366-9","Caren CarlawHeather FinlaysonKathleen BeggsTiffany VisserCaroline MarcouxDawn ConeyCatriona M. Steele","2012","http://link.springer.com/article/10.1007/s00455-011-9366-9","Article"
"Feature-driven classification reveals potential comorbid subtypes within childhood apraxia of speech","BMC Pediatrics","","20","1","10.1186/s12887-020-02421-1","Catherine M. SteinPenelope BenchekGabrielle MillerNoémi B. HallDhanya MenonLisa FreebairnJessica TagJennell VickH. Gerry TaylorBarbara A. LewisSudha K. Iyengar","2020","http://link.springer.com/article/10.1186/s12887-020-02421-1","Article"
"Comparing Early Pragmatics in Typically Developing Children and Children with Neurodevelopmental Disorders","Journal of Autism and Developmental Disorders","","52","9","10.1007/s10803-021-05261-9","Kay H. Y. WongKathy Y. S. LeeSharon C. Y. TszeWilson S. YuIris H.-Y. NgMichael C. F. TongThomas Law","2022","http://link.springer.com/article/10.1007/s10803-021-05261-9","Article"
"Sustainable workforce: South African Audiologists and Speech Therapists","Human Resources for Health","","18","1","10.1186/s12960-020-00488-6","Mershen PillayRitika TiwariHarsha KathardUsuf Chikte","2020","http://link.springer.com/article/10.1186/s12960-020-00488-6","Article"
"Implementation of child-centred outcome measures in routine paediatric healthcare practice: a systematic review","Health and Quality of Life Outcomes","","21","1","10.1186/s12955-023-02143-9","Hannah May ScottDebbie BraybrookDaney HarðardóttirClare Ellis-SmithRichard Harding","2023","http://link.springer.com/article/10.1186/s12955-023-02143-9","Article"
"Chronic cough and laryngeal dysfunction improve with specific treatment of cough and paradoxical vocal fold movement","Cough","","5","1","10.1186/1745-9974-5-4","Nicole M RyanAnne E VertiganPeter G Gibson","2009","http://link.springer.com/article/10.1186/1745-9974-5-4","Article"
"Speech Pathology Findings in Patients with Oral Breathing According to the Etiology","Pediatric Research","","70","5","10.1038/pr.2011.755","P JunqueiraI Q Marchesan","2011","http://link.springer.com/article/10.1038/pr.2011.755","Article"
"“Sometimes I Feel Grateful…”: Experiences of the Adolescent Siblings of Children with Autism Spectrum Disorder in Malaysia","Journal of Autism and Developmental Disorders","","53","2","10.1007/s10803-021-05184-5","Shin Ying ChuSiti Nur Zafirah binti KassimChun Hong GanVeronica FierroCaryn Mei Hsien ChanDeborah Hersh","2023","http://link.springer.com/article/10.1007/s10803-021-05184-5","Article"
"Exploring How People with Expressive Aphasia Interact with and Perceive a Social Robot","International Journal of Social Robotics","","14","8","10.1007/s12369-022-00908-8","Peggy van MinkelenEmiel KrahmerPaul Vogt","2022","http://link.springer.com/article/10.1007/s12369-022-00908-8","Article"
"Comprehensive rehabilitation outcome measurement scale (CROMS): development and preliminary validation of an interdisciplinary measure for rehabilitation outcomes","Health and Quality of Life Outcomes","","20","1","10.1186/s12955-022-02048-z","Muhammed RashidSandeep Padantaya HarishJerin MathewAkshaiya KalidasKavitha Raja","2022","http://link.springer.com/article/10.1186/s12955-022-02048-z","Article"
"Systematic review of knowledge translation strategies in the allied health professions","Implementation Science","","7","1","10.1186/1748-5908-7-70","Shannon D ScottLauren AlbrechtKathy O’LearyGeoff DC BallLisa HartlingAnne HofmeyerC Allyson JonesTerry P KlassenKatharina Kovacs BurnsAmanda S NewtonDavid ThompsonDonna M Dryden","2012","http://link.springer.com/article/10.1186/1748-5908-7-70","Article"
"Dysphagia Across Ages","Dysphagia","","30","2","10.1007/s00455-015-9608-3","","2015","http://link.springer.com/article/10.1007/s00455-015-9608-3","Article"
"Inter-centre comparison of data on surgery and speech outcomes at 5 years of age based on the Swedish quality registry for patients born with cleft palate with or without cleft lip","BMC Pediatrics","","22","1","10.1186/s12887-022-03367-2","Kristina KlintöMarie ErikssonAvni AbdiuKarin BrunnegårdJenny CajanderEmilie HagbergMalin HakeliusChristina HavstamHans MarkÅsa OkhiriaPetra PetersonKristina SvenssonMagnus Becker","2022","http://link.springer.com/article/10.1186/s12887-022-03367-2","Article"
"Laryngeal dysfunction in Amyotrophic Lateral Sclerosis: a review and case report","BMC Ear, Nose and Throat Disorders","","1","1","10.1186/1472-6815-1-1","Christopher R WattsMartine Vanryckeghem","2001","http://link.springer.com/article/10.1186/1472-6815-1-1","Article"
"Anesthetic considerations and airway management in a professional singer: case report and brief review","Canadian Journal of Anesthesia/Journal canadien d'anesthésie","","62","3","10.1007/s12630-014-0259-x","Akhilesh Kumar Tiwari MBBSDavid T. Wong MDLashmi Venkatraghaven MD","2015","http://link.springer.com/article/10.1007/s12630-014-0259-x","Article"
"Pilot Study of Intensive Trismus Intervention Using Restorabite™ During Unilateral Adjuvant Radiation for Head and Neck Cancer","Dysphagia","","","","10.1007/s00455-024-10668-4","Emma ChartersJamie LoyRaymond WuKai ChengMasako DunnSarah DaviesJonathan Clark","2024","http://link.springer.com/article/10.1007/s00455-024-10668-4","Article"
"Selecting and tailoring implementation interventions: a concept mapping approach","BMC Health Services Research","","20","1","10.1186/s12913-020-05270-x","Elaine Yuen Ling KwokSheila T. F. MoodieBarbara Jane CunninghamJanis E. Oram Cardy","2020","http://link.springer.com/article/10.1186/s12913-020-05270-x","Article"
"Timing variability of sensorimotor integration during vocalization in individuals who stutter","Scientific Reports","","8","1","10.1038/s41598-018-34517-1","Anastasia G. SaresMickael L. D. DerocheDouglas M. ShillerVincent L. Gracco","2018","http://link.springer.com/article/10.1038/s41598-018-34517-1","Article"
"Four-Repeat Tauopathies: Current Management and Future Treatments","Neurotherapeutics","","17","4","10.1007/s13311-020-00888-5","Lawren VandeVredePeter A. LjubenkovJulio C. RojasAriane E. WelchAdam L. Boxer","2020","http://link.springer.com/article/10.1007/s13311-020-00888-5","Article"
"Eating and Drinking Ability Classification System to detect aspiration risk in children with cerebral palsy: a validation study","European Journal of Pediatrics","","182","7","10.1007/s00431-023-04998-y","Ksenia M. BykovaUlrike FrankGay L. Girolami","2023","http://link.springer.com/article/10.1007/s00431-023-04998-y","Article"
"Telerehabilitation for aphasia – protocol of a pragmatic, exploratory, pilot randomized controlled trial","Trials","","19","1","10.1186/s13063-018-2588-5","Hege Prag ØraMelanie KirmessMarian C. BradyIngvild Elisabeth WinsnesSilje Merethe HansenFrank Becker","2018","http://link.springer.com/article/10.1186/s13063-018-2588-5","Article"
"Barriers and facilitators to cultural competence in rehabilitation services: a scoping review","BMC Health Services Research","","18","1","10.1186/s12913-017-2811-1","Viviane GrandpierreVictoria MilloyLindsey SikoraElizabeth FitzpatrickRoanne ThomasBeth Potter","2018","http://link.springer.com/article/10.1186/s12913-017-2811-1","Article"
"Association between genes regulating neural pathways for quantitative traits of speech and language disorders","npj Genomic Medicine","","6","1","10.1038/s41525-021-00225-5","Penelope BenchekRobert P. Igo Jr.Heather Voss-HoynesYvonne WrenGabrielle MillerBarbara TruittWen ZhangMichael OstermanLisa FreebairnJessica TagH. Gerry TaylorE. Ricky ChanPanos RoussosBarbara LewisCatherine M. SteinSudha K. Iyengar","2021","http://link.springer.com/article/10.1038/s41525-021-00225-5","Article"
"Establishing severity levels for patient-reported measures of functional communication, participation, and perceived cognitive function for adults with acquired cognitive and language disorders","Quality of Life Research","","32","6","10.1007/s11136-022-03337-2","Matthew L. CohenStacy M. HarnishAlyssa M. LanziJennifer BrelloWilliam D. HulaDavid VictorsonRatna NandakumarPamela A. KisalaDavid S. Tulsky","2023","http://link.springer.com/article/10.1007/s11136-022-03337-2","Article"
"Effect of Anodal tDCS on Articulatory Accuracy, Word Production, and Syllable Repetition in Subjects with Aphasia: A Crossover, Double-Blinded, Sham-Controlled Trial","Neurology and Therapy","","8","2","10.1007/s40120-019-00149-4","Camila Vila-NovaPedro H. LucenaRita LucenaGiulia Armani-FranceschiFernanda Q. Campbell","2019","http://link.springer.com/article/10.1007/s40120-019-00149-4","Article"
"Malocclusion in children with speech sound disorders and motor speech involvement: a cross-sectional clinical study in Swedish children","European Archives of Paediatric Dentistry","","23","4","10.1007/s40368-022-00728-4","Å. MogrenC. HavnerA. WesterlundL. SjögreenM. Barr AgholmeA. Mcallister","2022","http://link.springer.com/article/10.1007/s40368-022-00728-4","Article"
"Neural patterns elicited by lexical processing in adolescents with specific language impairment: support for the procedural deficit hypothesis?","Journal of Neurodevelopmental Disorders","","14","1","10.1186/s11689-022-09419-z","Julia L. EvansMandy J. MaguireMarisa L. Sizemore","2022","http://link.springer.com/article/10.1186/s11689-022-09419-z","Article"
"Silence in the EHR: infrequent documentation of aphonia in the electronic health record","BMC Health Services Research","","14","1","10.1186/1472-6963-14-425","Megan A MorrisAbel N Kho","2014","http://link.springer.com/article/10.1186/1472-6963-14-425","Article"
"Children with Autism Spectrum Disorder from Bilingual Families: a Systematic Review","Review Journal of Autism and Developmental Disorders","","2","1","10.1007/s40489-014-0032-7","Heather DrysdaleLarah van der MeerDebora Kagohara","2015","http://link.springer.com/article/10.1007/s40489-014-0032-7","Article"
"Dysphagia Diagnosis and Treatment: A Multidisciplinary Challenge","Dysphagia","","29","1","10.1007/s00455-013-9498-1","","2014","http://link.springer.com/article/10.1007/s00455-013-9498-1","Article"
"The characteristics of stroke units in Ontario: a pan-provincial survey","BMC Health Services Research","","17","1","10.1186/s12913-017-2099-1","Valeria E. RacYeva SahakyanIris FanLuciano IeraciRuth HallLinda KellowayGabrielle van der VeldeMoira K. KapralMark BayleyMurray Krahn","2017","http://link.springer.com/article/10.1186/s12913-017-2099-1","Article"
"The feasibility of assessing swallowing physiology following prolonged intubation after cardiovascular surgery","Pilot and Feasibility Studies","","3","1","10.1186/s40814-017-0199-7","Stacey A. SkoretzTerrence M. YauJohn T. GrantonRosemary Martino","2017","http://link.springer.com/article/10.1186/s40814-017-0199-7","Article"
"Dysphagia Research Society","Dysphagia","","25","4","10.1007/s00455-010-9294-0","","2010","http://link.springer.com/article/10.1007/s00455-010-9294-0","Article"
"Developing criteria for a profession to be considered as profession of allied health in Malaysia: a qualitative study from the Malaysian perspective","BMC Health Services Research","","24","1","10.1186/s12913-024-10569-0","L Mageswary LapchmananDuratul Ain HussinNaji Arafat MahatAik Hao NgNurul Huda BaniSalina HishamWai Siew TehMohd Azmarul A AzizSaravanakumar ManiamPauzilah DollahNur Atiqah HasbullahSalini ManimaranHazirah HassanFarina Zulkernain","2024","http://link.springer.com/article/10.1186/s12913-024-10569-0","Article"
"Fiber-optic endoscopic evaluation of swallowing to assess swallowing outcomes as a function of head position in a normal population","Journal of Otolaryngology - Head & Neck Surgery","","43","1","10.1186/1916-0216-43-9","Lucas A BadenduckT Wayne MatthewsAlanna McDonoughJoseph C DortKristin WiensRachelle KettnerSusan CrawfordBonnie J Kaplan","2014","http://link.springer.com/article/10.1186/1916-0216-43-9","Article"
"Abstracts from the 2022 Research and Thesis Poster Session of the 57th Annual American Dance Therapy Association Conference, Renewed Connections: Dance/Movement Therapy Fostering Community Healing, October 27–30, 2022","American Journal of Dance Therapy","","45","1","10.1007/s10465-023-09381-w","Karolina BrylCecilia FontanesiChevon Stewart","2023","http://link.springer.com/article/10.1007/s10465-023-09381-w","Article"
