Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"A morphosyntactic decomposition of countability in Germanic","The Journal of Comparative Germanic Linguistics","","14","3","10.1007/s10828-011-9045-0","Marijke De Belder","2011","http://link.springer.com/article/10.1007/s10828-011-9045-0","Article"
"The effects of root frequency, word frequency, and length on the processing of prefixed English words during reading","Memory & Cognition","","34","3","10.3758/BF03193588","Elizabeth Niswander-KlementAlexander Pollatsek","2006","http://link.springer.com/article/10.3758/BF03193588","Article"
"Reduplication and repetition of person markers in Guaporé isolates","Morphology","","19","2","10.1007/s11525-009-9143-8","Hein van der Voort","2009","http://link.springer.com/article/10.1007/s11525-009-9143-8","Article"
"ERPs and morphological processing: the N400 and semantic composition","Cognitive, Affective, & Behavioral Neuroscience","","13","2","10.3758/s13415-012-0145-3","Donna CochJennifer BaresAllison Landers","2013","http://link.springer.com/article/10.3758/s13415-012-0145-3","Article"
"MorphoLex: A derivational morphological database for 70,000 English words","Behavior Research Methods","","50","4","10.3758/s13428-017-0981-8","Claudia H. Sánchez-GutiérrezHugo MailhotS. Hélène DeaconMaximiliano A. Wilson","2018","http://link.springer.com/article/10.3758/s13428-017-0981-8","Article"
"Syntactic chunking reveals a core syntactic representation of multi-digit numbers, which is generative and automatic","Cognitive Research: Principles and Implications","","7","1","10.1186/s41235-022-00409-2","Dror DotanNadin Brutmann","2022","http://link.springer.com/article/10.1186/s41235-022-00409-2","Article"
"Morphological awareness in arithmetic word-problem solving among Chinese early adolescents","Humanities and Social Sciences Communications","","10","1","10.1057/s41599-023-02416-0","Haomin (Stanley) ZhangZhaohan XuXiaoqian Xu","2023","http://link.springer.com/article/10.1057/s41599-023-02416-0","Article"
"NP-ellipsis with adjectival remnants: a micro-comparative perspective","Natural Language & Linguistic Theory","","29","2","10.1007/s11049-011-9140-6","Norbert CorverMarjo van Koppen","2011","http://link.springer.com/article/10.1007/s11049-011-9140-6","Article"
"Representation of inflected nouns in the internal lexicon","Memory & Cognition","","8","5","10.3758/BF03211138","G. LukatelaB. GligorijevićA. KostićM. T. Turvey","1980","http://link.springer.com/article/10.3758/BF03211138","Article"
"Relations among regular and irregular morphologically related words in the lexicon as revealed by repetition priming","Memory & Cognition","","13","3","10.3758/BF03197687","Carol A. FowlerShirley E. NappsLaurie Feldman","1985","http://link.springer.com/article/10.3758/BF03197687","Article"
"Unsupervised Learning of Word Segmentation Rules with Genetic Algorithms and Inductive Logic Programming","Machine Learning","","43","1 - 2","10.1023/A:1007629103294","Dimitar KazakovSuresh Manandhar","2001","http://link.springer.com/article/10.1023/A%3A1007629103294","Article"
"Trigger poverty and reduplicative identity in Lakota","Natural Language & Linguistic Theory","","40","3","10.1007/s11049-021-09525-y","Ludger Paschen","2022","http://link.springer.com/article/10.1007/s11049-021-09525-y","Article"
"Phonemes: Lexical access and beyond","Psychonomic Bulletin & Review","","25","2","10.3758/s13423-017-1362-0","Nina KazaninaJeffrey S. BowersWilliam Idsardi","2018","http://link.springer.com/article/10.3758/s13423-017-1362-0","Article"
"Superlatives in Syrian Arabic","Natural Language & Linguistic Theory","","34","4","10.1007/s11049-016-9332-1","Peter Hallman","2016","http://link.springer.com/article/10.1007/s11049-016-9332-1","Article"
"DP structure and internally headed relatives in Washo","Natural Language & Linguistic Theory","","39","2","10.1007/s11049-020-09482-y","Emily A. Hanink","2021","http://link.springer.com/article/10.1007/s11049-020-09482-y","Article"
"Prolegomena to a theory of X-marking","Linguistics and Philosophy","","46","6","10.1007/s10988-023-09390-5","Kai von FintelSabine Iatridou","2023","http://link.springer.com/article/10.1007/s10988-023-09390-5","Article"
"ThamizhiMorph: A morphological parser for the Tamil language","Machine Translation","","35","1","10.1007/s10590-021-09261-5","Kengatharaiyer SarveswaranGihan DiasMiriam Butt","2021","http://link.springer.com/article/10.1007/s10590-021-09261-5","Article"
"Compound word effects differ in reading, on-line naming, and delayed naming tasks","Memory & Cognition","","24","4","10.3758/BF03200935","Albrecht Werner InhoffDeborah BriihlJill Schwartz","1996","http://link.springer.com/article/10.3758/BF03200935","Article"
"Letter chunk frequency does not explain morphological masked priming","Psychonomic Bulletin & Review","","29","2","10.3758/s13423-021-02010-y","Mara De RosaDavide Crepaldi","2022","http://link.springer.com/article/10.3758/s13423-021-02010-y","Article"
"The meter of Tashlhiyt Berber songs","Natural Language & Linguistic Theory","","35","2","10.1007/s11049-016-9348-6","Tomas Riad","2017","http://link.springer.com/article/10.1007/s11049-016-9348-6","Article"
"The position of case markers relative to possessive agreement","Natural Language & Linguistic Theory","","36","2","10.1007/s11049-017-9379-7","Éva Dékány","2018","http://link.springer.com/article/10.1007/s11049-017-9379-7","Article"
"Semantic aspects of morphological processing: Transparency effects in Serbian","Memory & Cognition","","30","4","10.3758/BF03194964","Laurie Beth FeldmanDragana Barac-CikojaAleksandar Kostić","2002","http://link.springer.com/article/10.3758/BF03194964","Article"
"Preschool morphological training produces long-term improvements in reading comprehension","Reading and Writing","","29","6","10.1007/s11145-016-9636-x","Solveig-Alma Halaas LysterArne Olav LervågCharles Hulme","2016","http://link.springer.com/article/10.1007/s11145-016-9636-x","Article"
"Curricular evaluation of “SHOKUIKU program” as a postgraduate minor course of food and nutrition education using a text-mining procedure","BMC Nutrition","","4","1","10.1186/s40795-018-0246-7","Tomoko IshikawaYoko SatoKyoko KurimotoYasuko SoneRie AkamatsuYoko Fujiwara","2018","http://link.springer.com/article/10.1186/s40795-018-0246-7","Article"
"The dynamics of reading complex words: evidence from steady-state visual evoked potentials","Scientific Reports","","11","1","10.1038/s41598-021-95292-0","Elisabeth BeyersmannVeronica MontaniJohannes C. ZieglerJonathan GraingerIvilin Peev Stoianov","2021","http://link.springer.com/article/10.1038/s41598-021-95292-0","Article"
"Two grammars of A’ingae glottalization: A case for Cophonologies by Phase","Natural Language & Linguistic Theory","","","","10.1007/s11049-023-09574-5","Maksymilian Dąbkowski","2023","http://link.springer.com/article/10.1007/s11049-023-09574-5","Article"
"A Computational Analysis of Interaction Patterns in the Acquisition of Turkish","Research on Language and Computation","","8","4","10.1007/s11168-011-9072-7","Ayşe Pınar Saygın","2010","http://link.springer.com/article/10.1007/s11168-011-9072-7","Article"
"The diminutive morphological function between English and Pashto languages: a comparative study","Humanities and Social Sciences Communications","","10","1","10.1057/s41599-023-02004-2","Afzal Khan","2023","http://link.springer.com/article/10.1057/s41599-023-02004-2","Article"
"Prosody and lemma selection","Memory & Cognition","","33","5","10.3758/BF03193081","Conrad PerryJie Zhuang","2005","http://link.springer.com/article/10.3758/BF03193081","Article"
"Exceptionally optional negative concord with Turkish neither...nor","Natural Language & Linguistic Theory","","41","3","10.1007/s11049-022-09556-z","Paloma Jeretič","2023","http://link.springer.com/article/10.1007/s11049-022-09556-z","Article"
"Use of morphology in spelling by children with dyslexia and typically developing children","Memory & Cognition","","34","3","10.3758/BF03193589","Derrick C. BourassaRebecca TreimanBrett Kessler","2006","http://link.springer.com/article/10.3758/BF03193589","Article"
"The ‘experiential’ as an existential past","Natural Language & Linguistic Theory","","39","3","10.1007/s11049-020-09488-6","Sihwei ChenJozina Vander KlokLisa MatthewsonHotze Rullmann","2021","http://link.springer.com/article/10.1007/s11049-020-09488-6","Article"
"Negative verb clusters in Mari and Udmurt and why they require postsyntactic top-down word-formation","Natural Language & Linguistic Theory","","39","2","10.1007/s11049-020-09484-w","Ekaterina GeorgievaMartin SalzmannPhilipp Weisser","2021","http://link.springer.com/article/10.1007/s11049-020-09484-w","Article"
"The processing of pseudoword form and meaning in production and comprehension: A computational modeling approach using linear discriminative learning","Behavior Research Methods","","53","3","10.3758/s13428-020-01356-w","Yu-Ying ChuangMarie Lenka VollmerElnaz Shafaei-BajestanSusanne GahlPeter HendrixR. Harald Baayen","2021","http://link.springer.com/article/10.3758/s13428-020-01356-w","Article"
"Scope, phonology and morphology in an agglutinating language: Choguita Rarámuri (Tarahumara) variable suffix ordering","Morphology","","20","1","10.1007/s11525-010-9147-4","Gabriela Caballero","2010","http://link.springer.com/article/10.1007/s11525-010-9147-4","Article"
"Planning levels in naming and reading complex numerals","Memory & Cognition","","31","8","10.3758/BF03195807","Marjolein MeeuwissenArdi RoelofsWillem J. M. Levelt","2003","http://link.springer.com/article/10.3758/BF03195807","Article"
"LaDEP: A large database of English pseudo-compounds","Behavior Research Methods","","","","10.3758/s13428-023-02170-w","Leah AuchKaren Pérez CruzChristina L. GagnéThomas L. Spalding","2023","http://link.springer.com/article/10.3758/s13428-023-02170-w","Article"
"The extraction of phrase structure during reading: Evidence from letter detection errors","Psychonomic Bulletin & Review","","1","3","10.3758/BF03213976","Asher KoriatSeth N. Greenberg","1994","http://link.springer.com/article/10.3758/BF03213976","Article"
"Morphology by itself in planning the production of spoken words","Psychonomic Bulletin & Review","","9","1","10.3758/BF03196269","Ardi RoelofsHarald Baayen","2002","http://link.springer.com/article/10.3758/BF03196269","Article"
"GSLC: Creation and Annotation of a Greek Sign Language Corpus for HCI","Universal Acess in Human Computer Interaction. Coping with Diversity","","","","10.1007/978-3-540-73279-2_73","Eleni EfthimiouStavroula-Evita Fotinea","2007","http://link.springer.com/chapter/10.1007/978-3-540-73279-2_73","Chapter"
"Cognitive-linguistic profiles of Chinese typical-functioning adolescent dyslexics and high-functioning dyslexics","Annals of Dyslexia","","68","3","10.1007/s11881-018-0165-y","Kevin Kien Hoa ChungJason C. M. LoCatherine McBride","2018","http://link.springer.com/article/10.1007/s11881-018-0165-y","Article"
"The inflected noun system in Serbo-Croatian: Lexical representation of morphological structure","Memory & Cognition","","15","1","10.3758/BF03197707","Laurie B. FeldmanCarol A. Fowler","1987","http://link.springer.com/article/10.3758/BF03197707","Article"
"Pronoun copying in Dinka Bor and the Copy Theory of Movement","Natural Language & Linguistic Theory","","36","3","10.1007/s11049-017-9384-x","Coppe van Urk","2018","http://link.springer.com/article/10.1007/s11049-017-9384-x","Article"
"The interaction of idioms and aspect in Polish","Natural Language & Linguistic Theory","","42","1","10.1007/s11049-023-09577-2","Dorota Klimek-JankowskaJoanna Błaszczak","2024","http://link.springer.com/article/10.1007/s11049-023-09577-2","Article"
"Morphological awareness and early and advanced word recognition and spelling in Dutch","Reading and Writing","","21","6","10.1007/s11145-007-9077-7","Judith E. RispensCatherine McBride-ChangPieter Reitsma","2008","http://link.springer.com/article/10.1007/s11145-007-9077-7","Article"
"Single-neuronal elements of speech production in humans","Nature","","626","7999","10.1038/s41586-023-06982-w","Arjun R. KhannaWilliam MuñozYoung Joon KimYoav KfirAngelique C. PaulkMohsen JamaliJing CaiMartina L. MustrophIrene CapraraRichard HardstoneMackenna MejdellDomokos MeszénaAbigail ZuckermanJeffrey SchweitzerSydney CashZiv M. Williams","2024","http://link.springer.com/article/10.1038/s41586-023-06982-w","Article"
"Constituent frequency effects in the written production of Spanish compound words","Memory & Cognition","","47","7","10.3758/s13421-019-00933-5","Olivia AfonsoCarlos J. Álvarez","2019","http://link.springer.com/article/10.3758/s13421-019-00933-5","Article"
"Selection of Lexical Units for Continuous Speech Recognition of Basque","Progress in Pattern Recognition, Speech and Image Analysis","","","","10.1007/978-3-540-24586-5_29","K. López de IpiñaM. GrañaN. EzeizaM. HernándezE. ZuluetaA. EzeizaC. Tovar","2003","http://link.springer.com/chapter/10.1007/978-3-540-24586-5_29","Chapter"
"A model of lexical variation and the grammar with application to Tagalog nasal substitution","Natural Language & Linguistic Theory","","28","2","10.1007/s11049-010-9095-z","Kie Zuraw","2010","http://link.springer.com/article/10.1007/s11049-010-9095-z","Article"
"The syntax of anaphoric possessives in Hungarian","Natural Language & Linguistic Theory","","33","4","10.1007/s11049-014-9278-0","Éva Dékány","2015","http://link.springer.com/article/10.1007/s11049-014-9278-0","Article"
"Parafoveal processing in reading","Attention, Perception, & Psychophysics","","74","1","10.3758/s13414-011-0219-2","Elizabeth R. SchotterBernhard AngeleKeith Rayner","2012","http://link.springer.com/article/10.3758/s13414-011-0219-2","Article"
"Quantifying contextual contributions to word-recognition processes","Perception & Psychophysics","","34","5","10.3758/BF03203056","Lorraine K. TylerJeanine Wessels","1983","http://link.springer.com/article/10.3758/BF03203056","Article"
"GCS: A grammatical coding system for natural language data","Behavior Research Methods, Instruments, & Computers","","36","3","10.3758/BF03195593","Susan CurtissJeff MacSwanJeannette SchaefferMurat KuralTetsuya Sano","2004","http://link.springer.com/article/10.3758/BF03195593","Article"
"Simulating the child's acquisition of the lexicon and syntax—Experiences withBabel","Machine Learning","","16","1 - 2","10.1007/BF00993175","Rick Kazman","1994","http://link.springer.com/article/10.1007/BF00993175","Article"
"Hybrid statistical/unit-selection Turkish speech synthesis using suffix units","EURASIP Journal on Audio, Speech, and Music Processing","","2016","1","10.1186/s13636-016-0082-0","Cenk DemiroğluEkrem Güner","2016","http://link.springer.com/article/10.1186/s13636-016-0082-0","Article"
"Early morphological effects in reading: Evidence from parafoveal preview benefit in Hebrew","Psychonomic Bulletin & Review","","10","2","10.3758/BF03196500","Avital DeutschRam FrostSharon PellegAlexander PollatsekKeith Rayner","2003","http://link.springer.com/article/10.3758/BF03196500","Article"
"Past time reference in a language with optional tense","Linguistics and Philosophy","","39","4","10.1007/s10988-016-9191-6","M. Ryan Bochnak","2016","http://link.springer.com/article/10.1007/s10988-016-9191-6","Article"
"Simulating the Child's Acquisition of the Lexicon and Syntax—Experiences With Babel","Machine Learning","","16","1 - 2","10.1023/A:1022682918990","Rick Kazman","1994","http://link.springer.com/article/10.1023/A%3A1022682918990","Article"
"Evaluating the Effectiveness of the Standard Insights Extraction Pipeline for Bantu Languages","Advances in Information Retrieval","","","","10.1007/978-3-030-45439-5_11","Mathibele NchabelengJoan Byamugisha","2020","http://link.springer.com/chapter/10.1007/978-3-030-45439-5_11","Chapter"
"Malay Lexicon Project 2: Morphology in Malay word recognition","Memory & Cognition","","51","3","10.3758/s13421-022-01337-8","Mirrah Maziyah MohamedMelvin J. YapQian Wen CheeDebra Jared","2023","http://link.springer.com/article/10.3758/s13421-022-01337-8","Article"
"SMT: A Case Study of Kazakh-English Word Alignment","Current Trends in Web Engineering","","","","10.1007/978-3-319-24800-4_4","Amandyk Kartbayev","2015","http://link.springer.com/chapter/10.1007/978-3-319-24800-4_4","Chapter"
"High tone in Moro: effects of prosodic categories and morphological domains","Natural Language & Linguistic Theory","","29","1","10.1007/s11049-011-9120-x","Peter JenksSharon Rose","2011","http://link.springer.com/article/10.1007/s11049-011-9120-x","Article"
"Early phonological training preceding kindergarten training: effects on reading and spelling","Reading and Writing","","35","8","10.1007/s11145-022-10261-x","Ulrika WolffJan-Eric Gustafsson","2022","http://link.springer.com/article/10.1007/s11145-022-10261-x","Article"
"Indeterminate pronouns in Old English: a compositional semantic analysis","The Journal of Comparative Germanic Linguistics","","23","3","10.1007/s10828-020-09116-y","Sigrid Beck","2020","http://link.springer.com/article/10.1007/s10828-020-09116-y","Article"
"Sememe-Based Lexical Knowledge Representation Learning","Representation Learning for Natural Language Processing","","","","10.1007/978-981-99-1600-9_10","Yujia QinZhiyuan LiuYankai LinMaosong Sun","2023","http://link.springer.com/chapter/10.1007/978-981-99-1600-9_10","Chapter"
"Representation Learning for Natural Language Processing","","","","","10.1007/978-981-99-1600-9","Zhiyuan LiuYankai LinMaosong Sun","2023","http://link.springer.com/book/10.1007/978-981-99-1600-9","Book"
"Language specificity in lexical organization: Evidence from deaf signers' lexical organization of American Sign Language and English","Memory & Cognition","","17","3","10.3758/BF03198467","Vicki L. HansonLaurie B. Feldman","1989","http://link.springer.com/article/10.3758/BF03198467","Article"
"Microsaccades are sensitive to word structure: A novel approach to study language processing","Scientific Reports","","7","1","10.1038/s41598-017-04391-4","Maya YablonskiUri PolatYoram S. BonnehMichal Ben-Shachar","2017","http://link.springer.com/article/10.1038/s41598-017-04391-4","Article"
"LADEC: The Large Database of English Compounds","Behavior Research Methods","","51","5","10.3758/s13428-019-01282-6","Christina L. GagnéThomas L. SpaldingDaniel Schmidtke","2019","http://link.springer.com/article/10.3758/s13428-019-01282-6","Article"
"Chinese, Japanese, and Korean Writing Systems: All East-Asian but Different Scripts","Script Effects as the Hidden Drive of the Mind, Cognition, and Culture","","","","10.1007/978-3-030-55152-0_5","Hye K. Pae","2020","http://link.springer.com/chapter/10.1007/978-3-030-55152-0_5","Chapter"
"Morphological priming: Dissociation of phonological, semantic, and morphological factors","Memory & Cognition","","28","8","10.3758/BF03211828","Ram FrostAvital DeutschOrna GilboaMichal TannenbaumWilliam Marslen-Wilson","2000","http://link.springer.com/article/10.3758/BF03211828","Article"
"With a letter-searched prime, boat primes float but swim and coat don’t: Further evidence for automatic semantic activation","Psychonomic Bulletin & Review","","15","4","10.3758/PBR.15.4.845","Matthew J. PastizzoJames H. NeelyChi-Shing Tse","2008","http://link.springer.com/article/10.3758/PBR.15.4.845","Article"
"Early morphological decomposition during visual word recognition: Evidence from masked transposed-letter priming","Psychonomic Bulletin & Review","","18","5","10.3758/s13423-011-0120-y","Elisabeth BeyersmannAnne CastlesMax Coltheart","2011","http://link.springer.com/article/10.3758/s13423-011-0120-y","Article"
