Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Aggravated stuttering following subthalamic deep brain stimulation in Parkinson's disease - two cases","BMC Neurology","","11","1","10.1186/1471-2377-11-44","Mathias ToftEspen Dietrichs","2011","http://link.springer.com/article/10.1186/1471-2377-11-44","Article"
"Pregabalin-associated stuttering and frequent blepharospasm: case report and review.","DARU Journal of Pharmaceutical Sciences","","28","2","10.1007/s40199-020-00354-9","Lingzhi GeAng LiNi WangPing LiHongyan XinWenfei Li","2020","http://link.springer.com/article/10.1007/s40199-020-00354-9","Article"
"To speak with an accent: Effects of nasal distortion on stuttering under delayed auditory feedback","Perception & Psychophysics","","5","3","10.3758/BF03209555","Donald G. MacKay","1969","http://link.springer.com/article/10.3758/BF03209555","Article"
"Resolution of stuttering during ketamine treatment: a case report","Journal of Medical Case Reports","","17","1","10.1186/s13256-023-04158-8","Dan BoltonTegest HailuChristina A. Porucznik","2023","http://link.springer.com/article/10.1186/s13256-023-04158-8","Article"
"Daily tadalafil for the chronic phase of stuttering priapism: a case report","BMC Urology","","18","1","10.1186/s12894-018-0368-x","Paolo MassenioNicola D’AltiliaFrancesca SanguedolceGiuseppe CarrieriLuigi Cormio","2018","http://link.springer.com/article/10.1186/s12894-018-0368-x","Article"
"Acoustic characteristics of voice and speech in Arabic-speaking stuttering children","The Egyptian Journal of Otolaryngology","","38","1","10.1186/s43163-021-00192-9","Marwa ElsherbenyHemmat BazOmayma Afsah","2022","http://link.springer.com/article/10.1186/s43163-021-00192-9","Article"
"Tingling Cast: Broadcasting Platform Service for Stuttering Children","HCI International 2019 – Late Breaking Posters","","","","10.1007/978-3-030-30712-7_21","HyunJin JoYeonJi KimJaeYoung Yun","2019","http://link.springer.com/chapter/10.1007/978-3-030-30712-7_21","Chapter"
"Clozapine-induced stuttering in the absence of known risk factors: a case report","Journal of Medical Case Reports","","15","1","10.1186/s13256-021-02803-8","Florence Jaguga","2021","http://link.springer.com/article/10.1186/s13256-021-02803-8","Article"
"Association study of stuttering candidate genes GNPTAB, GNPTG and NAGPA with dyslexia in Chinese population","BMC Genetics","","16","1","10.1186/s12863-015-0172-5","Huan ChenJunquan XuYuxi ZhouYong GaoGuoqing WangJiguang XiaMichael SY HuenWai Ting SiokYuyang JiangLi Hai TanYimin Sun","2015","http://link.springer.com/article/10.1186/s12863-015-0172-5","Article"
"Stuttering as a signal of encephalopathy associated with toripalimab in a pancreatic ductal adenocarcinoma patient: a case report","BMC Neurology","","23","1","10.1186/s12883-023-03140-7","Jianping HeXi ChenKe ChengWanrui LvDan CaoZhiping Li","2023","http://link.springer.com/article/10.1186/s12883-023-03140-7","Article"
"Algebraic Attacks on SOBER-t32 and SOBER-t16 without Stuttering","Fast Software Encryption","","","","10.1007/978-3-540-25937-4_4","Joo Yeon ChoJosef Pieprzyk","2004","http://link.springer.com/chapter/10.1007/978-3-540-25937-4_4","Chapter"
"Differences in polysomnographic, nocturnal penile tumescence and penile doppler ultrasound findings in men with stuttering priapism and sleep-related painful erections","International Journal of Impotence Research","","34","6","10.1038/s41443-021-00462-3","Mark JohnsonVenkata McNeillisJulia GutbierAndy EatonRobert RoystonThomas JohnsonGiovanni ChiriacoMiles WalkdenDavid Ralph","2022","http://link.springer.com/article/10.1038/s41443-021-00462-3","Article"
"Determination of regulatory motifs and pathogenicity of intronic variants of GNPTAB, GNPTG, and NAGPA genes in individuals with stuttering","Bulletin of the National Research Centre","","46","1","10.1186/s42269-022-00971-1","Charles SylvesterRajesh KundapurSantosh Maruthy","2022","http://link.springer.com/article/10.1186/s42269-022-00971-1","Article"
"“Not Unless It’s a Life or Death Thing”: A Qualitative Study of the Health Care Experiences of Adults Who Stutter","Journal of General Internal Medicine","","30","11","10.1007/s11606-015-3302-x","Hector R. Perez MDCamilo Doig-Acuña BScJoanna L. Starrels MD, MS","2015","http://link.springer.com/article/10.1007/s11606-015-3302-x","Article"
"Determining the effect of tele-rehabilitation on patients with stutter using the goal attainment scaling (GAS)","BMC Medical Informatics and Decision Making","","21","1","10.1186/s12911-021-01642-3","Maryam Eslami JahromiLeila Ahmadian","2021","http://link.springer.com/article/10.1186/s12911-021-01642-3","Article"
"A cluster randomised trial of a classroom communication resource program to change peer attitudes towards children who stutter among grade 7 students","Trials","","19","1","10.1186/s13063-018-3043-3","Rizwana MallickHarsha KathardA. S. M. BorhanMershen PillayLehana Thabane","2018","http://link.springer.com/article/10.1186/s13063-018-3043-3","Article"
"Pragmatic assessment in Egyptian stuttering children","The Egyptian Journal of Otolaryngology","","28","2","10.7123/01.EJO.0000413416.75990.e2","Elham Ahmed ShaheenAmr Abd-Elsalam AnterNesreen Fathy Hussin","2012","http://link.springer.com/article/10.7123/01.EJO.0000413416.75990.e2","Article"
"Associations between stuttering, comorbid conditions and executive function in children: a population-based study","BMC Psychology","","8","1","10.1186/s40359-020-00481-7","Ai Leen ChooSara Ashley SmithHongli Li","2020","http://link.springer.com/article/10.1186/s40359-020-00481-7","Article"
"Efficacy of the Arabic Modified Fluency Shaping Program in the treatment of stuttering","The Egyptian Journal of Otolaryngology","","32","4","10.4103/1012-5574.192546","Nahla A. A. RifaieAmal S. SaberSally T. Kheir El-Din MDYossra A. N. M. SallamAsmaa M. A. S. Algamal","2016","http://link.springer.com/article/10.4103/1012-5574.192546","Article"
"Auditory neural encoding of speech in adults with persistent developmental stuttering","The Egyptian Journal of Otolaryngology","","30","2","10.4103/1012-5574.133221","Ola A. Ibraheem MDAmal S. Quriba","2014","http://link.springer.com/article/10.4103/1012-5574.133221","Article"
"Outcome of stuttering therapy on Egyptian school-aged children using the speak freely program","The Egyptian Journal of Otolaryngology","","31","3","10.4103/1012-5574.161614","Y. A. Abo RasR. M. El-Maghraby MDW. M. Madkour","2015","http://link.springer.com/article/10.4103/1012-5574.161614","Article"
"Speech motor planning and execution deficits in early childhood stuttering","Journal of Neurodevelopmental Disorders","","7","1","10.1186/s11689-015-9123-8","Bridget WalshKathleen Marie MettelAnne Smith","2015","http://link.springer.com/article/10.1186/s11689-015-9123-8","Article"
"Shifted dynamic interactions between subcortical nuclei and inferior frontal gyri during response preparation in persistent developmental stuttering","Brain Structure and Function","","223","1","10.1007/s00429-017-1476-1","F. Luise MetzgerTibor AuerGunther HelmsWalter PaulusJens FrahmMartin SommerNicole E. Neef","2018","http://link.springer.com/article/10.1007/s00429-017-1476-1","Article"
"Neural systems mediating processing of sound units of language distinguish recovery versus persistence in stuttering","Journal of Neurodevelopmental Disorders","","7","1","10.1186/s11689-015-9124-7","Ranjini MohanChristine Weber","2015","http://link.springer.com/article/10.1186/s11689-015-9124-7","Article"
"Altered functional connectivity in persistent developmental stuttering","Scientific Reports","","6","1","10.1038/srep19128","Yang YangFanlu JiaWai Ting SiokLi Hai Tan","2016","http://link.springer.com/article/10.1038/srep19128","Article"
"Hand Preference in Stuttering: Meta-Analyses","Neuropsychology Review","","","","10.1007/s11065-023-09617-z","Marietta Papadatou-PastouAnastasia-Konstantina PapadopoulouChristos SamsourisAnnakarina MundorfMaria-Myrto ValtouSebastian Ocklenburg","2023","http://link.springer.com/article/10.1007/s11065-023-09617-z","Article"
"Application of Structural Equation Modeling in Assessing the Relationship Between Stuttering Students' Cognitive and Metacognitive Strategies and Their Reading Comprehension Performance","Language Testing in Asia","","1","2","10.1186/2229-0443-1-2-7","Hamed GhaemiHamide Ghaemi","2011","http://link.springer.com/article/10.1186/2229-0443-1-2-7","Article"
"Basal ganglia function, stuttering, sequencing and repair in adult songbirds","Scientific Reports","","4","1","10.1038/srep06590","Lubica KubikovaEva BosikovaMartina CvikovaKristina LukacovaConstance ScharffErich D. Jarvis","2014","http://link.springer.com/article/10.1038/srep06590","Article"
"An 
                  
                    
                  
                  $$O(m\log n)$$
                 Algorithm for Stuttering Equivalence and Branching Bisimulation","Tools and Algorithms for the Construction and Analysis of Systems","","","","10.1007/978-3-662-49674-9_40","Jan Friso GrooteAnton Wijs","2016","http://link.springer.com/chapter/10.1007/978-3-662-49674-9_40","Chapter"
"Neurodevelopment for syntactic processing distinguishes childhood stuttering recovery versus persistence","Journal of Neurodevelopmental Disorders","","7","1","10.1186/1866-1955-7-4","Evan UslerChristine Weber-Fox","2015","http://link.springer.com/article/10.1186/1866-1955-7-4","Article"
"Overexpression of human NR2B receptor subunit in LMAN causes stuttering and song sequence changes in adult zebra finches","Scientific Reports","","7","1","10.1038/s41598-017-00519-8","Mukta ChakrabortyLiang-Fu ChenEmma E. FridelMarguerita E. KleinRebecca A. SenftAbhra SarkarErich D. Jarvis","2017","http://link.springer.com/article/10.1038/s41598-017-00519-8","Article"
"Multi-omics resources for the Australian southern stuttering frog (Mixophyes australis) reveal assorted antimicrobial peptides","Scientific Reports","","14","1","10.1038/s41598-024-54522-x","Simon TangEmma PeelKatherine BelovCarolyn J. HoggKatherine A. Farquharson","2024","http://link.springer.com/article/10.1038/s41598-024-54522-x","Article"
"Update on Treatment Options for Stuttering Priapism","Current Sexual Health Reports","","14","4","10.1007/s11930-022-00345-8","Muhammed A. Moukhtar HammadSina Soltanzadeh ZarandiDavid W. BarhamFaysal A. Yafi","2022","http://link.springer.com/article/10.1007/s11930-022-00345-8","Article"
"Stuttering candidate genes DRD2 but not SLC6A3 is associated with developmental dyslexia in Chinese population","Behavioral and Brain Functions","","10","1","10.1186/1744-9081-10-29","Huan ChenGuoqing WangJiguang XiaYuxi ZhouYong GaoJunquan XuMichael SY HuenWai Ting SiokYuyang JiangLi Hai TanYimin Sun","2014","http://link.springer.com/article/10.1186/1744-9081-10-29","Article"
"Neural oscillatory activity and connectivity in children who stutter during a non-speech motor task","Journal of Neurodevelopmental Disorders","","15","1","10.1186/s11689-023-09507-8","Valeria C CarusoAmanda Hampton WrayErica LeschtSoo-Eun Chang","2023","http://link.springer.com/article/10.1186/s11689-023-09507-8","Article"
"Stuttered swallowing: Electric stimulation of the right insula interferes with water swallowing. A case report","BMC Neurology","","11","1","10.1186/1471-2377-11-20","Peter SörösFaisal Al-OtaibiSavio WH WongJ Kevin ShoemakerSeyed M MirsattariVladimir HachinskiRuth E Martin","2011","http://link.springer.com/article/10.1186/1471-2377-11-20","Article"
"Timing variability of sensorimotor integration during vocalization in individuals who stutter","Scientific Reports","","8","1","10.1038/s41598-018-34517-1","Anastasia G. SaresMickael L. D. DerocheDouglas M. ShillerVincent L. Gracco","2018","http://link.springer.com/article/10.1038/s41598-018-34517-1","Article"
"Symbolic Model Checking of Stutter-Invariant Properties Using Generalized Testing Automata","Tools and Algorithms for the Construction and Analysis of Systems","","","","10.1007/978-3-642-54862-8_38","Ala Eddine Ben SalemAlexandre Duret-LutzFabrice KordonYann Thierry-Mieg","2014","http://link.springer.com/chapter/10.1007/978-3-642-54862-8_38","Chapter"
"Hemodynamics of speech production: An fNIRS investigation of children who stutter","Scientific Reports","","7","1","10.1038/s41598-017-04357-6","B. WalshF. TianJ. A. TourvilleM. A. YücelT. KuczekA. J. Bostian","2017","http://link.springer.com/article/10.1038/s41598-017-04357-6","Article"
"The Classroom Communication Resource (CCR) intervention to change peer’s attitudes towards children who stutter (CWS): study protocol for a randomised controlled trial","Trials","","19","1","10.1186/s13063-017-2365-x","Rizwana MallickHarsha KathardLehana ThabaneMershen Pillay","2018","http://link.springer.com/article/10.1186/s13063-017-2365-x","Article"
"The Inconsistent Labelling Problem of Stutter-Preserving Partial-Order Reduction","Foundations of Software Science and Computation Structures","","","","10.1007/978-3-030-45231-5_25","Thomas NeeleAntti ValmariTim A. C. Willemse","2020","http://link.springer.com/chapter/10.1007/978-3-030-45231-5_25","Chapter"
"Stutter-Invariant Languages, ω-Automata, and Temporal Logic","Computer Aided Verification","","","","10.1007/3-540-48683-6_22","Kousha Etessami","1999","http://link.springer.com/chapter/10.1007/3-540-48683-6_22","Chapter"
"Social anxiety disorders among stutterers: effects of different variants","The Egyptian Journal of Otolaryngology","","34","2","10.4103/ejo.ejo_72_17","Hanan H. AhmedHassnaa O. Mohammed MD","2018","http://link.springer.com/article/10.4103/ejo.ejo_72_17","Article"
"Parity game reductions","Acta Informatica","","55","5","10.1007/s00236-017-0301-x","Sjoerd CranenJeroen J. A. KeirenTim A. C. Willemse","2018","http://link.springer.com/article/10.1007/s00236-017-0301-x","Article"
"Evaluation of N1-P2 cortical auditory evoked potential results in adult stutterers","The Egyptian Journal of Otolaryngology","","39","1","10.1186/s43163-023-00496-y","Ashraf Mahmoud KhaledAbeir Osman DabbousAisha Fawzy Abdel HadyDina Moustafa Abdel SabourRabab Ahmed Koura","2023","http://link.springer.com/article/10.1186/s43163-023-00496-y","Article"
"Language, Speech, and Voice Citations","Hearing, Speech, and Communication Disorders","","","","10.1007/978-1-4757-0626-0_2","","1974","http://link.springer.com/chapter/10.1007/978-1-4757-0626-0_2","Chapter"
"A Temporal Logic for Asynchronous Hyperproperties","Computer Aided Verification","","","","10.1007/978-3-030-81685-8_33","Jan BaumeisterNorine CoenenBorzoo BonakdarpourBernd FinkbeinerCésar Sánchez","2021","http://link.springer.com/chapter/10.1007/978-3-030-81685-8_33","Chapter"
"Computer Aided Verification","Lecture Notes in Computer Science","","","","10.1007/978-3-030-81685-8","Prof. Alexandra SilvaK. Rustan M. Leino","2021","http://link.springer.com/book/10.1007/978-3-030-81685-8","Book"
"Extending Testing Automata to All LTL","Formal Techniques for Distributed Objects, Components, and Systems","","","","10.1007/978-3-319-19195-9_13","Ala Eddine Ben Salem","2015","http://link.springer.com/chapter/10.1007/978-3-319-19195-9_13","Chapter"
"Distinguishing Attacks on SOBER-t16 and t32","Fast Software Encryption","","","","10.1007/3-540-45661-9_16","Patrik EkdahlThomas Johansson","2002","http://link.springer.com/chapter/10.1007/3-540-45661-9_16","Chapter"
"Memantine-induced speech problems in two patients with autistic disorder","DARU Journal of Pharmaceutical Sciences","","21","1","10.1186/2008-2231-21-54","Javad Alaghband-RadNaemeh NikvarzMehdi Tehrani-DoostPadideh Ghaeli","2013","http://link.springer.com/article/10.1186/2008-2231-21-54","Article"
"A more complete TLA","FM’99 — Formal Methods","","","","10.1007/3-540-48118-4_15","Stephan Merz","1999","http://link.springer.com/chapter/10.1007/3-540-48118-4_15","Chapter"
"Programming Languages and Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-030-72019-3","Nobuko Yoshida","2021","http://link.springer.com/book/10.1007/978-3-030-72019-3","Book"
"Run-time Complexity Bounds Using Squeezers","Programming Languages and Systems","","","","10.1007/978-3-030-72019-3_12","Oren Ish-ShalomShachar ItzhakyNoam RinetzkySharon Shoham","2021","http://link.springer.com/chapter/10.1007/978-3-030-72019-3_12","Chapter"
"Inheritance of Temporal Logic Properties","Formal Methods for Open Object-Based Distributed Systems","","","","10.1007/978-3-540-39958-2_6","Heike Wehrheim","2003","http://link.springer.com/chapter/10.1007/978-3-540-39958-2_6","Chapter"
"Morphological brain differences between adult stutterers and non-stutterers","BMC Neurology","","4","1","10.1186/1471-2377-4-23","Lutz JänckeJürgen HänggiHelmuth Steinmetz","2004","http://link.springer.com/article/10.1186/1471-2377-4-23","Article"
"High-performance adaptive texture streaming and rendering of large 3D cities","The Visual Computer","","38","4","10.1007/s00371-021-02152-z","Alex ZhangKan ChenHenry JohanMarius Erdt","2022","http://link.springer.com/article/10.1007/s00371-021-02152-z","Article"
"Skipping Refinement","Computer Aided Verification","","","","10.1007/978-3-319-21690-4_7","Mitesh JainPanagiotis Manolios","2015","http://link.springer.com/chapter/10.1007/978-3-319-21690-4_7","Chapter"
"Cryptanalysis of Sober-t32","Fast Software Encryption","","","","10.1007/978-3-540-39887-5_10","Steve BabbageChristophe De CannièreJoseph LanoBart PreneelJoos Vandewalle","2003","http://link.springer.com/chapter/10.1007/978-3-540-39887-5_10","Chapter"
"Combining partial order and symmetry reductions","Tools and Algorithms for the Construction and Analysis of Systems","","","","10.1007/BFb0035378","E. Allen EmersonSomesh JhaDoron Peled","1997","http://link.springer.com/chapter/10.1007/BFb0035378","Chapter"
"On Efficient Models for Model Checking Message-Passing Distributed Protocols","Formal Techniques for Distributed Systems","","","","10.1007/978-3-642-13464-7_17","Péter BokorMarco SerafiniNeeraj Suri","2010","http://link.springer.com/chapter/10.1007/978-3-642-13464-7_17","Chapter"
"Linking Theorem Proving and Model-Checking with Well-Founded Bisimulation","Computer Aided Verification","","","","10.1007/3-540-48683-6_32","Panagiotis ManoliosKedar NamjoshiRobert Sumners","1999","http://link.springer.com/chapter/10.1007/3-540-48683-6_32","Chapter"
"Eventual Consistency for CRDTs","Programming Languages and Systems","","","","10.1007/978-3-319-89884-1_34","Radha JagadeesanJames Riely","2018","http://link.springer.com/chapter/10.1007/978-3-319-89884-1_34","Chapter"
"Alternative classifications of neurons based on physiological properties and synaptic responses, a computational study","Scientific Reports","","9","1","10.1038/s41598-019-49197-8","Ferenc HernáthKatalin SchlettAttila Szücs","2019","http://link.springer.com/article/10.1038/s41598-019-49197-8","Article"
"Assumption/guarantee specifications in linear-time temporal logic (extended abstract)","TAPSOFT '95: Theory and Practice of Software Development","","","","10.1007/3-540-59293-8_200","Bengt JonssonYih-Kuen Tsay","1995","http://link.springer.com/chapter/10.1007/3-540-59293-8_200","Chapter"
"Quantitative firing pattern phenotyping of hippocampal neuron types","Scientific Reports","","9","1","10.1038/s41598-019-52611-w","Alexander O. KomendantovSiva VenkadeshChristopher L. ReesDiek W. WheelerDavid J. HamiltonGiorgio A. Ascoli","2019","http://link.springer.com/article/10.1038/s41598-019-52611-w","Article"
"On Mobility Extensions of UML Statecharts. A Pragmatic Approach","Formal Methods for Open Object-Based Distributed Systems","","","","10.1007/978-3-540-39958-2_14","Diego LatellaMieke Massink","2003","http://link.springer.com/chapter/10.1007/978-3-540-39958-2_14","Chapter"
"Symmetry Reduction for the Local Mu-Calculus","Tools and Algorithms for the Construction and Analysis of Systems","","","","10.1007/978-3-319-89963-3_22","Kedar S. NamjoshiRichard J. Trefler","2018","http://link.springer.com/chapter/10.1007/978-3-319-89963-3_22","Chapter"
"A Framework for Microprocessor Correctness Statements","Correct Hardware Design and Verification Methods","","","","10.1007/3-540-44798-9_33","Mark D. AagaardByron CookNancy A. DayRobert B. Jones","2001","http://link.springer.com/chapter/10.1007/3-540-44798-9_33","Chapter"
"Modular Preservation of Safety Properties by Cookie-Based DoS-Protection Wrappers","Formal Methods for Open Object-Based Distributed Systems","","","","10.1007/978-3-540-68863-1_4","Rohit ChadhaCarl A. GunterJose MeseguerRavinder ShankesiMahesh Viswanathan","2008","http://link.springer.com/chapter/10.1007/978-3-540-68863-1_4","Chapter"
"Ten years of partial order reduction","Computer Aided Verification","","","","10.1007/BFb0028727","Doron Peled","1998","http://link.springer.com/chapter/10.1007/BFb0028727","Chapter"
"Deductive Verification of Pipelined Machines Using First-Order Quantification","Computer Aided Verification","","","","10.1007/978-3-540-27813-9_3","Sandip RayWarren A. Hunt Jr.","2004","http://link.springer.com/chapter/10.1007/978-3-540-27813-9_3","Chapter"
"Comparison of Disfluent and Ungrammatical Speech of Preadolescents with and without ASD","Journal of Autism and Developmental Disorders","","51","8","10.1007/s10803-020-04747-2","Mari WiklundMinna Laakso","2021","http://link.springer.com/article/10.1007/s10803-020-04747-2","Article"
"Efficient verification of parallel real-time systems","Computer Aided Verification","","","","10.1007/3-540-56922-7_27","Tomohiro YonedaAtsufumi ShibayamaBernd-Holger SchlingloffEdmund M. Clarke","1993","http://link.springer.com/chapter/10.1007/3-540-56922-7_27","Chapter"
"Management of recurrent priapism in a cervical spinal cord injury patient with oral baclofen therapy","Spinal Cord","","42","2","10.1038/sj.sc.3101547","S VaidyanathanJ W H WattG SinghP L HughesF SelmiT OoB M SoniP Sett","2004","http://link.springer.com/article/10.1038/sj.sc.3101547","Article"
"Exploiting Multiples of the Connection Polynomial in Word-Oriented Stream Ciphers","Advances in Cryptology — ASIACRYPT 2000","","","","10.1007/3-540-44448-3_23","Philip HawkesGregory G. Rose","2000","http://link.springer.com/chapter/10.1007/3-540-44448-3_23","Chapter"
"Toward a Constructional Approach to Social Problems: Ethical and Constitutional Issues Raised by Applied Behavior Analysis","Behavior and Social Issues","","11","2","10.5210/bsi.v11i2.92","Israel Goldiamond","2002","http://link.springer.com/article/10.5210/bsi.v11i2.92","Article"
"Leading the Way in Health Disparities Research","Journal of General Internal Medicine","","30","11","10.1007/s11606-015-3498-9","Mitchell D. Feldman MD, MPhil","2015","http://link.springer.com/article/10.1007/s11606-015-3498-9","Article"
"Simple Representative Instantiations for Multicast Protocols","Tools and Algorithms for the Construction and Analysis of Systems","","","","10.1007/3-540-36577-X_10","Javier EsparzaMonika Maidl","2003","http://link.springer.com/chapter/10.1007/3-540-36577-X_10","Chapter"
"Regular cell complexes in total positivity","Inventiones mathematicae","","197","1","10.1007/s00222-013-0480-1","Patricia Hersh","2014","http://link.springer.com/article/10.1007/s00222-013-0480-1","Article"
"Constraint-Oriented Formal Modelling of OO-Systems","Distributed Applications and Interoperable Systems II","","","","10.1007/978-0-387-35565-8_28","Günter GrawPeter HerrmannHeiko Krumm","1999","http://link.springer.com/chapter/10.1007/978-0-387-35565-8_28","Chapter"
"A criterion for atomicity revisited","Acta Informatica","","44","2","10.1007/s00236-007-0044-1","Wim H. Hesselink","2007","http://link.springer.com/article/10.1007/s00236-007-0044-1","Article"
"Characterizing Kripke structures in temporal logic","TAPSOFT '87","","","","10.1007/3-540-17660-8_60","M. C. BrowneE. M. ClarkeO. Grümberg","1987","http://link.springer.com/chapter/10.1007/3-540-17660-8_60","Chapter"
"Real-time logics: Fictitious clock as an abstraction of dense time","Tools and Algorithms for the Construction and Analysis of Systems","","","","10.1007/BFb0035387","Jean-François RaskinPierre-Yves Schobbens","1997","http://link.springer.com/chapter/10.1007/BFb0035387","Chapter"
"UNITY and Büchi automata","Formal Aspects of Computing","","33","2","10.1007/s00165-020-00528-x","Wim H. Hesselink","2021","http://link.springer.com/article/10.1007/s00165-020-00528-x","Article"
"A set of microsatellite markers with long core repeat optimized for grape (Vitisspp.) genotyping","BMC Plant Biology","","8","1","10.1186/1471-2229-8-127","Guido CiprianiMaria Teresa MarrazzoGabriele Di GasperoAntonella PfeifferMichele MorganteRaffaele Testolin","2008","http://link.springer.com/article/10.1186/1471-2229-8-127","Article"
"Abstracts of the 52nd Annual Conference of the Italian Society of Neurology","Neurological Sciences","","43","1","10.1007/s10072-022-06531-9","","2022","http://link.springer.com/article/10.1007/s10072-022-06531-9","Article"
"Model Checking Based on Occurrence Net Graph","Formal Description Techniques IX","","","","10.1007/978-0-387-35079-0_24","Jean-Michel CouvreurDenis Poitrenaud","1996","http://link.springer.com/chapter/10.1007/978-0-387-35079-0_24","Chapter"
"RNA Synthesis and mRNA Editing in Paramyxovirus Infections","Regulation of Gene Expression in Animal Viruses","","","","10.1007/978-1-4615-2928-6_11","Joseph CurranThierry PeletJean-Philippe JacquesDaniel Kolakofsky","1993","http://link.springer.com/chapter/10.1007/978-1-4615-2928-6_11","Chapter"
"Local and Compositional Reasoning for Optimized Reactive Systems","Computer Aided Verification","","","","10.1007/978-3-030-25540-4_32","Mitesh JainPanagiotis Manolios","2019","http://link.springer.com/chapter/10.1007/978-3-030-25540-4_32","Chapter"
"Strength of German accent under altered auditory feedback","Perception & Psychophysics","","63","3","10.3758/BF03194416","Peter HowellKatharina Dworzynski","2001","http://link.springer.com/article/10.3758/BF03194416","Article"
