Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Effects of HIV on executive function and verbal fluency in Cameroon","Scientific Reports","","8","1","10.1038/s41598-018-36193-7","Georgette D. KanmogneJulius Y. FonsahBin TangRoland F. DohAnne M. KengneAnya UmlaufClaude T. TagnyEmilienne NchindapLéopoldine KenmogneDonald FranklinDora M. NjamnshiDora MbanyaAlfred K. NjamnshiRobert K. Heaton","2018","http://link.springer.com/article/10.1038/s41598-018-36193-7","Article"
"Handwriting fluency and the quality of primary grade students’ writing","Reading and Writing","","35","2","10.1007/s11145-021-10185-y","Gustaf B. SkarPui-Wa LeiSteve GrahamArne Johannes AasenMarita Byberg JohansenAnne Holten Kvistad","2022","http://link.springer.com/article/10.1007/s11145-021-10185-y","Article"
"The relatedness effect on judgments of learning: A closer look at the contribution of processing fluency","Memory & Cognition","","43","4","10.3758/s13421-014-0479-x","Monika UndorfEdgar Erdfelder","2015","http://link.springer.com/article/10.3758/s13421-014-0479-x","Article"
"Fluency of retrieval at study affects judgments of learning (JOLs): An analytic or nonanalytic basis for JOLs?","Memory & Cognition","","29","2","10.3758/BF03194916","Greg MatveyJohn DunloskyRobert Guttentag","2001","http://link.springer.com/article/10.3758/BF03194916","Article"
"Change in perceptual form attenuates the use of the fluency heuristic in recognition","Memory & Cognition","","31","4","10.3758/BF03196102","Deanne L. WestermanJeremy K. MillerMarianne E. Lloyd","2003","http://link.springer.com/article/10.3758/BF03196102","Article"
"Differential role of prefrontal, temporal and parietal cortices in verbal and figural fluency: Implications for the supramodal contribution of executive functions","Scientific Reports","","9","1","10.1038/s41598-019-40273-7","Elham GhanavatiMohammad Ali SalehinejadVahid NejatiMichael A. Nitsche","2019","http://link.springer.com/article/10.1038/s41598-019-40273-7","Article"
"The subjective feeling of a gap between conceptual and perceptual fluency is interpreted as a metacognitive signal of pastness","Cognitive Processing","","24","1","10.1007/s10339-022-01114-0","D. BrouilletP. ServajeanR. JosaC. GimenezS. TuroA. H. Michalland","2023","http://link.springer.com/article/10.1007/s10339-022-01114-0","Article"
"A coordinate-based ALE functional MRI meta-analysis of brain activation during verbal fluency tasks in healthy control subjects","BMC Neuroscience","","15","1","10.1186/1471-2202-15-19","Stefanie WagnerAlexandra SebastianKlaus LiebOliver TüscherAndré Tadić","2014","http://link.springer.com/article/10.1186/1471-2202-15-19","Article"
"Semantic fluency deficits and associated brain activity in Parkinson’s disease with mild cognitive impairment","Brain Imaging and Behavior","","16","6","10.1007/s11682-022-00698-7","Jihyun YangKatie L McMahonDavid A CoplandDana PourzinalGerard J ByrneAnthony J AngwinJohn D O’SullivanNadeeka N Dissanayaka","2022","http://link.springer.com/article/10.1007/s11682-022-00698-7","Article"
"Verbal fluency as a quick and simple tool to help in deciding when to refer patients with a possible brain tumour","BMC Neurology","","22","1","10.1186/s12883-022-02655-9","Karolis ZieniusMio OzawaWillie HamiltonWill HollingworthDavid WellerLorna PorteousYoav Ben-ShlomoRobin GrantPaul M. Brennan","2022","http://link.springer.com/article/10.1186/s12883-022-02655-9","Article"
"Shared and distinct anatomical correlates of semantic and phonemic fluency revealed by lesion-symptom mapping in patients with ischemic stroke","Brain Structure and Function","","221","4","10.1007/s00429-015-1033-8","J. Matthijs BiesbroekMartine J. E. van ZandvoortL. Jaap KappelleBirgitta K. VelthuisGeert Jan BiesselsAlbert Postma","2016","http://link.springer.com/article/10.1007/s00429-015-1033-8","Article"
"How cognitive conflict affects judgments of learning: Evaluating the contributions of processing fluency and metamemory beliefs","Memory & Cognition","","49","5","10.3758/s13421-021-01143-8","Xiaofei LiGongxiang ChenChunliang Yang","2021","http://link.springer.com/article/10.3758/s13421-021-01143-8","Article"
"Sex differences in verbal fluency: the role of strategies and instructions","Cognitive Processing","","18","4","10.1007/s10339-017-0801-1","Andrea ScheuringerRamona WittigBelinda Pletzer","2017","http://link.springer.com/article/10.1007/s10339-017-0801-1","Article"
"The limited use of the fluency heuristic: Converging evidence across different procedures","Memory & Cognition","","44","7","10.3758/s13421-016-0622-y","Rüdiger F. PohlEdgar ErdfelderMartha MichalkiewiczMarta CastelaBenjamin E. Hilbig","2016","http://link.springer.com/article/10.3758/s13421-016-0622-y","Article"
"The Epistemic Status of Processing Fluency as Source for Judgments of Truth","Review of Philosophy and Psychology","","1","4","10.1007/s13164-010-0039-7","Rolf ReberChristian Unkelbach","2010","http://link.springer.com/article/10.1007/s13164-010-0039-7","Article"
"Pathways from morphological awareness to reading fluency: the mediating role of phonological awareness and vocabulary","Reading and Writing","","","","10.1007/s11145-023-10426-2","Sophia GiazitzidouAngeliki MouzakiSusana Padeliadu","2023","http://link.springer.com/article/10.1007/s11145-023-10426-2","Article"
"Task-oriented reading efficiency: interplay of general cognitive ability, task demands, strategies and reading fluency","Reading and Writing","","35","8","10.1007/s11145-022-10265-7","Jarkko HautalaLadislao SalmerónAsko TolvanenOtto LobergPaavo Leppänen","2022","http://link.springer.com/article/10.1007/s11145-022-10265-7","Article"
"Perceptual fluency and affect without recognition","Memory & Cognition","","19","3","10.3758/BF03211153","Punam AnandBrian Sternthal","1991","http://link.springer.com/article/10.3758/BF03211153","Article"
"Fluency misattribution and auditory hindsight bias","Memory & Cognition","","46","8","10.3758/s13421-018-0840-6","Daniel M. BernsteinRagav KumarMichael E. J. MassonDaniel J. Levitin","2018","http://link.springer.com/article/10.3758/s13421-018-0840-6","Article"
"Dynamic vs. diagnostic assessment: impacts on EFL learners’ speaking fluency and accuracy, learning anxiety, and cognitive load","Language Testing in Asia","","12","1","10.1186/s40468-022-00179-0","Mohammad Awad Al-Dawoody AbdulaalMaryumah Heji AlenaziAzza Jauhar Ahmad TajuddinBahramuddin Hamidi","2022","http://link.springer.com/article/10.1186/s40468-022-00179-0","Article"
"Small Semantic Networks in Individuals with Autism Spectrum Disorder Without Intellectual Impairment: A Verbal Fluency Approach","Journal of Autism and Developmental Disorders","","50","11","10.1007/s10803-020-04457-9","Felicitas EhlenStefan RoepkeFabian KlostermannIrina BaskowPia GeiseCyril BelicaHannes Ole TiedtBehnoush Behnia","2020","http://link.springer.com/article/10.1007/s10803-020-04457-9","Article"
"The sensory match effect in recognition memory: Perceptual fluency or episodic trace?","Memory & Cognition","","24","3","10.3758/BF03213300","Joan Gay SnodgrassElliot HirshmanJin Fan","1996","http://link.springer.com/article/10.3758/BF03213300","Article"
"Assessing oral reading fluency within and across grade levels: Development of equated test forms","Behavior Research Methods","","54","6","10.3758/s13428-022-01806-7","Bruna RodriguesIrene CadimeTânia FreitasCelda ChoupinaAdriana BaptistaFernanda Leopoldina VianaIolanda Ribeiro","2022","http://link.springer.com/article/10.3758/s13428-022-01806-7","Article"
"Contribution of the Cerebellum and the Basal Ganglia to Language Production: Speech, Word Fluency, and Sentence Construction—Evidence from Pathology","The Cerebellum","","20","2","10.1007/s12311-020-01207-6","Maria Caterina Silveri","2021","http://link.springer.com/article/10.1007/s12311-020-01207-6","Article"
"Auditory beat perception is related to speech output fluency in post-stroke aphasia","Scientific Reports","","11","1","10.1038/s41598-021-82809-w","James D. StefaniakMatthew A. Lambon RalphBlanca De Dios PerezTimothy D. GriffithsManon Grube","2021","http://link.springer.com/article/10.1038/s41598-021-82809-w","Article"
"The validity and reliability of a digital Ruff Figural Fluency Test (RFFT)","BMC Psychology","","9","1","10.1186/s40359-021-00566-x","J. VrijsenC. L. van ErpecumS. E. de RooijJ. NiebuurN. Smidt","2021","http://link.springer.com/article/10.1186/s40359-021-00566-x","Article"
"Insomniacs show greater prefrontal activation during verbal fluency task compared to non-insomniacs: a functional near-infrared spectroscopy investigation of depression in patients","BMC Psychiatry","","23","1","10.1186/s12888-023-04694-z","HuaSen XuYuXing WangYi Ming WangYaQi CaoPeiFan LiYongXue HuGuangYuan Xia","2023","http://link.springer.com/article/10.1186/s12888-023-04694-z","Article"
"Longitudinal changes in qualitative aspects of semantic fluency in presymptomatic and prodromal genetic frontotemporal dementia","Journal of Neurology","","270","11","10.1007/s00415-023-11845-5","Lize C. JiskootEsther van den BergSascha A. A. M. LaenenJackie M. PoosLucia A. A. GianniniDjaina D. SatoerJudy van HemmenYolande A. L. PijnenburgJet M. J. VonkHarro Seelaar","2023","http://link.springer.com/article/10.1007/s00415-023-11845-5","Article"
"Dual-stage and dual-deficit? Word recognition processes during text reading across the reading fluency continuum","Reading and Writing","","35","3","10.1007/s11145-021-10201-1","Jarkko HautalaStefan HawelkaMikko Aro","2022","http://link.springer.com/article/10.1007/s11145-021-10201-1","Article"
"The relationship between L2 vocabulary knowledge and reading proficiency: The moderating effects of vocabulary fluency","Humanities and Social Sciences Communications","","10","1","10.1057/s41599-023-02058-2","Yanli TongZuwati HasimHuzaina Abdul Halim","2023","http://link.springer.com/article/10.1057/s41599-023-02058-2","Article"
"Fluency Profiling System: An automated system for analyzing the temporal properties of speech","Behavior Research Methods","","45","1","10.3758/s13428-012-0222-0","Daniel R. LittleRaoul OehmenJohn DunnKathryn HirdKim Kirsner","2013","http://link.springer.com/article/10.3758/s13428-012-0222-0","Article"
"Assessing handwriting: a method for detailed analysis of letter-formation accuracy and fluency","Reading and Writing","","37","2","10.1007/s11145-022-10308-z","Camilla L. FitjarVibeke RønnebergMark Torrance","2024","http://link.springer.com/article/10.1007/s11145-022-10308-z","Article"
"Rapid improvement in verbal fluency and aphasia following perispinal etanercept in Alzheimer's disease","BMC Neurology","","8","1","10.1186/1471-2377-8-27","Edward L TobinickHyman Gross","2008","http://link.springer.com/article/10.1186/1471-2377-8-27","Article"
"The concreteness effect on judgments of learning: Evaluating the contributions of fluency and beliefs","Memory & Cognition","","45","4","10.3758/s13421-016-0681-0","Amber E. WitherbySarah K. Tauber","2017","http://link.springer.com/article/10.3758/s13421-016-0681-0","Article"
"Nodes of tension: negotiating epistemic fluency in interdisciplinary co-teaching","The Australian Educational Researcher","","49","3","10.1007/s13384-022-00522-7","Jill ColtonJoanne MignoneDiana Newport-Peace","2022","http://link.springer.com/article/10.1007/s13384-022-00522-7","Article"
"Handgrip strength is associated with learning and verbal fluency in older men without dementia: insights from the NHANES","GeroScience","","45","2","10.1007/s11357-022-00703-3","Konstantinos ProkopidisPanagiotis GiannosTheocharis IspoglouBen KirkOliver C. WitardYannis DionyssiotisDavid ScottHelen MacphersonGustavo DuqueMasoud Isanejad","2023","http://link.springer.com/article/10.1007/s11357-022-00703-3","Article"
"The Structure of the Concepts Related to Love Spectrum: Emotional Verbal Fluency Technique Application, Initial Psychometrics, and Its Validation","Journal of Psycholinguistic Research","","48","6","10.1007/s10936-019-09661-y","Barbara Gawda","2019","http://link.springer.com/article/10.1007/s10936-019-09661-y","Article"
"Designing persuasive health materials using processing fluency: a literature review","BMC Research Notes","","10","1","10.1186/s13104-017-2524-x","Tsuyoshi OkuharaHirono IshikawaMasahumi OkadaMio KatoTakahiro Kiuchi","2017","http://link.springer.com/article/10.1186/s13104-017-2524-x","Article"
"Fluency of visualizations: linking spatiotemporal visualizations to improve cybersecurity visual analytics","Security Informatics","","3","1","10.1186/s13388-014-0006-4","Zhenyu Cheryl QianYingjie Victor Chen","2014","http://link.springer.com/article/10.1186/s13388-014-0006-4","Article"
"Frontal cortical activation during emotional and non-emotional verbal fluency tests","Scientific Reports","","12","1","10.1038/s41598-022-12559-w","Michael K. Yeung","2022","http://link.springer.com/article/10.1038/s41598-022-12559-w","Article"
"One fish, uh, two fish: Effects of fluency and bilingualism on adults’ novel word learning","Psychonomic Bulletin & Review","","30","2","10.3758/s13423-022-02189-8","Emma LiberskyAnne NeveuMargarita Kaushanskaya","2023","http://link.springer.com/article/10.3758/s13423-022-02189-8","Article"
"Examining the contribution of RAN components to reading fluency, reading comprehension, and spelling in German","Reading and Writing","","34","9","10.1007/s11145-021-10145-6","Sina S. HuschkaGeorge K. GeorgiouJanin BrandenburgJan-Henning EhmMarcus Hasselhorn","2021","http://link.springer.com/article/10.1007/s11145-021-10145-6","Article"
"Motor fluency makes it possible to integrate the components of the trace in memory and facilitates its re-construction","Memory & Cognition","","51","2","10.3758/s13421-022-01350-x","Denis BrouilletT. BrouilletR. Versace","2023","http://link.springer.com/article/10.3758/s13421-022-01350-x","Article"
"The effect of perceptual processing fluency and value on metacognition and remembering","Psychonomic Bulletin & Review","","29","3","10.3758/s13423-021-02030-8","Dillon H. MurphyStephen C. HuckinsMatthew G. RhodesAlan D. Castel","2022","http://link.springer.com/article/10.3758/s13423-021-02030-8","Article"
"Prosodic sensitivity and phoneme awareness as predictors of reading fluency in German","Reading and Writing","","36","1","10.1007/s11145-022-10313-2","Barbara Maria SchmidtPetra Breuer-KüppersDoris Vahlhaus-AretzAnja Larissa ObergfellAlfred Schabmann","2023","http://link.springer.com/article/10.1007/s11145-022-10313-2","Article"
"Duration of Untreated Psychosis and Brain Function during Verbal Fluency Testing in First-Episode Schizophrenia: A Near-Infrared Spectroscopy Study","Scientific Reports","","5","1","10.1038/srep18069","Po-Han ChouWei-Hao LinChih-Chien LinPo-Hsun HouWan-Rung LiChia-Chun HungChing-Po LinTsuo-Hung LanChin-Hong Chan","2015","http://link.springer.com/article/10.1038/srep18069","Article"
"Possibilities and Drawbacks of Using an Online Application for Semi-automatic Corpus Analysis to Investigate Discourse Markers and Alternative Fluency Variables","Corpus Pragmatics","","5","1","10.1007/s41701-019-00072-x","Christoph WolkSandra GötzKatja Jäschke","2021","http://link.springer.com/article/10.1007/s41701-019-00072-x","Article"
