Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"The effect of otitis media with effusion on phonological performance of preschool children","The Egyptian Journal of Otolaryngology","","40","1","10.1186/s43163-024-00581-w","Mosaad Abdel-AzizOmar Aly SabryAhmed Salah AhmedHeba Mahmoud Farag","2024","http://link.springer.com/article/10.1186/s43163-024-00581-w","Article"
"Automatic phonological coding of unattended printed words","Memory & Cognition","","10","5","10.3758/BF03197645","Geoffrey UnderwoodSandra Thwaites","1982","http://link.springer.com/article/10.3758/BF03197645","Article"
"Evidence for the automatic processing of prelexical codes in an orthographic but not a phonological task","Psychonomic Bulletin & Review","","21","6","10.3758/s13423-014-0638-x","Louisa M. SlowiaczekTodd A. Kahan","2014","http://link.springer.com/article/10.3758/s13423-014-0638-x","Article"
"Erratum to: Grammatical constraints on phonological encoding in speech production","Psychonomic Bulletin & Review","","22","5","10.3758/s13423-015-0928-y","Jordana R. HellerMatthew Goldrick","2015","http://link.springer.com/article/10.3758/s13423-015-0928-y","Article"
"The role of phonological and visual working memory in complex arithmetic for Chinese- and Canadian-educated adults","Memory & Cognition","","38","2","10.3758/MC.38.2.176","Ineke ImboJo-Anne LeFevre","2010","http://link.springer.com/article/10.3758/MC.38.2.176","Article"
"A visuospatial “phonological loop” in working memory: Evidence from American Sign Language","Memory & Cognition","","25","3","10.3758/BF03211287","Margaret WilsonKaren Emmorey","1997","http://link.springer.com/article/10.3758/BF03211287","Article"
"Automated Intelligibility Assessment of Pathological Speech Using Phonological Features","EURASIP Journal on Advances in Signal Processing","","2009","1","10.1155/2009/629030","Catherine MiddagJean-Pierre MartensGwen Van NuffelenMarc De Bodt","2009","http://link.springer.com/article/10.1155/2009/629030","Article"
"Phonological similarity effects on detecting change in simple arrays","Memory & Cognition","","34","8","10.3758/BF03195935","Stephen MondyVeronika Coltheart","2006","http://link.springer.com/article/10.3758/BF03195935","Article"
"Dutch dyslexic adolescents: phonological-core variable-orthographic differences","Reading and Writing","","22","2","10.1007/s11145-007-9105-7","Judith BekebredeAryan van der LeijDavid L. Share","2009","http://link.springer.com/article/10.1007/s11145-007-9105-7","Article"
"Orthographic properties of distractors do influence phonological Stroop effects: Evidence from Japanese Romaji distractors","Memory & Cognition","","49","3","10.3758/s13421-020-01103-8","Masahiro YoshiharaMariko NakayamaRinus G. VerdonschotYasushi HinoStephen J. Lupker","2021","http://link.springer.com/article/10.3758/s13421-020-01103-8","Article"
"Separate roles for executive and phonological components of working memory in mental arithmetic","Memory & Cognition","","28","5","10.3758/BF03198412","Ansgar J. FÜrstGraham J. Hitch","2000","http://link.springer.com/article/10.3758/BF03198412","Article"
"Phonological memory in bilinguals and monolinguals","Memory & Cognition","","40","8","10.3758/s13421-012-0237-x","Jeewon YooMargarita Kaushanskaya","2012","http://link.springer.com/article/10.3758/s13421-012-0237-x","Article"
"Orthographic and phonological activation in auditory and visual word recognition","Memory & Cognition","","8","6","10.3758/BF03213770","Michael K. TanenhausHelen P. FlaniganMark S. Seidenberg","1980","http://link.springer.com/article/10.3758/BF03213770","Article"
"Visual attention shift to printed words during spoken word recognition in Chinese: The role of phonological information","Memory & Cognition","","46","4","10.3758/s13421-018-0790-z","Wei ShenQingqing QuXiuhong Tong","2018","http://link.springer.com/article/10.3758/s13421-018-0790-z","Article"
"On the role of bias in dissociated phonological priming effects: A reply to Goldinger (1999)","Psychonomic Bulletin & Review","","6","2","10.3758/BF03212341","Marybeth HamburgerLouisa M. Slowiaczek","1999","http://link.springer.com/article/10.3758/BF03212341","Article"
"The contribution to immediate serial recall of rehearsal, search speed, access to lexical memory, and phonological coding: An investigation at the construct level","Memory & Cognition","","32","5","10.3758/BF03195861","Gerald TehanGerard FogartyKatherine Ryan","2004","http://link.springer.com/article/10.3758/BF03195861","Article"
"What effect can rhythmic finger tapping have on the phonological similarity effect?","Memory & Cognition","","22","2","10.3758/BF03208889","Satoru Satto","1994","http://link.springer.com/article/10.3758/BF03208889","Article"
"Self-generated strategies in the phonological similarity effect","Memory & Cognition","","51","7","10.3758/s13421-023-01418-2","Angela M. AuBuchonRebecca L. Wagner","2023","http://link.springer.com/article/10.3758/s13421-023-01418-2","Article"
"Detection errors in a task with articulatory suppression: Phonological receding and reading","Memory & Cognition","","13","5","10.3758/BF03198459","Helen B. GoldmanAlice F. Healy","1985","http://link.springer.com/article/10.3758/BF03198459","Article"
"Reversing the phonological similarity effect","Memory & Cognition","","27","1","10.3758/BF03201212","James S. NairneMatthew R. Kelley","1999","http://link.springer.com/article/10.3758/BF03201212","Article"
"Bias effects in facilitatory phonological priming","Memory & Cognition","","30","3","10.3758/BF03194940","Dennis NorrisJames M. McQueenAnne Cutler","2002","http://link.springer.com/article/10.3758/BF03194940","Article"
"The time course of phonological and orthographic processing of acronyms in reading: Evidence from eye movements","Psychonomic Bulletin & Review","","13","3","10.3758/BF03193862","Timothy J. SlatteryAlexander PollatsekKeith Rayner","2006","http://link.springer.com/article/10.3758/BF03193862","Article"
"Doesconal prime
canal more thancinal? Masked phonological priming effects in Spanish with the lexical decision task","Memory & Cognition","","33","3","10.3758/BF03193071","Alexander PollatsekManuel PereaManuel Carreiras","2005","http://link.springer.com/article/10.3758/BF03193071","Article"
"Automatic phonological priming in visual word recognition","Memory & Cognition","","10","6","10.3758/BF03202440","Glyn W. HumphreysLindsay J. EvettDavid E. Taylor","1982","http://link.springer.com/article/10.3758/BF03202440","Article"
"Phonological similarity in working memory span tasks","Memory & Cognition","","44","6","10.3758/s13421-016-0609-8","Michael ChowBrooke N. MacnamaraAndrew R. A. Conway","2016","http://link.springer.com/article/10.3758/s13421-016-0609-8","Article"
"Interference of spoken word recognition through phonological priming from visual objects and printed words","Attention, Perception, & Psychophysics","","76","1","10.3758/s13414-013-0560-8","James M. McQueenFalk Huettig","2014","http://link.springer.com/article/10.3758/s13414-013-0560-8","Article"
"Orthographic knowledge predicts reading and spelling skills over and above general intelligence and phonological awareness","European Journal of Psychology of Education","","36","1","10.1007/s10212-020-00464-7","Jelena ZarićMarcus HasselhornTelse Nagler","2021","http://link.springer.com/article/10.1007/s10212-020-00464-7","Article"
"Phonological awareness deficits in Arabic-speaking children with learning disabilities","The Egyptian Journal of Otolaryngology","","31","2","10.4103/1012-5574.156103","Mohamed Ali Saad BarakahAlia Mahmoud ElshobaryNoran Nagdy El-AssalIhab Shehad HabilSally Taher Kheir Eldin MDDina Ahmed El-Refaie","2015","http://link.springer.com/article/10.4103/1012-5574.156103","Article"
"Auditory brainstem response and speech mismatch negativity in children with phonological disorders","The Egyptian Journal of Otolaryngology","","35","1","10.4103/ejo.ejo_87_17","Dr. Reem El-Beltagy MDDalia GalhomEl-Ham M. Hassan","2019","http://link.springer.com/article/10.4103/ejo.ejo_87_17","Article"
"Pitch discrimination associated with phonological awareness: Evidence from congenital amusia","Scientific Reports","","7","1","10.1038/srep44285","Yanan SunXuejing LuHao Tam HoWilliam Forde Thompson","2017","http://link.springer.com/article/10.1038/srep44285","Article"
"Similar phenomena, different mechanisms: Semantic and phonological false memories are produced by independent mechanisms","Memory & Cognition","","36","8","10.3758/MC.36.8.1450","McKenzie R. BallouMitchell S. Sommers","2008","http://link.springer.com/article/10.3758/MC.36.8.1450","Article"
"Advantages and disadvantages of phonological similarity in serial recall and serial recognition of nonwords","Memory & Cognition","","32","2","10.3758/BF03196854","Arild LianPaul Johan Karlsen","2004","http://link.springer.com/article/10.3758/BF03196854","Article"
"K-SPAN: A lexical database of Korean surface phonetic forms and phonological neighborhood density statistics","Behavior Research Methods","","49","5","10.3758/s13428-016-0836-8","Jeffrey J. HollidayRory TurnbullJulien Eychenne","2017","http://link.springer.com/article/10.3758/s13428-016-0836-8","Article"
"Unveiling the nature of interaction between semantics and phonology in lexical access based on multilayer networks","Scientific Reports","","11","1","10.1038/s41598-021-93925-y","Orr LevyYoed N. KenettOrr OxenbergNichol CastroSimon De DeyneMichael S. VitevitchShlomo Havlin","2021","http://link.springer.com/article/10.1038/s41598-021-93925-y","Article"
"Phonological and semantic representations of words, compartments of memory, and rehearsal","Psychonomic Science","","28","2","10.3758/BF03328677","Richard M. WeistCharlotte Crawford","1972","http://link.springer.com/article/10.3758/BF03328677","Article"
"Irrelevant speech, articulatory suppression, and phonological similarity: A test of the phonological loop model and the feature model","Psychonomic Bulletin & Review","","10","2","10.3758/BF03196503","J. Richard HanleyEirini Bakopoulou","2003","http://link.springer.com/article/10.3758/BF03196503","Article"
"The Performance Evaluation of Continuous Speech Recognition Based on Korean Phonological Rules of Cloud-Based Speech Recognition Open API","International Journal of Networked and Distributed Computing","","9","1","10.2991/ijndc.k.201218.005","Hyun Jae YooSungwoong SeoSun Woo ImGwang Yong Gim","2021","http://link.springer.com/article/10.2991/ijndc.k.201218.005","Article"
"Diagnostics of phonological lexical processing: Pseudohomophone naming advantages, disadvantages, and base-word frequency effects","Memory & Cognition","","30","6","10.3758/BF03195781","Ron BorowskyWilliam J. OwenMichael E. J. Masson","2002","http://link.springer.com/article/10.3758/BF03195781","Article"
"Electrophysiological evidence of sublexical phonological access in character processing by L2 Chinese learners of L1 alphabetic scripts","Cognitive, Affective, & Behavioral Neuroscience","","16","2","10.3758/s13415-015-0394-z","Yen Na YumSam-Po LawKwan Nok MoDustin LauI-Fan SuMark S. K. Shum","2016","http://link.springer.com/article/10.3758/s13415-015-0394-z","Article"
"Loss of rapid phonological recoding in reading Hanja, the logographic script of Korean","Psychonomic Bulletin & Review","","8","4","10.3758/BF03196218","Jeesun KimChris Davis","2001","http://link.springer.com/article/10.3758/BF03196218","Article"
"Irrelevant sound interference on phonological and tonal working memory in musicians and nonmusicians","Psicologia: Reflexão e Crítica","","32","1","10.1186/s41155-018-0114-z","Ana Clara Naufel DefilippiRicardo Basso GarciaCesar Galera","2019","http://link.springer.com/article/10.1186/s41155-018-0114-z","Article"
"Seriality of phonological encoding in naming objects and reading their names","Memory & Cognition","","32","2","10.3758/BF03196853","Ardi Roelofs","2004","http://link.springer.com/article/10.3758/BF03196853","Article"
"The influence of phonological neighborhood on visual word perception","Psychonomic Bulletin & Review","","11","3","10.3758/BF03196594","Mark YatesLawrence LockerGreg B. Simpson","2004","http://link.springer.com/article/10.3758/BF03196594","Article"
"The time course of orthographic and phonological code activation in the early phases of visual word recognition","Bulletin of the Psychonomic Society","","31","2","10.3758/BF03334157","Ludovic FerrandJonathan Grainger","1993","http://link.springer.com/article/10.3758/BF03334157","Article"
"Phonological assembly in reading: Lexical contribution leads to violation of graphophonological rules","Memory & Cognition","","19","6","10.3758/BF03197152","Ronald Peereman","1991","http://link.springer.com/article/10.3758/BF03197152","Article"
"Are phonological skills as crucial for literacy acquisition in Japanese as in English as well as in accounting for developmental dyslexia in English and in Japanese?","Journal of Cultural Cognitive Science","","7","2","10.1007/s41809-023-00126-2","Taeko N. Wydell","2023","http://link.springer.com/article/10.1007/s41809-023-00126-2","Article"
"Phonological and orthographic processing in basic literacy adults and dyslexic children","Reading and Writing","","36","7","10.1007/s11145-022-10347-6","Régine KolinskyMéghane Tossonian","2023","http://link.springer.com/article/10.1007/s11145-022-10347-6","Article"
"Pathways from morphological awareness to reading fluency: the mediating role of phonological awareness and vocabulary","Reading and Writing","","","","10.1007/s11145-023-10426-2","Sophia GiazitzidouAngeliki MouzakiSusana Padeliadu","2023","http://link.springer.com/article/10.1007/s11145-023-10426-2","Article"
"Is phonological recoding under strategic control?","Memory & Cognition","","9","5","10.3758/BF03202341","Ian DennisStephen E. Newstead","1981","http://link.springer.com/article/10.3758/BF03202341","Article"
"Perception of acoustically complex phonological features in vowels is reflected in the induced brain-magnetic activity","Behavioral and Brain Functions","","3","1","10.1186/1744-9081-3-26","Carsten EulitzJonas Obleser","2007","http://link.springer.com/article/10.1186/1744-9081-3-26","Article"
"PHOR-in-One: A multilingual lexical database with PHonological, ORthographic and PHonographic word similarity estimates in four languages","Behavior Research Methods","","55","7","10.3758/s13428-022-01985-3","Ana Santos CostaMontserrat ComesañaAna Paula Soares","2023","http://link.springer.com/article/10.3758/s13428-022-01985-3","Article"
"Verifying simple arithmetic sums and products: Are the phonological loop and the central executive involved?","Memory & Cognition","","29","2","10.3758/BF03194920","Stijn de RammelaereEls StuyvenAndré Vandierendonck","2001","http://link.springer.com/article/10.3758/BF03194920","Article"
"Do multiplication and division strategies rely on executive and phonological working memory resources?","Memory & Cognition","","35","7","10.3758/BF03193508","Ineke ImboAndré Vandierendonck","2007","http://link.springer.com/article/10.3758/BF03193508","Article"
"Orthographic familiarity, phonological legality and number of orthographic neighbours affect the onset of ERP lexical effects","Behavioral and Brain Functions","","4","1","10.1186/1744-9081-4-27","Alice M ProverbioRoberta Adorni","2008","http://link.springer.com/article/10.1186/1744-9081-4-27","Article"
"ERP mismatch response to phonological and temporal regularities in speech","Scientific Reports","","10","1","10.1038/s41598-020-66824-x","Alexandra K. EmmendorferJoao M. CorreiaBernadette M. JansmaSonja A. KotzMilene Bonte","2020","http://link.springer.com/article/10.1038/s41598-020-66824-x","Article"
"Phonological priming effects on speech onset latencies and viewing times in object naming","Psychonomic Bulletin & Review","","7","2","10.3758/BF03212987","Antje S. MeyerFemke F. van der Meulen","2000","http://link.springer.com/article/10.3758/BF03212987","Article"
"The influence of orthographic experience on the development of phonological preparation in spoken word production","Memory & Cognition","","45","6","10.3758/s13421-017-0712-5","Chuchu LiMin Wang","2017","http://link.springer.com/article/10.3758/s13421-017-0712-5","Article"
"Obsolescence effects in second language phonological networks","Memory & Cognition","","","","10.3758/s13421-023-01500-9","Eva Maria Luef","2023","http://link.springer.com/article/10.3758/s13421-023-01500-9","Article"
"All parts of an item are not equal: Effects of phonological redundancy on immediate recall","Memory & Cognition","","31","2","10.3758/BF03194386","Elisabet ServiceSini Maury","2003","http://link.springer.com/article/10.3758/BF03194386","Article"
"Literacy Toy for Enhancement Phonological Awareness: A Longitudinal Study","Computers Helping People with Special Needs","","","","10.1007/978-3-030-58805-2_44","Carlos Ramos-GalarzaHugo Arias-FloresOmar Cóndor-HerreraJanio Jadán-Guerrero","2020","http://link.springer.com/chapter/10.1007/978-3-030-58805-2_44","Chapter"
"Automatic activation of phonological information in reading: Evidence from the semantic relatedness decision task","Memory & Cognition","","26","4","10.3758/BF03211402","Chun R. LuoReed A. JohnsonDavid A. Gallo","1998","http://link.springer.com/article/10.3758/BF03211402","Article"
"Masked repetition and phonological priming in picture naming","Perception & Psychophysics","","60","2","10.3758/BF03206035","Ludovic FerrandGlyn W. HumphreysJuan Segui","1998","http://link.springer.com/article/10.3758/BF03206035","Article"
"Sublexical frequency measures for orthographic and phonological units in German","Behavior Research Methods","","39","3","10.3758/BF03193034","Markus J. HofmannPrisca StennekenMarkus ConradArthur M. Jacobs","2007","http://link.springer.com/article/10.3758/BF03193034","Article"
"Phonological working memory is adversely affected in adults with anorexia nervosa: a systematic literature review","Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity","","27","6","10.1007/s40519-022-01370-1","Amelia D. DahlénSantino GaudioHelgi B. SchiöthSamantha J. Brooks","2022","http://link.springer.com/article/10.1007/s40519-022-01370-1","Article"
"Effects of phonological similarity on priming in auditory lexical decision","Memory & Cognition","","14","3","10.3758/BF03197698","Louisa M. SlowiaczekDavid B. Pisoni","1986","http://link.springer.com/article/10.3758/BF03197698","Article"
"The nature of orthographic–phonological and orthographic–semantic relationships for Japanese kana and kanji words","Behavior Research Methods","","43","4","10.3758/s13428-011-0101-0","Yasushi HinoShinobu MiyamuraStephen J. Lupker","2011","http://link.springer.com/article/10.3758/s13428-011-0101-0","Article"
"Semantic and phonological influences on the processing of words and pseudohomophones","Memory & Cognition","","31","6","10.3758/BF03196440","Mark YatesLawrence LockerGreg B. Simpson","2003","http://link.springer.com/article/10.3758/BF03196440","Article"
"Orthographic and phonological neighborhood effects in handwritten word perception","Psychonomic Bulletin & Review","","22","6","10.3758/s13423-015-0846-z","Anthony S. BarnhartStephen D. Goldinger","2015","http://link.springer.com/article/10.3758/s13423-015-0846-z","Article"
"It’s not what you hear but how often you hear it: On the neglected role of phonological variant frequency in auditory word recognition","Psychonomic Bulletin & Review","","11","6","10.3758/BF03196741","Cynthia M. Connine","2004","http://link.springer.com/article/10.3758/BF03196741","Article"
"Technology-Based Assessment of Phonological Awareness in Kindergarten","International Journal of Early Childhood","","","","10.1007/s13158-023-00386-7","Renáta KissBenő Csapó","2024","http://link.springer.com/article/10.1007/s13158-023-00386-7","Article"
"Units of phonological recoding of word-like stimuli used by children and adults","Perception & Psychophysics","","30","4","10.3758/BF03206155","Leslie J. Caplan","1981","http://link.springer.com/article/10.3758/BF03206155","Article"
"Coping with phonological assimilation in speech perception: Evidence for early compensation","Perception & Psychophysics","","65","6","10.3758/BF03194826","Holger MittererLeo Blomert","2003","http://link.springer.com/article/10.3758/BF03194826","Article"
"On the causes of compensation for coarticulation: Evidence for phonological mediation","Perception & Psychophysics","","68","7","10.3758/BF03193723","Holger Mitterer","2006","http://link.springer.com/article/10.3758/BF03193723","Article"
"Semantic priming is affected by real-time phonological competition: Evidence for continuous cascading systems","Psychonomic Bulletin & Review","","18","1","10.3758/s13423-010-0039-8","Keith S. ApfelbaumSheila E. BlumsteinBob McMurray","2011","http://link.springer.com/article/10.3758/s13423-010-0039-8","Article"
"Phonological priming reflects lexical competition","Psychonomic Bulletin & Review","","3","4","10.3758/BF03214558","Marybeth HamburgerLouisa M. Slowiaczek","1996","http://link.springer.com/article/10.3758/BF03214558","Article"
"Spatio-temporal dynamics of automatic processing of phonological information in visual words","Scientific Reports","","3","1","10.1038/srep03485","Xiao-Dong WangYin-Yuan WuA.-Ping LiuPeng Wang","2013","http://link.springer.com/article/10.1038/srep03485","Article"
"Effects of a phonological awareness program on English reading and spelling among Hong Kong Chinese ESL children","Reading and Writing","","26","5","10.1007/s11145-012-9383-6","Susanna S. S. YeungLinda S. SiegelCarol K. K. Chan","2013","http://link.springer.com/article/10.1007/s11145-012-9383-6","Article"
