Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Reading intervention for students with intellectual disabilities without functional speech who require augmentative and alternative communication: a multiple single-case design with four randomized baselines","Trials","","24","1","10.1186/s13063-023-07452-4","Line Britt UlriksenMarthe Bilet-MossigeHugo Cogo MoreiraKenneth LarsenAnders Nordahl-Hansen","2023","http://link.springer.com/article/10.1186/s13063-023-07452-4","Article"
"Swallowing outcome to speech therapy intervention in resistant hypertensive patients with obstructive sleep apnea","European Archives of Oto-Rhino-Laryngology","","280","1","10.1007/s00405-022-07612-3","Thalyta Georgia Vieira BorgesCarla Rocha MunizFlavia Rodrigues FerreiraMariana Pinheiro BrendimElizabeth Silaid Muxfeldt","2023","http://link.springer.com/article/10.1007/s00405-022-07612-3","Article"
"Burden of informal caregivers of people without natural speech: a mixed-methods intervention study","BMC Health Services Research","","22","1","10.1186/s12913-022-08824-3","Anna ZinkevichSarah Anna Katharina UthoffMarkus Antonius WirtzJens BoenischStefanie Kalén SachseTobias BernasconiMichael FeldhausLena Ansmann","2022","http://link.springer.com/article/10.1186/s12913-022-08824-3","Article"
"Achieving ‘coherence’ in routine practice: a qualitative case-based study to describe speech and language therapy interventions with implementation in mind","Implementation Science Communications","","2","1","10.1186/s43058-021-00159-0","Avril NicollMargaret MaxwellBrian Williams","2021","http://link.springer.com/article/10.1186/s43058-021-00159-0","Article"
"Use of Videos and Digital Media in Parent-implemented Interventions for Parents of Children with Primary Speech Sound And/or Language Disorders: A Scoping Review","Journal of Child and Family Studies","","29","12","10.1007/s10826-020-01842-x","Monica L. Bellon-HarnLekeitha R. MorrisVinaya ManchaiahWilliam E. Harn","2020","http://link.springer.com/article/10.1007/s10826-020-01842-x","Article"
"A systematic review of active group-based dance, singing, music therapy and theatrical interventions for quality of life, functional communication, speech, motor function and cognitive status in people with Parkinson’s disease","BMC Neurology","","20","1","10.1186/s12883-020-01938-3","Maxwell S. BarnishSusannah M. Barran","2020","http://link.springer.com/article/10.1186/s12883-020-01938-3","Article"
"Evaluation of a manualised speech and language therapy programme for children with social communication disorder: the SCIP feasibility study","Pilot and Feasibility Studies","","6","1","10.1186/s40814-020-00658-2","Catherine AdamsJacqueline GaileHazel RoddamJanet BaxendaleLaura ClitheroeRichard Emsley","2020","http://link.springer.com/article/10.1186/s40814-020-00658-2","Article"
"Effect of “Spatially Separated Speech in Noise Training” on speech perception in noise in children with bimodal fitting","The Egyptian Journal of Otolaryngology","","37","1","10.1186/s43163-021-00130-9","Younes LotfiMahdieh HasanalifardAbdollah MoossaviEnayatollah BakhshiMohammad Ajalloueyan","2021","http://link.springer.com/article/10.1186/s43163-021-00130-9","Article"
"Effects of the Prevention Program “HateLess. Together against Hatred” on Adolescents’ Empathy, Self-efficacy, and Countering Hate Speech","Journal of Youth and Adolescence","","52","6","10.1007/s10964-023-01753-2","Sebastian WachsNorman KrauseMichelle F. WrightManuel Gámez-Guadix","2023","http://link.springer.com/article/10.1007/s10964-023-01753-2","Article"
"Speech production deficits in early readers: predictors of risk","Reading and Writing","","25","4","10.1007/s11145-011-9300-4","Judith G. FoyVirginia A. Mann","2012","http://link.springer.com/article/10.1007/s11145-011-9300-4","Article"
"Abstracts of Documents in This Supplement","Political Science Abstracts","","","","10.1007/978-1-4615-7628-0_1","","1993","http://link.springer.com/chapter/10.1007/978-1-4615-7628-0_1","Chapter"
"Using the Medical Research Council framework and public involvement in the development of a communication partner training intervention for people with primary progressive aphasia (PPA): Better Conversations with PPA","BMC Geriatrics","","21","1","10.1186/s12877-021-02561-8","Anna VolkmerAimee SpectorKate SwinburnJason D. WarrenSuzanne Beeke","2021","http://link.springer.com/article/10.1186/s12877-021-02561-8","Article"
"Speech assessment tool methods for speech impaired children: a systematic literature review on the state-of-the-art in Speech impairment analysis","Multimedia Tools and Applications","","82","22","10.1007/s11042-023-14913-0","Gowri Prasood UshaJohn Sahaya Rani Alex","2023","http://link.springer.com/article/10.1007/s11042-023-14913-0","Article"
"Oral and Maxillofacial Surgery for the Clinician","","","","","10.1007/978-981-15-1346-6","Krishnamurthy BonanthayaElavenil PanneerselvamSuvy ManuelVinay V. KumarAnshul Rai","2021","http://link.springer.com/book/10.1007/978-981-15-1346-6","Book"
"Combined conventional speech therapy and functional electrical stimulation in acute stroke patients with dyphagia: a randomized controlled trial","BMC Neurology","","22","1","10.1186/s12883-022-02753-8","Klayne Cunha MatosVanessa Fernandes de OliveiraPaula Luanna Carvalho de OliveiraFabíola Aureliano CarvalhoMaria Renata Matos de MesquitaCamila Gabriella da Silva QueirozLevi Mota MarquesDébora Lilian Nascimento LimaFernanda Martins Maia CarvalhoPedro Braga-Neto","2022","http://link.springer.com/article/10.1186/s12883-022-02753-8","Article"
"PROMPT to improve speech motor abilities in children with cerebral palsy: a wait-list control group trial protocol","BMC Neurology","","22","1","10.1186/s12883-022-02771-6","S. FioriC. RagoniI. PoddaA. ChilosiC. AmadorP. CiprianiA. GuzzettaG. Sgandurra","2022","http://link.springer.com/article/10.1186/s12883-022-02771-6","Article"
"Surgical interventions in velopharyngeal dysfunction: comparative perceptual speech and nasometric outcomes for three techniques","Journal of Otolaryngology - Head & Neck Surgery","","51","1","10.1186/s40463-021-00548-4","Ryan InstrumAgnieszka DziobaAnne Dworschak-StokanMurad Husein","2022","http://link.springer.com/article/10.1186/s40463-021-00548-4","Article"
"Behavioral Treatment for Speech and Language in Primary Progressive Aphasia and Primary Progressive Apraxia of Speech: A Systematic Review","Neuropsychology Review","","","","10.1007/s11065-023-09607-1","Lisa D. WautersKaren CrootHeather R. DialJoseph R. DuffyStephanie M. GrassoEsther KimKristin Schaffer MendezKirrie J. BallardHeather M. ClarkLeeah KohleyLaura L. MurrayEmily J. RogalskiMathieu FigeysLisa MilmanMaya L. Henry","2023","http://link.springer.com/article/10.1007/s11065-023-09607-1","Article"
"Protocol for SonoSpeech Cleft Pilot: a mixed-methods pilot randomized control trial of ultrasound visual biofeedback versus standard intervention for children with cleft lip and palate","Pilot and Feasibility Studies","","8","1","10.1186/s40814-022-01051-x","Joanne ClelandLisa CrampinLinsay CampbellMarie Dokovova","2022","http://link.springer.com/article/10.1186/s40814-022-01051-x","Article"
"Abstracts of the 16th International Congress of ESCAP European Society for Child and Adolescent Psychiatry","European Child & Adolescent Psychiatry","","24","1","10.1007/s00787-015-0714-4","","2015","http://link.springer.com/article/10.1007/s00787-015-0714-4","Article"
"Bilingualism and Speech Sound Disorders","Current Developmental Disorders Reports","","2","3","10.1007/s40474-015-0049-3","Brian A. GoldsteinChristina E. Gildersleeve-Neumann","2015","http://link.springer.com/article/10.1007/s40474-015-0049-3","Article"
"Differential Diagnosis of Pediatric Speech Sound Disorder","Current Developmental Disorders Reports","","1","3","10.1007/s40474-014-0017-3","Barbara Dodd","2014","http://link.springer.com/article/10.1007/s40474-014-0017-3","Article"
"Lee Silverman voice treatment versus standard NHS speech and language therapy versus control in Parkinson’s disease (PD COMM pilot): study protocol for a randomized controlled trial","Trials","","15","1","10.1186/1745-6215-15-213","Catherine M SackleyChristina H SmithCaroline RickMarian C BradyNatalie IvesRamilla PatelHelen RobertsFrancis DowlingSue JowettKeith WheatleySmitaa PatelDebbie KellyGina SandsCarl Clarke","2014","http://link.springer.com/article/10.1186/1745-6215-15-213","Article"
"Phonological awareness training and phonological therapy approaches for specific language impairment children with speech sound disorders: a comparative outcome study","European Archives of Oto-Rhino-Laryngology","","281","1","10.1007/s00405-023-08274-5","Heba Mahmoud FaragHossam EldessoukyElham ShahinMai Atef","2024","http://link.springer.com/article/10.1007/s00405-023-08274-5","Article"
"Effects of enriched auditory experience on infants’ speech perception during the first year of life","PROSPECTS","","46","2","10.1007/s11125-017-9397-6","T. Christina ZhaoPatricia K. Kuhl","2016","http://link.springer.com/article/10.1007/s11125-017-9397-6","Article"
"Utilizing an Emotional Robot Capable of Lip-Syncing in Robot-Assisted Speech Therapy Sessions for Children with Language Disorders","International Journal of Social Robotics","","15","2","10.1007/s12369-022-00946-2","Alireza EsfandbodZeynab RokhiAli F. MeghdariAlireza TaheriMinoo AlemiMahdieh Karimi","2023","http://link.springer.com/article/10.1007/s12369-022-00946-2","Article"
"Abstracts of Documents in this Supplement","Political Science Abstracts","","","","10.1007/978-1-4615-7625-9_1","","1992","http://link.springer.com/chapter/10.1007/978-1-4615-7625-9_1","Chapter"
"Successful and rapid response of speech bulb reduction program combined with speech therapy in velopharyngeal dysfunction: a case report","Maxillofacial Plastic and Reconstructive Surgery","","37","1","10.1186/s40902-015-0022-4","Yu-Jeong ShinSeung-O Ko","2015","http://link.springer.com/article/10.1186/s40902-015-0022-4","Article"
"Posters","JNHA - The Journal of Nutrition, Health and Aging","","13","1","10.1007/s12603-009-0095-9","","2009","http://link.springer.com/article/10.1007/s12603-009-0095-9","Article"
"Speech-generating devices: effectiveness of interface design—a comparative study of autism spectrum disorders","SpringerPlus","","5","1","10.1186/s40064-016-3181-6","Chien-Hsu ChenChuan-Po WangI-Jui LeeChris Chun-Chin Su","2016","http://link.springer.com/article/10.1186/s40064-016-3181-6","Article"
"Age at onset of training in children with hearing and speech disorders and the analysis of related factors in Turkey","Italian Journal of Pediatrics","","45","1","10.1186/s13052-019-0723-x","Ayse Sanem Sahli","2019","http://link.springer.com/article/10.1186/s13052-019-0723-x","Article"
"Screening for language and speech delay in children under five years","BMC Pediatrics","","21","1","10.1186/s12887-021-02817-7","Sophie Jullien","2021","http://link.springer.com/article/10.1186/s12887-021-02817-7","Article"
"A multicentre, randomised controlled trial to compare the clinical and cost-effectiveness of Lee Silverman Voice Treatment versus standard NHS Speech and Language Therapy versus control in Parkinson’s disease: a study protocol for a randomised controlled trial","Trials","","21","1","10.1186/s13063-020-04354-7","C. M. SackleyC. RickP. AuM. C. BradyG. BeatonC. BurtonM. CaulfieldS. DicksonF. DowlingM. HughesN. IvesS. JowettP. Masterson-AlgarA. NicollS. PatelC. H. Smith","2020","http://link.springer.com/article/10.1186/s13063-020-04354-7","Article"
"Extending the Usefulness of the Brief Observation of Social Communication Change (BOSCC): Validating the Phrase Speech and Young Fluent Version","Journal of Autism and Developmental Disorders","","","","10.1007/s10803-022-05877-5","Katherine ByrneKyle SterrettAlison HolbrookSo Hyun KimRebecca GrzadzinskiCatherine Lord","2022","http://link.springer.com/article/10.1007/s10803-022-05877-5","Article"
"Utilization of Speech and Language Pathologists (SLP) Services and Feeding Therapy Interventions in Late Preterm Infants (LPI)","Pediatric Research","","70","5","10.1038/pr.2011.1061","P SrinivasanP JainA MelkonianM Dimattia","2011","http://link.springer.com/article/10.1038/pr.2011.1061","Article"
"Teaching Multi-step Requesting and Social Communication to Five Autistic Children Using Speech-Generating Devices and Systematic Instruction","Advances in Neurodevelopmental Disorders","","7","3","10.1007/s41252-023-00320-x","Anastasia SawchakHannah WaddingtonJeff Sigafoos","2023","http://link.springer.com/article/10.1007/s41252-023-00320-x","Article"
"Lee Silverman Voice Treatment versus standard speech and language therapy versus control in Parkinson’s disease: a pilot randomised controlled trial (PD COMM pilot)","Pilot and Feasibility Studies","","4","1","10.1186/s40814-017-0222-z","Catherine M. SackleyChristina H. SmithCaroline E. RickMarian C. BradyNatalie IvesSmitaa PatelRebecca WoolleyFrancis DowlingRamilla PatelHelen RobertsSue JowettKeith WheatleyDebbie KellyGina SandsCarl E. Clarke","2018","http://link.springer.com/article/10.1186/s40814-017-0222-z","Article"
"The Use of the Voice Trainer App for Vocal Control in People with a Degenerative Ataxia: A Pilot Intervention Study","The Cerebellum","","","","10.1007/s12311-024-01662-5","S. KnuijtJ. NonnekesB. P. C. van de WarrenburgM. NijkampS. ScholtenB. J. M. de SwartJ. G. Kalf","2024","http://link.springer.com/article/10.1007/s12311-024-01662-5","Article"
"Outcome Measures in Developmental Speech Sound Disorders with a Motor Basis","Current Developmental Disorders Reports","","2","3","10.1007/s40474-015-0058-2","E. KearneyF. GranataY. YunusovaP. van LieshoutD. HaydenA. Namasivayam","2015","http://link.springer.com/article/10.1007/s40474-015-0058-2","Article"
"Design of the PERSPECTIVE study: PERsonalized SPEeCh Therapy for actIVE conversation in Parkinson’s disease (randomized controlled trial)","Trials","","23","1","10.1186/s13063-022-06160-9","J. J. L. MaasN. M. De VriesB. R. BloemJ. G. Kalf","2022","http://link.springer.com/article/10.1186/s13063-022-06160-9","Article"
"Language, Speech, and Voice Citations","Hearing, Speech, and Communication Disorders","","","","10.1007/978-1-4757-0626-0_2","","1974","http://link.springer.com/chapter/10.1007/978-1-4757-0626-0_2","Chapter"
"15th International Congress of ESCAP – European Society for Child and Adolescent Psychiatry 6-10 July 2013, Dublin, Ireland","European Child & Adolescent Psychiatry","","22","2","10.1007/s00787-013-0423-9","","2013","http://link.springer.com/article/10.1007/s00787-013-0423-9","Article"
"Listening to Mom in the NICU: effects of increased maternal speech exposure on language outcomes and white matter development in infants born very preterm","Trials","","22","1","10.1186/s13063-021-05385-4","Edith Brignoni-PérezMaya Chan MoralesVirginia A. MarchmanMelissa ScalaHeidi M. FeldmanKristen YeomKatherine E. Travis","2021","http://link.springer.com/article/10.1186/s13063-021-05385-4","Article"
"Impact of Using an Eye-Gaze Technology by a Young Adult with Severe Cerebral Palsy Without Speech","Computers Helping People with Special Needs","","","","10.1007/978-3-031-08648-9_40","Yu-Hsin HsiehMats GranlundAi-Wen HwangHelena Hemmingsson","2022","http://link.springer.com/chapter/10.1007/978-3-031-08648-9_40","Chapter"
"The ASCEND study: protocol for a feasibility study to evaluate an early social communication intervention for young children with Down syndrome","Pilot and Feasibility Studies","","8","1","10.1186/s40814-022-00968-7","Vesna StojanovikEmma PagnamentaEmily SeagerMaria BreenSusie JenningsVictoria JoffeKate HarveyElena PizzoHayley Perry","2022","http://link.springer.com/article/10.1186/s40814-022-00968-7","Article"
"Dysphagia therapy for head and neck cancer patients undergoing radiotherapy by speech-language pathologists in Malaysia","The Egyptian Journal of Otolaryngology","","39","1","10.1186/s43163-023-00495-z","Husmeela HussainKartini AhmadZakinah YahayaSharifa Ezat Wan PutehHasherah Mohd Ibrahim","2023","http://link.springer.com/article/10.1186/s43163-023-00495-z","Article"
"Cough reflex sensitivity improves with speech language pathology management of refractory chronic cough","Cough","","6","1","10.1186/1745-9974-6-5","Nicole M RyanAnne E VertiganSarah BonePeter G Gibson","2010","http://link.springer.com/article/10.1186/1745-9974-6-5","Article"
"Treatment of velopharyngeal insufficiency in a patient with a submucous cleft palate using a speech aid: the more treatment options, the better the treatment results","Maxillofacial Plastic and Reconstructive Surgery","","41","1","10.1186/s40902-019-0202-8","Yun-Ha ParkHyun-Jun JoIn-Seok HongDae-Ho LeemJin-A BaekSeung-O Ko","2019","http://link.springer.com/article/10.1186/s40902-019-0202-8","Article"
"Game-Based Speech Rehabilitation for People with Parkinson’s Disease","Universal Access in Human–Computer Interaction. Human and Technological Environments","","","","10.1007/978-3-319-58700-4_7","Juliane MühlhausHendrike FriegKerstin BildaUte Ritterfeld","2017","http://link.springer.com/chapter/10.1007/978-3-319-58700-4_7","Chapter"
"Cortical Thickness in Children Receiving Intensive Therapy for Idiopathic Apraxia of Speech","Brain Topography","","27","2","10.1007/s10548-013-0308-8","Darren S. KadisDebra GoshulakAravind NamasivayamMargit PukonenRobert KrollLuc F. De NilElizabeth W. PangJason P. Lerch","2014","http://link.springer.com/article/10.1007/s10548-013-0308-8","Article"
"Should we change targets and methods of early intervention in autism, in favor of a strengths-based education?","European Child & Adolescent Psychiatry","","26","7","10.1007/s00787-017-0955-5","Laurent Mottron","2017","http://link.springer.com/article/10.1007/s00787-017-0955-5","Article"
"Effects of Therapy in Oropharyngeal Dysphagia by Speech and Language Therapists: A Systematic Review","Dysphagia","","25","1","10.1007/s00455-009-9239-7","Renée SpeyerLaura BaijensMariëlle HeijnenIris Zwijnenberg","2010","http://link.springer.com/article/10.1007/s00455-009-9239-7","Article"
"Reexamining Pathways Early Autism Intervention in Children Before and After the Third Birthday: A Randomized Control Trial","Journal of Autism and Developmental Disorders","","53","3","10.1007/s10803-022-05599-8","Pamela Rosenthal RollinsAdrienne M. De Froy","2023","http://link.springer.com/article/10.1007/s10803-022-05599-8","Article"
"Augmentative and Alternative Communication for Children with Intellectual and Developmental Disability: A Mega-Review of the Literature","Journal of Developmental and Physical Disabilities","","34","1","10.1007/s10882-021-09790-0","Becky CroweWendy MachalicekQi WeiChristine DrewJay Ganz","2022","http://link.springer.com/article/10.1007/s10882-021-09790-0","Article"
"Using Analysis of Speech and Linguistics to Characterize Uncertainty in Radiology Reporting","Journal of Digital Imaging","","25","6","10.1007/s10278-012-9535-x","Bruce I. Reiner","2012","http://link.springer.com/article/10.1007/s10278-012-9535-x","Article"
"8th ESSD Congress, Dublin 2018","Dysphagia","","34","5","10.1007/s00455-019-10009-w","","2019","http://link.springer.com/article/10.1007/s00455-019-10009-w","Article"
"Scientific Abstracts","Journal of General Internal Medicine","","24","1","10.1007/s11606-009-0963-3","","2009","http://link.springer.com/article/10.1007/s11606-009-0963-3","Article"
"Abstracts from the 2019 Annual Meeting of the Society of General Internal Medicine","Journal of General Internal Medicine","","34","2","10.1007/s11606-019-05007-5","","2019","http://link.springer.com/article/10.1007/s11606-019-05007-5","Article"
"Abstracts from the 2022 Annual Meeting of the Society of General Internal Medicine","Journal of General Internal Medicine","","37","2","10.1007/s11606-022-07653-8","","2022","http://link.springer.com/article/10.1007/s11606-022-07653-8","Article"
"Abstracts from the 2017 Society of General Internal Medicine Annual Meeting","Journal of General Internal Medicine","","32","2","10.1007/s11606-017-4028-8","","2017","http://link.springer.com/article/10.1007/s11606-017-4028-8","Article"
"A psychosocial intervention for the management of functional dysphonia: complex intervention development and pilot randomised trial","Pilot and Feasibility Studies","","4","1","10.1186/s40814-018-0240-5","Vincent DearyElaine McCollPaul CardingTracy MillerJanet Wilson","2018","http://link.springer.com/article/10.1186/s40814-018-0240-5","Article"
"Protocol for Correcting Residual Errors with Spectral, ULtrasound, Traditional Speech therapy Randomized Controlled Trial (C-RESULTS RCT)","BMC Pediatrics","","20","1","10.1186/s12887-020-1941-5","Tara McAllisterJonathan L. PrestonElaine R. HitchcockJennifer Hill","2020","http://link.springer.com/article/10.1186/s12887-020-1941-5","Article"
"Speech Development Across Subgroups of Autistic Children: A Longitudinal Study","Journal of Autism and Developmental Disorders","","53","7","10.1007/s10803-022-05561-8","Kate BroomePatricia McCabeKimberley DockingMaree DobleBronwyn Carrigg","2023","http://link.springer.com/article/10.1007/s10803-022-05561-8","Article"
"15th Conference Clinical Trials Alzheimer’s Disease, November 29–December 2, 2022, San Francisco, CA, USA: Posters (Clinical Trial Alzheimer’s Disease)","The Journal of Prevention of Alzheimer's Disease","","9","1","10.14283/jpad.2022.97","","2022","http://link.springer.com/article/10.14283/jpad.2022.97","Article"
"Dose frequency randomized controlled trial for Dynamic Temporal and Tactile Cueing (DTTC) treatment for childhood apraxia of speech: protocol paper","BMC Pediatrics","","23","1","10.1186/s12887-023-04066-2","Jenya Iuzzini-SeigelJulie CaseMaria I. GrigosShelley L. VellemanDonna ThomasElizabeth Murray","2023","http://link.springer.com/article/10.1186/s12887-023-04066-2","Article"
"Evaluation of a community of practice for speech-language pathologists in aphasia rehabilitation: a logic analysis","BMC Health Services Research","","19","1","10.1186/s12913-019-4338-0","Christine Alary GauvreauGuylaine Le DorzeDahlia KairyClaire Croteau","2019","http://link.springer.com/article/10.1186/s12913-019-4338-0","Article"
"The impact of expressive language development and the left inferior longitudinal fasciculus on listening and reading comprehension","Journal of Neurodevelopmental Disorders","","11","1","10.1186/s11689-019-9296-7","Stephanie N. Del TufoF. Sayako EarleLaurie E. Cutting","2019","http://link.springer.com/article/10.1186/s11689-019-9296-7","Article"
"Dysphagia Research Society 29th Anniversary Annual Meeting March 9–12, 2021","Dysphagia","","37","4","10.1007/s00455-021-10366-5","","2022","http://link.springer.com/article/10.1007/s00455-021-10366-5","Article"
"Using a realist approach in understanding youth offending service delivery requirements for young people who offend with speech, language and communication needs in England","Discover Social Science and Health","","2","1","10.1007/s44155-022-00024-y","Sam RedgateWendy DyerMichael A. Smith","2022","http://link.springer.com/article/10.1007/s44155-022-00024-y","Article"
"Abstracts from the 36th Annual Meeting of the Society of General Internal Medicine","Journal of General Internal Medicine","","28","1","10.1007/s11606-013-2436-y","","2013","http://link.springer.com/article/10.1007/s11606-013-2436-y","Article"
"Speech pathologists’ experiences with stroke clinical practice guidelines and the barriers and facilitators influencing their use: a national descriptive study","BMC Health Services Research","","14","1","10.1186/1472-6963-14-110","Kathleen A HadelyEmma PowerRobyn O’Halloran","2014","http://link.springer.com/article/10.1186/1472-6963-14-110","Article"
"The role of auditory perceptual analysis of speech in predicting velopharyngeal gap size in children with velopharyngeal insufficiency","The Egyptian Journal of Otolaryngology","","31","2","10.4103/1012-5574.156097","Gamal Youssef MSc, MDAnwar Alkhaja","2015","http://link.springer.com/article/10.4103/1012-5574.156097","Article"
"Abstracts of the 52nd Annual Conference of the Italian Society of Neurology","Neurological Sciences","","43","1","10.1007/s10072-022-06531-9","","2022","http://link.springer.com/article/10.1007/s10072-022-06531-9","Article"
"A synergistic mindsets intervention protects adolescents from stress","Nature","","607","7919","10.1038/s41586-022-04907-7","David S. YeagerChristopher J. BryanJames J. GrossJared S. MurrayDanielle Krettek CobbPedro H. F. SantosHannah GraveldingMeghann JohnsonJeremy P. Jamieson","2022","http://link.springer.com/article/10.1038/s41586-022-04907-7","Article"
"Maternal speech decreases pain scores and increases oxytocin levels in preterm infants during painful procedures","Scientific Reports","","11","1","10.1038/s41598-021-96840-4","Manuela FilippaMaria Grazia MonaciCarmen SpagnuoloPaolo SerravalleRoberta DanieleDidier Grandjean","2021","http://link.springer.com/article/10.1038/s41598-021-96840-4","Article"
"Correction to: Utilizing an Emotional Robot Capable of Lip-Syncing in Robot-Assisted Speech Therapy Sessions for Children with Language Disorders","International Journal of Social Robotics","","15","2","10.1007/s12369-023-00972-8","Alireza EsfandbodZeynab RokhiAli F. MeghdariAlireza TaheriMinoo AlemiMahdieh Karimi","2023","http://link.springer.com/article/10.1007/s12369-023-00972-8","Article"
"Quantifying Quality of Life","Health Informatics","","","","10.1007/978-3-030-94212-0","Katarzyna WacSharon Wulfovich","2022","http://link.springer.com/book/10.1007/978-3-030-94212-0","Book"
"Abstracts from the 2020 Annual Meeting of the Society of General Internal Medicine","Journal of General Internal Medicine","","35","1","10.1007/s11606-020-05890-3","","2020","http://link.springer.com/article/10.1007/s11606-020-05890-3","Article"
"Abstracts from the 31st Annual Meeting of the Society of General Internal Medicine","Journal of General Internal Medicine","","23","2","10.1007/s11606-008-0556-6","","2008","http://link.springer.com/article/10.1007/s11606-008-0556-6","Article"
"Abstracts from the 38th Annual Meeting of the Society of General Internal Medicine","Journal of General Internal Medicine","","30","2","10.1007/s11606-015-3271-0","","2015","http://link.springer.com/article/10.1007/s11606-015-3271-0","Article"
"Digital Platform Regulation","Palgrave Global Media Policy and Business","","","","10.1007/978-3-030-95220-4","Terry FlewFiona R. Martin","2022","http://link.springer.com/book/10.1007/978-3-030-95220-4","Book"
"Students’ Collaborative Problem Solving in Mathematics Classrooms","Perspectives on Rethinking and Reforming Education","","","","10.1007/978-981-99-7386-6","Yiming Cao","2024","http://link.springer.com/book/10.1007/978-981-99-7386-6","Book"
"Effects of an incremental theory of the personality intervention on psychophysiological responses to social stress during the transition to college","Current Psychology","","42","15","10.1007/s12144-021-02681-9","Esther CalveteIzaskun OrueAngel Prieto-FidalgoJoana Gómez-OdriozolaSven C. MuellerEstibaliz Royuela-ColomerAida MoreaEneko Ruiz-AlonsoMaite Larrucea-IruretagoyenaTodd D. LittleLiria Fernández-González","2023","http://link.springer.com/article/10.1007/s12144-021-02681-9","Article"
"ECR 2005 – Scientific Programme – Abstracts","European Radiology Supplements","","15","1","10.1007/s10406-005-0100-2","","2005","http://link.springer.com/article/10.1007/s10406-005-0100-2","Article"
"Introduction to Development Engineering","","","","","10.1007/978-3-030-86065-3","Temina MadonAshok J. GadgilRichard AndersonLorenzo CasaburiKenneth LeeArman Rezaee","2023","http://link.springer.com/book/10.1007/978-3-030-86065-3","Book"
