Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"The effect of implementing a critical thinking intervention program on English language learners’ critical thinking, reading comprehension, and classroom climate","Asian-Pacific Journal of Second and Foreign Language Education","","8","1","10.1186/s40862-023-00188-3","Zahra Bakhtiari MoghadamMehry Haddad NarafshanMassoud Tajadini","2023","http://link.springer.com/article/10.1186/s40862-023-00188-3","Article"
"The effect of official intervention on reducing the use of potentially discriminatory language during the COVID-19 pandemic in China","Humanities and Social Sciences Communications","","10","1","10.1057/s41599-023-02071-5","Yiwei JiangHsin-Che WuYihang Zuo","2023","http://link.springer.com/article/10.1057/s41599-023-02071-5","Article"
"Language-responsive support for multiplicative thinking as unitizing: results of an intervention study in the second grade","ZDM – Mathematics Education","","53","2","10.1007/s11858-020-01206-1","Daniela GötzeAnnica Baiker","2021","http://link.springer.com/article/10.1007/s11858-020-01206-1","Article"
"Social inclusion for children with hearing loss in listening and spoken Language early intervention: an exploratory study","BMC Pediatrics","","17","1","10.1186/s12887-017-0823-y","Gabriella Constantinescu-SharpeRebecca L. PhillipsAleisha DavisDimity DornanAnthony Hogan","2017","http://link.springer.com/article/10.1186/s12887-017-0823-y","Article"
"A randomized controlled trial to examine the effect of two teaching methods on preschool children’s language and communication, executive functions, socioemotional comprehension, and early math skills","BMC Psychology","","7","1","10.1186/s40359-019-0325-9","Tove GerholmPetter KallioinenSigne TonérSofia FrankenbergSusanne KjällanderAnna PalmerHillevi Lenz-Taguchi","2019","http://link.springer.com/article/10.1186/s40359-019-0325-9","Article"
"Society of General Internal Medicine","Journal of General Internal Medicine","","26","1","10.1007/s11606-011-1730-9","","2011","http://link.springer.com/article/10.1007/s11606-011-1730-9","Article"
"Abstracts from the 2017 Society of General Internal Medicine Annual Meeting","Journal of General Internal Medicine","","32","2","10.1007/s11606-017-4028-8","","2017","http://link.springer.com/article/10.1007/s11606-017-4028-8","Article"
"Society of general internal medicine 29th Annual meeting Los Angeles, California April 26–29, 2006","Journal of General Internal Medicine","","21","4","10.1111/j.1525-1497.2006.00469.x","","2006","http://link.springer.com/article/10.1111/j.1525-1497.2006.00469.x","Article"
"Posters","JNHA - The Journal of Nutrition, Health and Aging","","13","1","10.1007/s12603-009-0095-9","","2009","http://link.springer.com/article/10.1007/s12603-009-0095-9","Article"
"Abstracts from the 36th Annual Meeting of the Society of General Internal Medicine","Journal of General Internal Medicine","","28","1","10.1007/s11606-013-2436-y","","2013","http://link.springer.com/article/10.1007/s11606-013-2436-y","Article"
"Scientific Abstracts","Journal of General Internal Medicine","","24","1","10.1007/s11606-009-0963-3","","2009","http://link.springer.com/article/10.1007/s11606-009-0963-3","Article"
"Abstracts from the 2019 Annual Meeting of the Society of General Internal Medicine","Journal of General Internal Medicine","","34","2","10.1007/s11606-019-05007-5","","2019","http://link.springer.com/article/10.1007/s11606-019-05007-5","Article"
"28th annual meeting New Orleans, LA May 11–14, 2005","Journal of General Internal Medicine","","20","1","10.1111/j.1525-1497.2005.020S1.x","","2005","http://link.springer.com/article/10.1111/j.1525-1497.2005.020S1.x","Article"
"Abstracts from the 2021 Annual Meeting of the Society of General Internal Medicine","Journal of General Internal Medicine","","36","1","10.1007/s11606-021-06830-5","","2021","http://link.springer.com/article/10.1007/s11606-021-06830-5","Article"
"The efficacy of a behavioral activation intervention among depressed US Latinos with limited English language proficiency: study protocol for a randomized controlled trial","Trials","","15","1","10.1186/1745-6215-15-231","Anahi ColladoKatherine E LongLaura MacPhersonCarl W Lejuez","2014","http://link.springer.com/article/10.1186/1745-6215-15-231","Article"
"A protocol for a three-arm cluster randomized controlled superiority trial investigating the effects of two pedagogical methodologies in Swedish preschool settings on language and communication, executive functions, auditive selective attention, socioemotional skills and early maths skills","BMC Psychology","","6","1","10.1186/s40359-018-0239-y","Tove GerholmThomas HörbergSigne TonérPetter KallioinenSofia FrankenbergSusanne KjällanderAnna PalmerHillevi Lenz Taguchi","2018","http://link.springer.com/article/10.1186/s40359-018-0239-y","Article"
"The impact of expressive language development and the left inferior longitudinal fasciculus on listening and reading comprehension","Journal of Neurodevelopmental Disorders","","11","1","10.1186/s11689-019-9296-7","Stephanie N. Del TufoF. Sayako EarleLaurie E. Cutting","2019","http://link.springer.com/article/10.1186/s11689-019-9296-7","Article"
"Achieving ‘coherence’ in routine practice: a qualitative case-based study to describe speech and language therapy interventions with implementation in mind","Implementation Science Communications","","2","1","10.1186/s43058-021-00159-0","Avril NicollMargaret MaxwellBrian Williams","2021","http://link.springer.com/article/10.1186/s43058-021-00159-0","Article"
"Abtracts from the 30th Annual Meeting of the Society of General Internal Medicine","Journal of General Internal Medicine","","22","1","10.1007/s11606-007-0176-6","","2007","http://link.springer.com/article/10.1007/s11606-007-0176-6","Article"
"27th Annual Meeting Chicago, Illinois May 12–15, 2004","Journal of General Internal Medicine","","19","1","10.1111/j.1525-1497.2004.S1006_1.x","","2004","http://link.springer.com/article/10.1111/j.1525-1497.2004.S1006_1.x","Article"
"Abstracts from the 37th Annual Meeting of the Society of General Internal Medicine","Journal of General Internal Medicine","","29","1","10.1007/s11606-014-2834-9","","2014","http://link.springer.com/article/10.1007/s11606-014-2834-9","Article"
"Abstracts from the 2016 Society of General Internal Medicine Annual Meeting","Journal of General Internal Medicine","","31","2","10.1007/s11606-016-3657-7","","2016","http://link.springer.com/article/10.1007/s11606-016-3657-7","Article"
"Abstracts","Annals of Behavioral Medicine","","49","1","10.1007/s12160-015-9688-1","","2015","http://link.springer.com/article/10.1007/s12160-015-9688-1","Article"
"THE “NUTS AND BOLTS” OF BEHAVIORAL INTERVENTION DEVELOPMENT: STUDY DESIGNS, METHODS AND FUNDING OPPORTUNITIES","Annals of Behavioral Medicine","","51","1","10.1007/s12160-017-9903-3","","2017","http://link.springer.com/article/10.1007/s12160-017-9903-3","Article"
"SCIENTIFIC ABSTRACTS","Journal of General Internal Medicine","","25","3","10.1007/s11606-010-1338-5","","2010","http://link.springer.com/article/10.1007/s11606-010-1338-5","Article"
"Abstracts from the 35th Annual Meeting of the Society of General Internal Medicine","Journal of General Internal Medicine","","27","2","10.1007/s11606-012-2038-0","","2012","http://link.springer.com/article/10.1007/s11606-012-2038-0","Article"
"SCIENTIFIC ABSTRACTS","Journal of General Internal Medicine","","33","2","10.1007/s11606-018-4413-y","","2018","http://link.springer.com/article/10.1007/s11606-018-4413-y","Article"
"Abstracts from the 38th Annual Meeting of the Society of General Internal Medicine","Journal of General Internal Medicine","","30","2","10.1007/s11606-015-3271-0","","2015","http://link.springer.com/article/10.1007/s11606-015-3271-0","Article"
"Use of Videos and Digital Media in Parent-implemented Interventions for Parents of Children with Primary Speech Sound And/or Language Disorders: A Scoping Review","Journal of Child and Family Studies","","29","12","10.1007/s10826-020-01842-x","Monica L. Bellon-HarnLekeitha R. MorrisVinaya ManchaiahWilliam E. Harn","2020","http://link.springer.com/article/10.1007/s10826-020-01842-x","Article"
"Abstracts from the 31st Annual Meeting of the Society of General Internal Medicine","Journal of General Internal Medicine","","23","2","10.1007/s11606-008-0556-6","","2008","http://link.springer.com/article/10.1007/s11606-008-0556-6","Article"
"Seminars","Annals of Behavioral Medicine","","45","2","10.1007/s12160-013-9469-7","ᅟ ᅟ","2013","http://link.springer.com/article/10.1007/s12160-013-9469-7","Article"
"The ASCEND study: protocol for a feasibility study to evaluate an early social communication intervention for young children with Down syndrome","Pilot and Feasibility Studies","","8","1","10.1186/s40814-022-00968-7","Vesna StojanovikEmma PagnamentaEmily SeagerMaria BreenSusie JenningsVictoria JoffeKate HarveyElena PizzoHayley Perry","2022","http://link.springer.com/article/10.1186/s40814-022-00968-7","Article"
"Entries","The Palgrave Dictionary of Transnational History","","","","10.1007/978-1-349-74030-7_1","Harry LiebersohnMartin KlimkeDorota DakowskaSandrine KottW. Caleb McDanielTom BrookingAlan JeevesTobias HübinetteSimona De IulioCemil AydinWilliam MinterAndreas EckertThomas AdamJ. Bishop GrewellPaul J. DosalJames Longhurst","2009","http://link.springer.com/chapter/10.1007/978-1-349-74030-7_1","Chapter"
"Leaping the language gap: strategies for preschool and head start teachers","International Journal of Child Care and Education Policy","","9","1","10.1186/s40723-015-0009-8","Carolyn Davidson AbelJannah Walters NerrenHope Elizabeth Wilson","2015","http://link.springer.com/article/10.1186/s40723-015-0009-8","Article"
"Improving outcomes of preschool language delay in the community: protocol for the Language for Learning randomised controlled trial","BMC Pediatrics","","12","1","10.1186/1471-2431-12-96","Melissa WakePenny LevickisSherryn TobinNaomi ZensJames LawLisa GoldObioha C UkoumunneSharon GoldfeldHa ND LeJemma SkeatSheena Reilly","2012","http://link.springer.com/article/10.1186/1471-2431-12-96","Article"
"Abstracts of the 16th International Congress of ESCAP European Society for Child and Adolescent Psychiatry","European Child & Adolescent Psychiatry","","24","1","10.1007/s00787-015-0714-4","","2015","http://link.springer.com/article/10.1007/s00787-015-0714-4","Article"
"Spoken Language Change in Children on the Autism Spectrum Receiving Community-Based Interventions","Journal of Autism and Developmental Disorders","","53","6","10.1007/s10803-022-05511-4","David TrembathMatt StainerTeena CaithnessCheryl DissanayakeValsamma EapenKathryn FordyceVeronica FrewerGrace FrostKristelle HudryTeresa IaconoNicole MahlerAnne MasiJessica PaynterKatherine PyeShannon QuanLeanne Shellshear","2023","http://link.springer.com/article/10.1007/s10803-022-05511-4","Article"
"The Palgrave Handbook of Positive Education","","","","","10.1007/978-3-030-64537-3","Margaret L. KernMichael L. Wehmeyer","2021","http://link.springer.com/book/10.1007/978-3-030-64537-3","Book"
"Evaluation of a manualised speech and language therapy programme for children with social communication disorder: the SCIP feasibility study","Pilot and Feasibility Studies","","6","1","10.1186/s40814-020-00658-2","Catherine AdamsJacqueline GaileHazel RoddamJanet BaxendaleLaura ClitheroeRichard Emsley","2020","http://link.springer.com/article/10.1186/s40814-020-00658-2","Article"
"Online Literacy Instruction for Young Korean Dual Language Learners in General Education","Journal of Behavioral Education","","32","4","10.1007/s10864-022-09470-9","Sunyoung KimVeronica KangHanae KimJing WangEmily Gregori","2023","http://link.springer.com/article/10.1007/s10864-022-09470-9","Article"
"Society of general internal medicine 25th Annual Meeting Atlanta, Georgia May 2–4, 2002 abstracts","Journal of General Internal Medicine","","17","1","10.1046/j.1525-1497.17.s1.9.x","","2002","http://link.springer.com/article/10.1046/j.1525-1497.17.s1.9.x","Article"
"Using Pivotal Response Treatment to Improve Language Functions of Autistic Children in Special Schools: A Randomized Controlled Trial","Journal of Autism and Developmental Disorders","","","","10.1007/s10803-023-05988-7","Leilei WangShuting LiChongying Wang","2023","http://link.springer.com/article/10.1007/s10803-023-05988-7","Article"
"Early Intervention Protocols: Proposing a Default Bimodal Bilingual Approach for Deaf Children","Maternal and Child Health Journal","","24","11","10.1007/s10995-020-03005-2","M. Diane ClarkKatrina R. CueNatalie J. DelgadoAshley N. Greene-WoodsJu-Lee A. Wolsey","2020","http://link.springer.com/article/10.1007/s10995-020-03005-2","Article"
"Meeting abstracts from the 4th International Clinical Trials Methodology Conference (ICTMC) and the 38th Annual Meeting of the Society for Clinical Trials","Trials","","18","1","10.1186/s13063-017-1902-y","","2017","http://link.springer.com/article/10.1186/s13063-017-1902-y","Article"
"Society of general internal medicine 24

                th
              
annual meeting San Diego, California May 2–5, 2001","Journal of General Internal Medicine","","16","1","10.1046/j.1525-1497.2001.0160s1023.x","","2001","http://link.springer.com/article/10.1046/j.1525-1497.2001.0160s1023.x","Article"
"Abstracts of the 18th Congress of the European Geriatric Medicine Society","European Geriatric Medicine","","13","1","10.1007/s41999-022-00711-8","","2022","http://link.springer.com/article/10.1007/s41999-022-00711-8","Article"
"Successful teaching practices for english language learners in multilingual mathematics classrooms: a meta-analysis","Mathematics Education Research Journal","","35","4","10.1007/s13394-022-00414-0","Shweta SharmaSashi Sharma","2023","http://link.springer.com/article/10.1007/s13394-022-00414-0","Article"
"Using the Medical Research Council framework and public involvement in the development of a communication partner training intervention for people with primary progressive aphasia (PPA): Better Conversations with PPA","BMC Geriatrics","","21","1","10.1186/s12877-021-02561-8","Anna VolkmerAimee SpectorKate SwinburnJason D. WarrenSuzanne Beeke","2021","http://link.springer.com/article/10.1186/s12877-021-02561-8","Article"
"The Handbook of Salutogenesis","","","","","10.1007/978-3-319-04600-6","Maurice B. MittelmarkShifra SagyMonica ErikssonGeorg F. BauerJürgen M. PelikanBengt LindströmGeir Arild Espnes","2017","http://link.springer.com/book/10.1007/978-3-319-04600-6","Book"
"15th International Congress of ESCAP – European Society for Child and Adolescent Psychiatry 6-10 July 2013, Dublin, Ireland","European Child & Adolescent Psychiatry","","22","2","10.1007/s00787-013-0423-9","","2013","http://link.springer.com/article/10.1007/s00787-013-0423-9","Article"
"The Handbook of Salutogenesis","","","","","10.1007/978-3-030-79515-3","Maurice B. MittelmarkDr. Georg F. BauerLenneke VaandragerProf. Dr. Jürgen M. PelikanProf. Shifra SagyMonica ErikssonBengt LindströmProf. Dr. Claudia Meier Magistretti","2022","http://link.springer.com/book/10.1007/978-3-030-79515-3","Book"
"Navigating Language Barriers: A Systematic Review of Patient Navigators’ Impact on Cancer Screening for Limited English Proficient Patients","Journal of General Internal Medicine","","31","4","10.1007/s11606-015-3572-3","Margaux C. Genoff BSAlexandra Zaballa BSFrancesca Gany MD, MSJavier Gonzalez BSJulia Ramirez BSSarah T. Jewell BSLisa C. Diamond MD MPH","2016","http://link.springer.com/article/10.1007/s11606-015-3572-3","Article"
"A sentence-combining intervention for struggling writers: response to intervention","Reading and Writing","","34","7","10.1007/s11145-021-10135-8","Kirsty WalterJulie DockrellVince Connelly","2021","http://link.springer.com/article/10.1007/s11145-021-10135-8","Article"
"Abstracts","Annals of Behavioral Medicine","","43","1","10.1007/s12160-012-9354-9","","2012","http://link.springer.com/article/10.1007/s12160-012-9354-9","Article"
"A better start to literacy learning: findings from a teacher-implemented intervention in children’s first year at school","Reading and Writing","","32","8","10.1007/s11145-018-9933-7","Gail GillonBrigid McNeillAmy ScottAmanda DenstonLeanne WilsonKaryn CarsonAngus Hikairo Macfarlane","2019","http://link.springer.com/article/10.1007/s11145-018-9933-7","Article"
"Building Family Capacity: supporting multiple family members to implement aided Language modeling","Journal of Autism and Developmental Disorders","","53","7","10.1007/s10803-022-05492-4","Sarah N. DouglasHedda MeadanElizabeth E. BiggsAtikah BagawanAdriana Kaori Terol","2023","http://link.springer.com/article/10.1007/s10803-022-05492-4","Article"
"Gaining flexibility in dealing with arithmetic situations: a qualitative analysis of second graders’ development during an intervention","ZDM – Mathematics Education","","53","2","10.1007/s11858-021-01257-y","Laura GablerStefan Ufer","2021","http://link.springer.com/article/10.1007/s11858-021-01257-y","Article"
"Progress Toward a Multisectoral Community Intervention Approach to Prevention of the Word Gap","Behavior and Social Issues","","30","1","10.1007/s42822-021-00074-y","Charles R. GreenwoodJudith J. CartaAlana G. SchnitzDale WalkerDola GabrielValerie ThompsonJomella Watson-Thompson","2021","http://link.springer.com/article/10.1007/s42822-021-00074-y","Article"
"Proceedings of the 4th IPLeiria’s International Health Congress","BMC Health Services Research","","18","2","10.1186/s12913-018-3444-8","","2018","http://link.springer.com/article/10.1186/s12913-018-3444-8","Article"
"Natural language processing for mental health interventions: a systematic review and research framework","Translational Psychiatry","","13","1","10.1038/s41398-023-02592-2","Matteo MalgaroliThomas D. HullJames M. ZechTim Althoff","2023","http://link.springer.com/article/10.1038/s41398-023-02592-2","Article"
"Collaborative Curriculum Design for Sustainable Innovation and Teacher Learning","","","","","10.1007/978-3-030-20062-6","Jules PietersJoke VoogtNatalie Pareja Roblin","2019","http://link.springer.com/book/10.1007/978-3-030-20062-6","Book"
"Evaluating ‘Enhancing Pragmatic Language skills for Young children with Social communication impairments’ (E-PLAYS): a feasibility cluster-randomised controlled trial","Pilot and Feasibility Studies","","7","1","10.1186/s40814-020-00724-9","Suzanne MurphyVictoria JoffeLouisa DonaldJessica RadleySailaa SunthararajahCharlie WelchKerry BellDavid MesserSarah CrafterCaroline FairhurstBelen CorbachoSara RodgersDavid Torgerson","2021","http://link.springer.com/article/10.1186/s40814-020-00724-9","Article"
"Abstracts to the
12th International Congress European
Society for Child and Adolescent Psychiatry","European Child & Adolescent Psychiatry","","12","2","10.1007/s00787-003-1201-x","Prof. Ph. Jeammet Congress President and President ESCAP","2003","http://link.springer.com/article/10.1007/s00787-003-1201-x","Article"
"Introduction to Development Engineering","","","","","10.1007/978-3-030-86065-3","Temina MadonAshok J. GadgilRichard AndersonLorenzo CasaburiKenneth LeeArman Rezaee","2023","http://link.springer.com/book/10.1007/978-3-030-86065-3","Book"
"Role of knowledge of formulaic sequences in language proficiency: significance and ideal method of instruction","Asian-Pacific Journal of Second and Foreign Language Education","","3","1","10.1186/s40862-018-0050-6","Vahid Rafieyan","2018","http://link.springer.com/article/10.1186/s40862-018-0050-6","Article"
"The effects of sign language on spoken language acquisition in children with hearing loss: a systematic review protocol","Systematic Reviews","","2","1","10.1186/2046-4053-2-108","Elizabeth M FitzpatrickAdrienne StevensChantelle GarrittyDavid Moher","2013","http://link.springer.com/article/10.1186/2046-4053-2-108","Article"
"German language questionnaires for assessing implementation constructs and outcomes of psychosocial and health-related interventions: a systematic review","Implementation Science","","13","1","10.1186/s13012-018-0837-3","Christina KienMarie-Therese SchultesMonika SzelagRudolf SchoberbergerGerald Gartlehner","2018","http://link.springer.com/article/10.1186/s13012-018-0837-3","Article"
"Feasibility of an app-based parent-mediated speech production intervention for minimally verbal autistic children: development and pilot testing of a new intervention","Pilot and Feasibility Studies","","6","1","10.1186/s40814-020-00726-7","Jo SaulCourtenay Norbury","2020","http://link.springer.com/article/10.1186/s40814-020-00726-7","Article"
"Abstracts","Annals of Behavioral Medicine","","50","1","10.1007/s12160-015-9766-4","","2016","http://link.springer.com/article/10.1007/s12160-015-9766-4","Article"
"The Palgrave Handbook of Critical Menstruation Studies","","","","","10.1007/978-981-15-0614-7","Dr. Chris BobelInga T. WinklerProf. Dr. Breanne FahsKatie Ann HassonProf. Elizabeth Arveda KisslingDr. Tomi-Ann Roberts","2020","http://link.springer.com/book/10.1007/978-981-15-0614-7","Book"
