Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Acoustic and Semantic Processing of Auditory Scenes in Children with Autism Spectrum Disorders","Journal of Autism and Developmental Disorders","","","","10.1007/s10803-023-05924-9","Breanne D. YerkesChristina M. Vanden Bosch der NederlandenJulie F. BeasleyErin E. HannonJoel S. Snyder","2023","http://link.springer.com/article/10.1007/s10803-023-05924-9","Article"
"Multi-level evidence of an allelic hierarchy of USH2A variants in hearing, auditory processing and speech/language outcomes","Communications Biology","","3","1","10.1038/s42003-020-0885-5","Peter A. PerrinoLidiya TalbotRose KirklandAmanda HillAmanda R. RendallHayley S. MountfordJenny TaylorAlexzandrea N. BuscarelloNayana LahiriAnand SaggarR. Holly FitchDianne F. Newbury","2020","http://link.springer.com/article/10.1038/s42003-020-0885-5","Article"
"The study of central auditory processing in stuttering children","The Egyptian Journal of Otolaryngology","","30","4","10.4103/1012-5574.144976","Samir Asal MDRania M. Abdou","2014","http://link.springer.com/article/10.4103/1012-5574.144976","Article"
"A preliminary study on the relationship between central auditory processing and childhood primary headaches in the intercritical phase","The Journal of Headache and Pain","","14","1","10.1186/1129-2377-14-69","Antonella CiriacoAngelo RussoDaniele MonzaniElisabetta GenovesePaola BenincasaErnesto CaffoLuigi Alberto Pini","2013","http://link.springer.com/article/10.1186/1129-2377-14-69","Article"
"ACNP 60th Annual Meeting: Poster Abstracts P276 – P550","Neuropsychopharmacology","","46","1","10.1038/s41386-021-01237-6","","2021","http://link.springer.com/article/10.1038/s41386-021-01237-6","Article"
"Auditory encoding abnormalities in children with autism spectrum disorder suggest delayed development of auditory cortex","Molecular Autism","","6","1","10.1186/s13229-015-0065-5","J. Christopher EdgarCharles L. Fisk IVJeffrey I. BermanDarina ChudnovskayaSong LiuJuhi PandeyJohn D. HerringtonRussell G. PortRobert T. SchultzTimothy P. L. Roberts","2015","http://link.springer.com/article/10.1186/s13229-015-0065-5","Article"
"Common and distinct brain functional alterations in pharmacotherapy treatment-naïve female borderline personality disorder patients with and without auditory verbal hallucinations: a pilot study","European Archives of Psychiatry and Clinical Neuroscience","","271","6","10.1007/s00406-020-01102-5","Chuanjun ZhuoFeng JiXiao LinHongjun TianLina WangYong XuWenqiang WangBaoliang ZhongXiaodong Lin","2021","http://link.springer.com/article/10.1007/s00406-020-01102-5","Article"
"Assessing the integrity of auditory sensory memory processing in CLN3 disease (Juvenile Neuronal Ceroid Lipofuscinosis (Batten disease)): an auditory evoked potential study of the duration-evoked mismatch negativity (MMN)","Journal of Neurodevelopmental Disorders","","16","1","10.1186/s11689-023-09515-8","Tufikameni BrimaEdward G. FreedmanKevin D. PrinslooErika F. AugustineHeather R. AdamsKuan Hong WangJonathan W. MinkLuke H. ShawEmma P. MantelJohn J. Foxe","2024","http://link.springer.com/article/10.1186/s11689-023-09515-8","Article"
"The Relative Contributions of Temporal Envelope and Fine Structure to Mandarin Lexical Tone Perception in Auditory Neuropathy Spectrum Disorder","Physiology, Psychoacoustics and Cognition in Normal and Impaired Hearing","","","","10.1007/978-3-319-25474-6_25","Shuo WangRuijuan DongDongxin LiuLuo ZhangLi Xu","2016","http://link.springer.com/chapter/10.1007/978-3-319-25474-6_25","Chapter"
"Auditory neuropathy spectrum disorder: a new approach to hearing aid fitting","The Egyptian Journal of Otolaryngology","","33","1","10.4103/1012-5574.199408","Dalia Mohamed Hassan","2017","http://link.springer.com/article/10.4103/1012-5574.199408","Article"
"Atypical brain lateralisation in the auditory cortex and language performance in 3- to 7-year-old children with high-functioning autism spectrum disorder: a child-customised magnetoencephalography (MEG) study","Molecular Autism","","4","1","10.1186/2040-2392-4-38","Yuko YoshimuraMitsuru KikuchiKiyomi ShitamichiSanae UenoToshio MunesueYasuki OnoTsunehisa TsubokawaYasuhiro HarutaManabu OiYo NiidaGerard B RemijnTsutomu TakahashiMichio SuzukiHaruhiro HigashidaYoshio Minabe","2013","http://link.springer.com/article/10.1186/2040-2392-4-38","Article"
"Abnormal development of early auditory processing in 22q11.2 Deletion Syndrome","Translational Psychiatry","","9","1","10.1038/s41398-019-0473-y","Lucia-Manuela CantonasMiralena I. TomescuMarjan BiriaReem K. JanMaude SchneiderStephan EliezTonia A. RihsChristoph M. Michel","2019","http://link.springer.com/article/10.1038/s41398-019-0473-y","Article"
"Reduced auditory steady state responses in autism spectrum disorder","Molecular Autism","","11","1","10.1186/s13229-020-00357-y","R. A. SeymourG. RipponG. Gooding-WilliamsP. F. SowmanK. Kessler","2020","http://link.springer.com/article/10.1186/s13229-020-00357-y","Article"
"Auditory ERPs in Children with Developmental Coordination Disorder","Activitas Nervosa Superior","","56","1 - 2","10.1007/BF03379606","Irena HoleckovaLadislav CepickaPavel MautnerDavid StepanekRoman Moucek","2014","http://link.springer.com/article/10.1007/BF03379606","Article"
"Assessing auditory processing endophenotypes associated with Schizophrenia in individuals with 22q11.2 deletion syndrome","Translational Psychiatry","","10","1","10.1038/s41398-020-0764-3","Ana A. FranciscoJohn J. FoxeDouwe J. HorsthuisDanielle DeMaioSophie Molholm","2020","http://link.springer.com/article/10.1038/s41398-020-0764-3","Article"
"The Auditory Agnosias: a Short Review of Neurofunctional Evidence","Current Neurology and Neuroscience Reports","","23","11","10.1007/s11910-023-01302-1","Gabriele MiceliAntea Caccia","2023","http://link.springer.com/article/10.1007/s11910-023-01302-1","Article"
"Deficits in central auditory processing among migraine patients","The Egyptian Journal of Otolaryngology","","37","1","10.1186/s43163-021-00170-1","Somia TawfikRanda AminSahar IbrahimTayseer Taha Abdel Rahman","2021","http://link.springer.com/article/10.1186/s43163-021-00170-1","Article"
"ACNP 56th Annual Meeting: Poster Session II, December 5, 2017","Neuropsychopharmacology","","42","1","10.1038/npp.2017.265","","2017","http://link.springer.com/article/10.1038/npp.2017.265","Article"
"Poster Session III","Neuropsychopharmacology","","39","1","10.1038/npp.2014.282","","2014","http://link.springer.com/article/10.1038/npp.2014.282","Article"
"Rightward hemispheric asymmetries in auditory language cortex in children with autistic disorder: an MRI investigation","Journal of Neurodevelopmental Disorders","","1","3","10.1007/s11689-009-9010-2","Nicole M. GageJenifer JuranekPauline A. FilipekKathryn OsannPamela FlodmanA. Lisette IsenbergM. Anne Spence","2009","http://link.springer.com/article/10.1007/s11689-009-9010-2","Article"
"Impact of hearing loss on the performance of auditory processing measured by questionnaires in Korean adolescents","Scientific Reports","","10","1","10.1038/s41598-020-67033-2","Joong Ho AhnSeung-Ha OhHyunsook JangJung-Bok LeeJong Woo Chung","2020","http://link.springer.com/article/10.1038/s41598-020-67033-2","Article"
"Effect of auditory temporal processing training on behavioral and electrophysiological functions in central presbycusis","The Egyptian Journal of Otolaryngology","","34","1","10.4103/ejo.ejo_78_17","Samir I. AsalOssama A. SobhyHebatollah M. Morsy MSc (Audiovestibular Medicine)","2018","http://link.springer.com/article/10.4103/ejo.ejo_78_17","Article"
"Auditory processing in individuals with auditory neuropathy","Behavioral and Brain Functions","","1","1","10.1186/1744-9081-1-21","Ajith U KumarM Jayaram","2005","http://link.springer.com/article/10.1186/1744-9081-1-21","Article"
"Differential neurophysiological correlates of information processing in Internet gaming disorder and alcohol use disorder measured by event-related potentials","Scientific Reports","","7","1","10.1038/s41598-017-09679-z","Minkyung ParkYeon Jin KimDai Jin KimJung-Seok Choi","2017","http://link.springer.com/article/10.1038/s41598-017-09679-z","Article"
"5th European Conference on Schizophrenia Research: bridging gaps—improving outcomes","European Archives of Psychiatry and Clinical Neuroscience","","265","1","10.1007/s00406-015-0627-8","","2015","http://link.springer.com/article/10.1007/s00406-015-0627-8","Article"
"Passive processing of visual and auditory stimuli in the young and elderly: a neuroimaging study","Annals of General Psychiatry","","5","1","10.1186/1744-859X-5-S1-S87","Dan JoyceDerek TracyThomas DannhauserSukhwinder Shergill","2006","http://link.springer.com/article/10.1186/1744-859X-5-S1-S87","Article"
"Central auditory processing and word discrimination in patients with multiple sclerosis","European Archives of Oto-Rhino-Laryngology","","271","11","10.1007/s00405-013-2776-6","Ayub ValadbeigiFarzad WeisiNematolah RohbakhshMohammad RezaeiAtta HeidariAmir Rahmani Rasa","2014","http://link.springer.com/article/10.1007/s00405-013-2776-6","Article"
"Distinct ERP profiles for auditory processing in infants at-risk for autism and language impairment","Scientific Reports","","8","1","10.1038/s41598-017-19009-y","Valentina RivaChiara CantianiGiulia MornatiMartina GalloLaura VillaElisa ManiIrene SaviozziCecilia MarinoMassimo Molteni","2018","http://link.springer.com/article/10.1038/s41598-017-19009-y","Article"
"Dipole source analysis of auditory P300 response in depressive and anxiety disorders","Cognitive Neurodynamics","","5","2","10.1007/s11571-011-9156-y","Yuezhi LiYong HuTiebang LiuDongling Wu","2011","http://link.springer.com/article/10.1007/s11571-011-9156-y","Article"
"The evidence for a temporal processing deficit linked to dyslexia: A review","Psychonomic Bulletin & Review","","2","4","10.3758/BF03210983","Mary E. FarmerRaymond M. Klein","1995","http://link.springer.com/article/10.3758/BF03210983","Article"
"Association of BDNF Serum Concentrations with Central Serotonergic Activity: Evidence from Auditory Signal Processing","Neuropsychopharmacology","","30","6","10.1038/sj.npp.1300666","Undine E LangRainer HellwegJürgen Gallinat","2005","http://link.springer.com/article/10.1038/sj.npp.1300666","Article"
"Understanding auditory neuropathy spectrum disorder: a systematic review in transgenic mouse models","Science China Life Sciences","","59","5","10.1007/s11427-015-4985-2","Li WangJing GuanHongyang WangLan LanQiujing ZhangLiang ZongWan DuWenping XiongFengjiao LiKaiwen WuDayong WangQiuju Wang","2016","http://link.springer.com/article/10.1007/s11427-015-4985-2","Article"
"ACNP 57th Annual Meeting: Poster Session II","Neuropsychopharmacology","","43","1","10.1038/s41386-018-0267-6","","2018","http://link.springer.com/article/10.1038/s41386-018-0267-6","Article"
"ACNP 58th Annual Meeting: Poster Session I","Neuropsychopharmacology","","44","1","10.1038/s41386-019-0545-y","","2019","http://link.springer.com/article/10.1038/s41386-019-0545-y","Article"
"Transient and steady-state auditory gamma-band responses in first-degree relatives of people with autism spectrum disorder","Molecular Autism","","2","1","10.1186/2040-2392-2-11","Donald C RojasPeter D TealeKeeran MaharajhEugene KronbergKatie YoungpeterLisa B WilsonAlissa WallaceSusan Hepburn","2011","http://link.springer.com/article/10.1186/2040-2392-2-11","Article"
"Auditory brainstem response and speech mismatch negativity in children with phonological disorders","The Egyptian Journal of Otolaryngology","","35","1","10.4103/ejo.ejo_87_17","Dr. Reem El-Beltagy MDDalia GalhomEl-Ham M. Hassan","2019","http://link.springer.com/article/10.4103/ejo.ejo_87_17","Article"
"Study of sensory processing deficits in autism spectrum disorder symptom triad: an Egyptian sample","Middle East Current Psychiatry","","28","1","10.1186/s43045-020-00082-5","Mona RedaNagwa A. MeguidOla M. EidFatma HusseinDina Y. Elalfy","2021","http://link.springer.com/article/10.1186/s43045-020-00082-5","Article"
"Clinical evaluation of central auditory processing functions in the elderly","The Egyptian Journal of Otolaryngology","","28","3","10.7123/01.EJO.0000418019.70401.06","Soha Mohamed HamadaAmal El Sebie BesherAbir Abdel Moneim OmaraSalwa Mahmoud Abdel Latif","2012","http://link.springer.com/article/10.7123/01.EJO.0000418019.70401.06","Article"
"Mutually exclusive disorder-dependent hearing discomfort in first-episode psychosis and panic disorder: two experiments using the same auditory stimulus set and two similar musical sequences","Psicologia: Reflexão e Crítica","","35","1","10.1186/s41155-022-00239-7","Maria Lúcia de Bustamante SimasTamires Lima da SilvaNaianna Ribeiro Mocelin dos SantosAline Mendes Lacerda","2022","http://link.springer.com/article/10.1186/s41155-022-00239-7","Article"
"ACNP 55th Annual Meeting: Poster Session I","Neuropsychopharmacology","","41","1","10.1038/npp.2016.240","","2016","http://link.springer.com/article/10.1038/npp.2016.240","Article"
"Stop Making Noise! Auditory Sensitivity in Adults with an Autism Spectrum Disorder Diagnosis: Physiological Habituation and Subjective Detection Thresholds","Journal of Autism and Developmental Disorders","","49","5","10.1007/s10803-019-03890-9","Marieke W. M. KuiperElisabeth W. M. VerhoevenHilde M. Geurts","2019","http://link.springer.com/article/10.1007/s10803-019-03890-9","Article"
"Attentional modulation of interhemispheric (a)symmetry in children with developmental language disorder","Scientific Reports","","12","1","10.1038/s41598-022-22820-x","Doris HernándezSalme KärkkäinenTerhi TulonenPäivi HeleniusRiitta SalmelinTiina Parviainen","2022","http://link.springer.com/article/10.1038/s41598-022-22820-x","Article"
"Language, Speech, and Voice Citations","Hearing, Speech, and Communication Disorders","","","","10.1007/978-1-4757-0626-0_2","","1974","http://link.springer.com/chapter/10.1007/978-1-4757-0626-0_2","Chapter"
"Allelic Variants of the Functional Promoter Polymorphism of the Human Serotonin Transporter Gene is Associated with Auditory Cortical Stimulus Processing","Neuropsychopharmacology","","28","3","10.1038/sj.npp.1300042","Jürgen GallinatDaniel SenkowskiCatrin WernickeGeorg JuckelIsabell BeckerThomas SanderMichael SmolkaUlrich HegerlHans RommelspacherGeorg WintererWerner M Herrmann","2003","http://link.springer.com/article/10.1038/sj.npp.1300042","Article"
"Developmental delays in cortical auditory temporal processing in a mouse model of Fragile X syndrome","Journal of Neurodevelopmental Disorders","","15","1","10.1186/s11689-023-09496-8","Katilynne CroomJeffrey A. RumschlagMichael A. EricksonDevin K. BinderKhaleel A. Razak","2023","http://link.springer.com/article/10.1186/s11689-023-09496-8","Article"
"A Preliminary Study Characterizing Subcortical and Cortical Auditory Processing and Their Relation to Autistic Traits and Sensory Features","Journal of Autism and Developmental Disorders","","54","1","10.1007/s10803-022-05773-y","Erin S. M. MatsubaBeth A. PrieveEmily CaryDevon PachecoAngela MadridElizabeth McKernanElizabeth Kaplan-KahnNatalie Russo","2024","http://link.springer.com/article/10.1007/s10803-022-05773-y","Article"
"Biological changes in auditory function following training in children with autism spectrum disorders","Behavioral and Brain Functions","","6","1","10.1186/1744-9081-6-60","Nicole M RussoJane HornickelTrent NicolSteven ZeckerNina Kraus","2010","http://link.springer.com/article/10.1186/1744-9081-6-60","Article"
"Effect of presentation rate on auditory processing in Rett syndrome: event-related potential study","Molecular Autism","","14","1","10.1186/s13229-023-00566-1","Daria KostanianAnna RebreikinaVictoria VoinovaOlga Sysoeva","2023","http://link.springer.com/article/10.1186/s13229-023-00566-1","Article"
"Sounding It Out: Auditory Stimulation and Overnight Memory Processing","Current Sleep Medicine Reports","","7","3","10.1007/s40675-021-00207-0","Marcus O. HarringtonScott A. Cairney","2021","http://link.springer.com/article/10.1007/s40675-021-00207-0","Article"
"4th European conference on schizophrenia research: together for better treatment and care","European Archives of Psychiatry and Clinical Neuroscience","","263","1","10.1007/s00406-013-0433-0","","2013","http://link.springer.com/article/10.1007/s00406-013-0433-0","Article"
"Abstracts","Journal of Molecular Neuroscience","","51","1","10.1007/s12031-012-9923-1","","2013","http://link.springer.com/article/10.1007/s12031-012-9923-1","Article"
"Auditory neuropathy spectrum disorder (ANSD): a distortion product otoacoustic emissions (DPOAEs) study","The Egyptian Journal of Otolaryngology","","39","1","10.1186/s43163-023-00395-2","Takwa GabrMona A. Elakkad","2023","http://link.springer.com/article/10.1186/s43163-023-00395-2","Article"
"Interactive Serious Gaming for Children with Auditory Processing Difficulties in the Arabic Language","HCI International 2013 - Posters’ Extended Abstracts","","","","10.1007/978-3-642-39473-7_38","Arwa AlamoudiModhi AlmozainiRawan AlabdulrahmanSara AlkoblanSarah DrineAreej Al-Wabil","2013","http://link.springer.com/chapter/10.1007/978-3-642-39473-7_38","Chapter"
"Auditory processing in rodent models of autism: a systematic review","Journal of Neurodevelopmental Disorders","","14","1","10.1186/s11689-022-09458-6","Maya WildeLena ConstantinPeter R. ThorneJohanna M. MontgomeryEthan K. ScottJuliette E. Cheyne","2022","http://link.springer.com/article/10.1186/s11689-022-09458-6","Article"
"Effects of sleep deprivation on central auditory processing","BMC Neuroscience","","13","1","10.1186/1471-2202-13-83","Paulo Breno Noronha LiberalessoKarlin Fabianne Klagenberg D’AndreaMara L CordeiroBianca Simone ZeigelboimJair Mendes MarquesAri Leon Jurkiewicz","2012","http://link.springer.com/article/10.1186/1471-2202-13-83","Article"
"Preferred auditory temporal processing regimes and auditory-motor synchronization","Psychonomic Bulletin & Review","","28","6","10.3758/s13423-021-01933-w","Pius KernM. Florencia AssaneoDominik EndresDavid PoeppelJohanna M. Rimmele","2021","http://link.springer.com/article/10.3758/s13423-021-01933-w","Article"
"The auditory brain in action: Intention determines predictive processing in the auditory system—A review of current paradigms and findings","Psychonomic Bulletin & Review","","29","2","10.3758/s13423-021-01992-z","Betina KorkaAndreas WidmannFlorian WaszakÁlvaro DarribaErich Schröger","2022","http://link.springer.com/article/10.3758/s13423-021-01992-z","Article"
"Serotonin and Dopamine Transporter Availabilities Correlate with the Loudness Dependence of Auditory Evoked Potentials in Patients with Obsessive-Compulsive Disorder","Neuropsychopharmacology","","29","10","10.1038/sj.npp.1300537","Oliver PogarellKlaus TatschGeorg JuckelChristine HamannChristoph MulertGabriele PöpperlMalte FolkertsMartina ChoukèrMichael RiedelMichael ZaudigHans-Jürgen MöllerUlrich Hegerl","2004","http://link.springer.com/article/10.1038/sj.npp.1300537","Article"
"Poster Session I","Neuropsychopharmacology","","38","2","10.1038/npp.2013.279","","2013","http://link.springer.com/article/10.1038/npp.2013.279","Article"
"The contribution of rapid visual and auditory processing to the reading of irregular words and pseudowords presented singly and in contiguity","Perception & Psychophysics","","69","8","10.3758/BF03192951","Agnes AuBill Lovegrove","2007","http://link.springer.com/article/10.3758/BF03192951","Article"
"The frequency modulated auditory evoked response (FMAER), a technical advance for study of childhood language disorders: cortical source localization and selected case studies","BMC Neurology","","13","1","10.1186/1471-2377-13-12","Frank H DuffyYaman Z EksiogluAlexander RotenbergJoseph R MadsenAditi ShankardassHeidelise Als","2013","http://link.springer.com/article/10.1186/1471-2377-13-12","Article"
"Interaction Between Cortical Auditory Processing and Vagal Regulation of Heart Rate in Language Tasks: A Randomized, Prospective, Observational, Analytical and Cross-Sectional Study","Scientific Reports","","9","1","10.1038/s41598-019-41014-6","Viviane B. de GóesAna Claúdia F. FrizzoFernando R. OliveiraDavid M. GarnerRodrigo D. RaimundoVitor E. Valenti","2019","http://link.springer.com/article/10.1038/s41598-019-41014-6","Article"
"Auditory neural encoding of speech in adults with persistent developmental stuttering","The Egyptian Journal of Otolaryngology","","30","2","10.4103/1012-5574.133221","Ola A. Ibraheem MDAmal S. Quriba","2014","http://link.springer.com/article/10.4103/1012-5574.133221","Article"
"The Montreal Affective Voices: A validated set of nonverbal affect bursts for research on auditory affective processing","Behavior Research Methods","","40","2","10.3758/BRM.40.2.531","Pascal BelinSarah Fillion-BilodeauFrédéric Gosselin","2008","http://link.springer.com/article/10.3758/BRM.40.2.531","Article"
"Auditory processing in normally hearing individuals with and without tinnitus: assessment with four psychoacoustic tests","European Archives of Oto-Rhino-Laryngology","","279","1","10.1007/s00405-021-07023-w","Danuta Raj-KoziakElżbieta GosAgata SzkiełkowskaAleksandra PanasiewiczLucyna KarpieszJustyna KutybaHenryk SkarzynskiPiotr H. Skarzynski","2022","http://link.springer.com/article/10.1007/s00405-021-07023-w","Article"
"Author Correction: Sex differences in auditory processing vary across estrous cycle","Scientific Reports","","11","1","10.1038/s41598-021-04143-5","Jennifer KrizmanElena K. RotondoTrent NicolNina KrausKasia M. Bieszczad","2021","http://link.springer.com/article/10.1038/s41598-021-04143-5","Article"
"Correction to: The Effects of Piano Training on Auditory Processing, Cognition, and Everyday Function","Journal of Cognitive Enhancement","","7","3 - 4","10.1007/s41465-023-00268-9","Jennifer J. ListerElizabeth M. HudakRoss AndelJerri D. Edwards","2023","http://link.springer.com/article/10.1007/s41465-023-00268-9","Article"
"ACNP 61st Annual Meeting: Poster Abstracts P541 – P809","Neuropsychopharmacology","","47","1","10.1038/s41386-022-01486-z","","2022","http://link.springer.com/article/10.1038/s41386-022-01486-z","Article"
"Intact Spectral but Abnormal Temporal Processing of Auditory Stimuli in Autism","Journal of Autism and Developmental Disorders","","39","5","10.1007/s10803-008-0682-3","Wouter B. GroenLinda van OrsouwNiels ter HuurneSophie SwinkelsRutger-Jan van der GaagJan K. BuitelaarMarcel P. Zwiers","2009","http://link.springer.com/article/10.1007/s10803-008-0682-3","Article"
"Poster Session I","Neuropsychopharmacology","","40","1","10.1038/npp.2015.325","","2015","http://link.springer.com/article/10.1038/npp.2015.325","Article"
"ACNP 55th Annual Meeting: Poster Session III","Neuropsychopharmacology","","41","1","10.1038/npp.2016.242","","2016","http://link.springer.com/article/10.1038/npp.2016.242","Article"
"Effects of acute hypoglycaemia on auditory information processing in adults with Type I diabetes","Diabetologia","","46","1","10.1007/s00125-002-0950-2","M. StrachanF. EwingB. FrierR. McCrimmonI. Deary","2003","http://link.springer.com/article/10.1007/s00125-002-0950-2","Article"
"Parallel processing of auditory and phonetic information in speech discrimination","Perception & Psychophysics","","15","3","10.3758/BF03199292","Charles C. Wood","1974","http://link.springer.com/article/10.3758/BF03199292","Article"
"Poster Session II","Neuropsychopharmacology","","38","1","10.1038/npp.2012.220","","2012","http://link.springer.com/article/10.1038/npp.2012.220","Article"
"Preparation of speech materials for testing auditory processing in learning disabilities","Annals of General Psychiatry","","5","1","10.1186/1744-859X-5-S1-S239","Vassiliki IliadouMarios FourakisAngelos VakalosJohn HawksGeorge Kaprinis","2006","http://link.springer.com/article/10.1186/1744-859X-5-S1-S239","Article"
